

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-10-01T08:46:21PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
81	SDSS J013126.31-011002.6	 22.85966 	  -1.16741 	G	   -61	-0.000204 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
82	SDSS J013303.36+133042.5	 23.26404 	  13.51183 	G	   -97	-0.000324 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
83	SDSS J014333.69+141645.5	 25.89038 	  14.27931 	G	  -168	-0.000561 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
84	SDSS J014349.26-082739.9	 25.95527 	  -8.46110 	G	   -41	-0.000136 	SPEC	22.4g	  0.000	2	0	15	2	1	4	0
85	SDSS J014616.04-084529.5	 26.56685 	  -8.75821 	G	    -2	-0.000007 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
86	SDSS J014755.86+141053.8	 26.98275 	  14.18162 	G	   -26	-0.000088 	SPEC	21.9g	  0.000	2	0	15	2	1	4	0
87	SDSS J014921.85-000027.8	 27.34108 	  -0.00774 	G	   -10	-0.000035 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
88	SDSS J015046.28-095659.0	 27.69285 	  -9.94974 	G	   -23	-0.000077 	SPEC	20.2g	  0.000	0	0	15	3	2	4	0
89	SDSS J015135.59-094908.1	 27.89832 	  -9.81892 	G	  -191	-0.000637 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
90	SDSS J015527.65-084319.1	 28.86525 	  -8.72199 	G	   -23	-0.000076 	SPEC	20.8g	  0.000	2	0	15	2	1	4	0
91	SDSS J015622.92+002427.2	 29.09552 	   0.40756 	G	  -660	-0.002201 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
92	SDSS J015852.23+131310.0	 29.71765 	  13.21945 	G	   -51	-0.000170 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
93	SDSS J015854.85+135744.1	 29.72857 	  13.96227 	G	  -137	-0.000456 	SPEC	21.3g	  0.000	1	0	15	2	1	4	0
94	SDSS J015930.20-004430.2	 29.87587 	  -0.74175 	G	   -25	-0.000084 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
95	SDSS J020237.61-001227.0	 30.65671 	  -0.20752 	G	  -104	-0.000347 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
96	SDSS J020306.68-003630.3	 30.77784 	  -0.60842 	G	   -49	-0.000163 	SPEC	22.1g	  0.000	2	0	15	3	2	4	0
97	SDSS J020435.46+002858.1	 31.14776 	   0.48281 	G	  -172	-0.000574 	SPEC	19.6g	  0.000	0	0	15	2	1	4	0
98	SDSS J020506.97-001155.5	 31.27905 	  -0.19875 	G	  -656	-0.002189 	SPEC	22.7g	  0.000	2	0	15	2	1	4	0
99	SDSS J020526.03-002400.0	 31.35849 	  -0.40002 	G	   -23	-0.000077 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
100	SDSS J020527.66-001817.2	 31.36528 	  -0.30480 	G	   -59	-0.000196 	SPEC	21.4g	  0.000	2	0	15	3	2	4	0
101	SDSS J020759.24+195734.8	 31.99684 	  19.95968 	G	   -40	-0.000133 	    	     	  0.000	1	0	0	1	1	0	0
102	SDSS J020907.15-003904.3	 32.27982 	  -0.65122 	G	  -164	-0.000548 	SPEC	19.9g	  0.000	0	0	15	2	1	4	0
103	SDSS J020935.75+005207.1	 32.39898 	   0.86866 	G	   -48	-0.000161 	SPEC	20.6g	  0.000	0	0	15	2	1	4	0
104	SDSS J020946.72-085307.7	 32.44470 	  -8.88549 	G	  -136	-0.000455 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
105	SDSS J021306.50-085849.0	 33.27710 	  -8.98030 	G	   -57	-0.000191 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
106	SDSS J021355.06-041801.1	 33.47942 	  -4.30031 	G	   -57	-0.000190 	    	     	  0.000	1	0	0	1	1	0	0
107	SDSS J021609.85-082653.3	 34.04104 	  -8.44817 	G	  -107	-0.000357 	SPEC	22.1g	  0.000	1	0	15	2	1	4	0
108	SDSS J021827.81-001643.7	 34.61591 	  -0.27881 	G	   -79	-0.000265 	SPEC	19.9g	  0.000	0	0	16	4	2	4	0
