

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-10-01T11:06:32PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
6761	SDSS J092203.74+361447.2	140.51561 	  36.24645 	G	 65954	 0.220000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6762	SDSS J092203.75+364735.7	140.51565 	  36.79327 	G	 54262	 0.181000 	PHOT	19.8g	  0.000	1	0	15	1	1	4	0
6763	SDSS J092203.77+374641.5	140.51575 	  37.77820 	G	 68353	 0.228000 	PHOT	20.8g	  0.000	1	0	15	1	1	4	0
6764	SDSS J092203.82+375628.1	140.51593 	  37.94114 	G	 55462	 0.185000 	PHOT	20.3g	  0.000	1	0	15	1	1	4	0
6765	SDSS J092203.98+370936.0	140.51659 	  37.16002 	G	 69852	 0.233000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	1
6766	SDSS J092204.06+370757.9	140.51695 	  37.13276 	G	 70451	 0.235000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6767	SDSS J092204.27+380818.7	140.51782 	  38.13854 	G	 71950	 0.240000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6768	SDSS J092204.56+285930.7	140.51901 	  28.99186 	G	 37741	 0.125890 	    	20.5g	  0.000	1	0	15	2	1	4	0
6769	SDSS J092204.64+360950.1	140.51936 	  36.16392 	G	 57560	 0.192000 	PHOT	19.9g	  0.000	1	0	15	1	1	4	0
6770	SDSS J092204.65+364655.8	140.51938 	  36.78217 	G	 58759	 0.196000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6771	SDSS J092204.65+360831.6	140.51938 	  36.14213 	G	 53363	 0.178000 	PHOT	19.2g	  0.000	1	0	15	1	1	4	0
6772	SDSS J092204.66+365841.1	140.51944 	  36.97811 	G	 66254	 0.221000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6773	SDSS J092204.82+374914.5	140.52012 	  37.82070 	G	 48866	 0.163000 	PHOT	21.9g	  0.000	1	0	15	1	1	3	0
6774	SDSS J092204.83+370732.0	140.52016 	  37.12558 	G	 72550	 0.242000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6775	SDSS J092204.85+305935.8	140.52023 	  30.99330 	G	 62426	 0.208230 	    	21.5g	  0.000	1	0	15	2	1	4	0
6776	SDSS J092204.90+361247.2	140.52042 	  36.21314 	G	 61158	 0.204000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
6777	SDSS J092204.90+371726.5	140.52044 	  37.29070 	G	 68353	 0.228000 	PHOT	20.4g	  0.000	1	0	15	1	1	4	0
6778	SDSS J092204.90+301154.7	140.52045 	  30.19853 	G	 49025	 0.163530 	    	19.4g	  0.000	2	0	16	2	2	4	0
6779	SDSS J092205.04+310008.2	140.52103 	  31.00230 	G	 44597	 0.148760 	    	20.9g	  0.000	1	0	15	2	1	4	0
6780	SDSS J092205.32+375353.3	140.52217 	  37.89815 	G	 69252	 0.231000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
6781	SDSS J092205.35+360649.0	140.52230 	  36.11362 	G	 65355	 0.218000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6782	SDSS J092205.41+373959.8	140.52257 	  37.66662 	G	 51864	 0.173000 	PHOT	20.9g	  0.000	1	0	15	1	1	4	0
6783	SDSS J092205.43+374854.2	140.52266 	  37.81507 	G	 58460	 0.195000 	PHOT	20.1g	  0.000	1	0	15	1	1	4	0
6784	SDSS J092205.66+310021.9	140.52362 	  31.00610 	G	 62429	 0.208240 	    	20.9g	  0.000	1	0	15	2	1	4	0
6785	SDSS J092205.75+310000.6	140.52397 	  31.00019 	G	 62135	 0.207260 	    	20.2g	  0.000	1	0	15	2	1	4	0
6786	SDSS J092206.05+381646.2	140.52522 	  38.27952 	G	 57260	 0.191000 	PHOT	19.7g	  0.000	1	0	15	1	1	4	0
6787	SDSS J092206.36+364443.6	140.52651 	  36.74545 	G	 70151	 0.234000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6788	SDSS J092206.41+374143.8	140.52671 	  37.69551 	G	 70151	 0.234000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6789	SDSS J092206.44+362530.6	140.52687 	  36.42517 	G	 72850	 0.243000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
6790	SDSS J092206.46+370250.3	140.52695 	  37.04733 	G	 52763	 0.176000 	PHOT	19.4g	  0.000	1	0	15	1	1	4	0
6791	SDSS J092206.50+364451.9	140.52712 	  36.74778 	G	 71351	 0.238000 	PHOT	19.7g	  0.000	1	0	15	1	1	4	0
6792	SDSS J092206.58+370024.2	140.52741 	  37.00665 	G	 49466	 0.165000 	PHOT	17.8R	  0.000	1	0	0	0	1	0	0
6793	SDSS J092206.61+371417.2	140.52756 	  37.23812 	G	 72250	 0.241000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6794	SDSS J092206.77+370336.3	140.52821 	  37.06010 	G	 60258	 0.201000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6795	SDSS J092206.83+380753.9	140.52848 	  38.13167 	G	 40472	 0.135000 	PHOT	20.1g	  0.000	1	0	15	1	1	4	0
6796	SDSS J092206.86+381700.5	140.52862 	  38.28349 	G	 58160	 0.194000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6797	SDSS J092206.99+371834.7	140.52914 	  37.30965 	G	 73149	 0.244000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6798	SDSS J092207.00+381805.4	140.52920 	  38.30150 	G	 62956	 0.210000 	PHOT	20.9g	  0.000	1	0	15	1	1	4	0
6799	SDSS J092207.10+364506.1	140.52959 	  36.75172 	G	 59059	 0.197000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6800	SDSS J092207.15+375000.5	140.52980 	  37.83349 	G	 63856	 0.213000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6801	SDSS J092207.15+365823.1	140.52980 	  36.97311 	G	 71950	 0.240000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6802	SDSS J092207.17+305925.0	140.52990 	  30.99029 	G	 69942	 0.233300 	    	20.7g	  0.000	1	0	15	2	1	4	0
6803	SDSS J092207.24+372956.1	140.53019 	  37.49892 	G	 68053	 0.227000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6804	SDSS J092207.40+290305.7	140.53084 	  29.05158 	G	 51259	 0.170980 	    	21.1g	  0.000	1	0	15	2	1	4	0
6805	SDSS J092207.53+361626.2	140.53140 	  36.27397 	G	 69552	 0.232000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6806	SDSS J092207.64+373250.1	140.53185 	  37.54726 	G	 71351	 0.238000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
6807	SDSS J092207.76+364039.5	140.53235 	  36.67764 	G	 59059	 0.197000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6808	SDSS J092208.18+371707.2	140.53412 	  37.28535 	G	 61158	 0.204000 	PHOT	19.0g	  0.000	1	0	15	1	1	4	0
6809	SDSS J092208.27+371615.4	140.53446 	  37.27095 	G	 47667	 0.159000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6810	SDSS J092208.50+310003.4	140.53544 	  31.00095 	G	 72277	 0.241090 	    	20.9g	  0.000	1	0	15	2	1	4	0
6811	SDSS J092208.78+381404.9	140.53661 	  38.23472 	G	 73749	 0.246000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6812	SDSS J092208.89+375248.3	140.53708 	  37.88008 	G	 72850	 0.243000 	PHOT	21.8g	  0.000	1	0	15	1	1	4	0
6813	SDSS J092208.94+380928.8	140.53726 	  38.15803 	G	 68053	 0.227000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6814	SDSS J092209.06+380121.5	140.53778 	  38.02264 	G	 61757	 0.206000 	PHOT	21.8g	  0.000	1	0	15	1	1	4	0
6815	SDSS J092209.20+364222.1	140.53834 	  36.70616 	G	 40172	 0.134000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6816	SDSS J092209.39+305848.5	140.53915 	  30.98016 	G	 62702	 0.209150 	    	21.3g	  0.000	1	0	15	2	1	4	0
6817	SDSS J092209.43+370019.3	140.53930 	  37.00537 	G	 65655	 0.219000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6818	SDSS J092209.60+361730.7	140.54003 	  36.29187 	G	 66554	 0.222000 	PHOT	21.3g	  0.000	1	0	15	1	1	4	0
6819	SDSS J092209.65+370943.6	140.54023 	  37.16211 	G	 68652	 0.229000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
6820	SDSS J092209.85+371937.6	140.54105 	  37.32714 	G	 72550	 0.242000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6821	SDSS J092209.94+364854.4	140.54145 	  36.81512 	G	 72850	 0.243000 	PHOT	23.2g	  0.000	1	0	15	1	1	4	0
6822	SDSS J092210.04+364623.3	140.54185 	  36.77315 	G	 40472	 0.135000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6823	SDSS J092210.05+363230.5	140.54190 	  36.54183 	G	 60858	 0.203000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6824	SDSS J092210.10+365121.4	140.54212 	  36.85595 	G	 74648	 0.249000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6825	SDSS J092210.22+360314.1	140.54260 	  36.05392 	G	 72550	 0.242000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6826	SDSS J092210.23+362458.1	140.54263 	  36.41614 	G	 60258	 0.201000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6827	SDSS J092210.28+310058.3	140.54284 	  31.01622 	G	 45568	 0.152000 	    	21.5g	  0.000	1	0	15	2	1	4	0
6828	SDSS J092210.50+361941.8	140.54369 	  36.32826 	G	 68053	 0.227000 	PHOT	18.4R	  0.000	1	0	0	0	1	0	0
6829	SDSS J092210.54+371457.2	140.54392 	  37.24924 	G	 71351	 0.238000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6830	SDSS J092210.74+375729.1	140.54476 	  37.95810 	G	 57887	 0.193090 	    	20.0g	  0.000	5	0	35	3	4	8	0
6831	SDSS J092210.86+372037.9	140.54526 	  37.34387 	G	 63856	 0.213000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6832	SDSS J092211.01+363557.2	140.54590 	  36.59924 	G	 68053	 0.227000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6833	SDSS J092211.05+361942.4	140.54606 	  36.32846 	G	 69552	 0.232000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6834	SDSS J092211.08+370022.8	140.54620 	  37.00636 	G	 65954	 0.220000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6835	SDSS J092211.30+371822.1	140.54711 	  37.30615 	G	 49766	 0.166000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6836	SDSS J092211.44+373145.2	140.54768 	  37.52923 	G	 71351	 0.238000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6837	SDSS J092211.49+370409.3	140.54789 	  37.06925 	G	 66554	 0.222000 	PHOT	18.9g	  0.000	1	0	15	1	1	4	0
6838	SDSS J092211.53+371626.5	140.54805 	  37.27403 	G	 68952	 0.230000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
6839	SDSS J092211.57+360601.9	140.54824 	  36.10054 	G	 59958	 0.200000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6840	SDSS J092211.67+361920.7	140.54863 	  36.32242 	G	 62057	 0.207000 	PHOT	21.3g	  0.000	1	0	15	1	1	4	0
6841	SDSS J092211.95+360441.2	140.54979 	  36.07813 	G	 58160	 0.194000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6842	SDSS J092212.00+361909.9	140.55003 	  36.31944 	G	 62357	 0.208000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6843	SDSS J092212.06+301440.5	140.55028 	  30.24459 	G	 70865	 0.236380 	    	21.8g	  0.000	1	0	15	2	1	4	0
6844	SDSS J092212.07+364432.9	140.55031 	  36.74249 	G	 41371	 0.138000 	PHOT	20.9g	  0.000	1	0	15	1	1	4	0
6845	SDSS J092212.20+370346.8	140.55086 	  37.06300 	G	 67453	 0.225000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6846	SDSS J092212.43+363353.9	140.55182 	  36.56500 	G	 56361	 0.188000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6847	SDSS J092212.47+363215.3	140.55199 	  36.53761 	G	 70751	 0.236000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6848	SDSS J092212.48+365215.3	140.55202 	  36.87093 	G	 69852	 0.233000 	PHOT	21.3g	  0.000	1	0	15	1	1	3	0
6849	SDSS J092212.49+373632.7	140.55206 	  37.60910 	G	 64455	 0.215000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6850	SDSS J092212.59+360331.7	140.55249 	  36.05882 	G	 64156	 0.214000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6851	SDSS J092212.72+295131.0	140.55303 	  29.85862 	G	 63448	 0.211640 	    	21.1g	  0.000	1	0	15	2	1	4	0
6852	SDSS J092212.75+365944.6	140.55315 	  36.99574 	G	 59359	 0.198000 	PHOT	22.0g	  0.000	1	0	15	1	1	4	0
6853	SDSS J092212.81+364155.0	140.55338 	  36.69863 	G	 71650	 0.239000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6854	SDSS J092212.90+362758.2	140.55376 	  36.46617 	G	 70751	 0.236000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6855	SDSS J092213.00+375452.0	140.55420 	  37.91445 	G	 68952	 0.230000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6856	SDSS J092213.02+374242.3	140.55427 	  37.71177 	G	 73149	 0.244000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
6857	SDSS J092213.09+365708.8	140.55457 	  36.95245 	G	 65655	 0.219000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6858	SDSS J092213.18+374631.2	140.55494 	  37.77534 	G	 60858	 0.203000 	PHOT	22.8g	  0.000	1	0	15	1	1	3	0
6859	SDSS J092213.25+374605.1	140.55521 	  37.76810 	G	 54562	 0.182000 	PHOT	22.0g	  0.000	1	0	15	1	1	4	0
6860	SDSS J092213.32+361940.8	140.55550 	  36.32801 	G	 50965	 0.170000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6861	SDSS J092213.36+374332.3	140.55570 	  37.72565 	G	 58160	 0.194000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6862	SDSS J092213.47+375227.2	140.55615 	  37.87423 	G	 69852	 0.233000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6863	SDSS J092213.67+372758.9	140.55699 	  37.46637 	G	 45868	 0.153000 	PHOT	20.7g	  0.000	2	0	15	1	1	4	0
6864	SDSS J092213.73+374120.6	140.55725 	  37.68907 	G	 51265	 0.171000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6865	SDSS J092213.92+364455.3	140.55802 	  36.74871 	G	 72550	 0.242000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
6866	SDSS J092213.97+363558.9	140.55822 	  36.59970 	G	 48866	 0.163000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6867	SDSS J092214.02+362656.8	140.55846 	  36.44912 	G	 71950	 0.240000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6868	SDSS J092214.23+305406.9	140.55930 	  30.90193 	G	 62165	 0.207360 	    	21.2g	  0.000	1	0	15	2	1	4	0
6869	SDSS J092214.24+380615.2	140.55937 	  38.10424 	G	 41371	 0.138000 	PHOT	21.5g	  0.000	1	0	15	1	1	4	0
6870	SDSS J092214.32+310016.5	140.55970 	  31.00461 	G	 62690	 0.209110 	    	21.8g	  0.000	1	0	15	2	1	4	0
6871	SDSS J092214.38+370346.6	140.55995 	  37.06295 	G	 50365	 0.168000 	PHOT	19.9g	  0.000	1	0	15	1	1	4	0
6872	SDSS J092214.44+374416.5	140.56018 	  37.73793 	G	 54262	 0.181000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6873	SDSS J092214.50+380513.1	140.56043 	  38.08698 	G	 48267	 0.161000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6874	SDSS J092214.90+371354.3	140.56212 	  37.23176 	G	 53663	 0.179000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6875	SDSS J092215.10+362918.6	140.56295 	  36.48850 	G	 53063	 0.177000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
6876	SDSS J092215.11+370134.6	140.56297 	  37.02629 	G	 72550	 0.242000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
6877	SDSS J092215.15+361557.4	140.56314 	  36.26596 	G	 62057	 0.207000 	PHOT	22.5g	  0.000	1	0	15	1	1	4	0
6878	SDSS J092215.21+371426.0	140.56338 	  37.24056 	G	 57260	 0.191000 	PHOT	24.0g	  0.000	1	0	15	1	1	3	0
6879	SDSS J092215.24+361631.7	140.56353 	  36.27548 	G	 50065	 0.167000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6880	SDSS J092215.29+362731.1	140.56374 	  36.45865 	G	 60858	 0.203000 	PHOT	21.3g	  0.000	1	0	15	1	1	4	0
6881	SDSS J092215.44+375528.0	140.56436 	  37.92445 	G	 53363	 0.178000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6882	SDSS J092215.52+381700.6	140.56468 	  38.28353 	G	 52164	 0.174000 	PHOT	20.8g	  0.000	1	0	15	1	1	4	0
6883	SDSS J092215.54+380325.9	140.56475 	  38.05721 	G	 70751	 0.236000 	PHOT	22.0g	  0.000	1	0	15	1	1	4	0
6884	SDSS J092215.54+370405.3	140.56479 	  37.06816 	G	 57560	 0.192000 	PHOT	19.9g	  0.000	1	0	15	1	1	4	0
6885	SDSS J092215.55+370733.8	140.56481 	  37.12606 	G	 57860	 0.193000 	PHOT	20.1g	  0.000	1	0	15	1	1	4	0
6886	SDSS J092215.65+360742.4	140.56524 	  36.12846 	G	 48566	 0.162000 	PHOT	19.3g	  0.000	1	0	15	1	1	4	0
6887	SDSS J092215.67+373847.1	140.56532 	  37.64644 	G	 62057	 0.207000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6888	SDSS J092215.75+371844.7	140.56563 	  37.31244 	G	 52763	 0.176000 	PHOT	20.0g	  0.000	1	0	15	1	1	4	0
6889	SDSS J092215.74+454452.5	140.56565 	  45.74793 	G	 50965	 0.170000 	SN  	21.6g	  0.000	5	0	15	2	2	4	0
6890	SDSS J092215.77+360250.8	140.56574 	  36.04746 	G	 45868	 0.153000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6891	SDSS J092215.78+364545.5	140.56577 	  36.76265 	G	 40172	 0.134000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6892	SDSS J092215.82+361654.3	140.56593 	  36.28176 	G	 56361	 0.188000 	PHOT	20.4g	  0.000	1	0	15	1	1	4	0
6893	SDSS J092215.88+362738.9	140.56620 	  36.46081 	G	 52164	 0.174000 	PHOT	19.9g	  0.000	1	0	15	1	1	4	0
6894	SDSS J092215.99+365044.9	140.56671 	  36.84594 	G	 59359	 0.198000 	PHOT	19.4R	  0.000	1	0	0	0	1	0	0
6895	SDSS J092216.08+371025.9	140.56704 	  37.17388 	G	 55462	 0.185000 	PHOT	19.4g	  0.000	1	0	15	1	1	4	0
6896	SDSS J092216.09+363755.1	140.56705 	  36.63200 	G	 74049	 0.247000 	PHOT	22.2g	  0.000	1	0	15	1	1	3	0
6897	SDSS J092216.29+361143.0	140.56791 	  36.19529 	G	 48566	 0.162000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
6898	SDSS J092216.37+365615.0	140.56825 	  36.93751 	G	 68652	 0.229000 	PHOT	20.8g	  0.000	1	0	15	1	1	4	0
6899	SDSS J092216.48+360559.7	140.56869 	  36.09993 	G	 69552	 0.232000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6900	SDSS J092216.48+360910.9	140.56869 	  36.15304 	G	 71351	 0.238000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6901	SDSS J092216.51+305414.9	140.56881 	  30.90416 	G	 73563	 0.245380 	    	20.6g	  0.000	1	0	15	2	1	4	0
6902	SDSS J092216.51+375827.8	140.56883 	  37.97442 	G	 47967	 0.160000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6903	SDSS J092216.55+365642.2	140.56900 	  36.94506 	G	 65355	 0.218000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6904	SDSS J092216.58+361019.2	140.56909 	  36.17201 	G	 47967	 0.160000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6905	SDSS J092216.59+381254.0	140.56915 	  38.21501 	G	 42571	 0.142000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6906	SDSS J092216.64+374521.3	140.56936 	  37.75592 	G	 39273	 0.131000 	PHOT	22.0g	  0.000	1	0	15	1	1	4	0
6907	SDSS J092216.71+373929.4	140.56966 	  37.65819 	G	 65055	 0.217000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6908	SDSS J092216.88+363527.7	140.57035 	  36.59104 	G	 66554	 0.222000 	PHOT	20.4g	  0.000	1	0	15	1	1	4	0
6909	SDSS J092216.91+374302.8	140.57050 	  37.71746 	G	 66854	 0.223000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6910	SDSS J092216.94+381650.6	140.57061 	  38.28074 	G	 53363	 0.178000 	PHOT	21.5g	  0.000	1	0	15	1	1	4	0
6911	SDSS J092216.99+370750.0	140.57080 	  37.13057 	G	 68053	 0.227000 	PHOT	20.4g	  0.000	1	0	15	1	1	4	0
6912	SDSS J092217.00+371744.0	140.57084 	  37.29556 	G	 54562	 0.182000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6913	SDSS J092217.03+374348.4	140.57100 	  37.73013 	G	 62357	 0.208000 	PHOT	22.5g	  0.000	1	0	15	1	1	4	0
6914	SDSS J092217.05+371805.3	140.57105 	  37.30147 	G	 54862	 0.183000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
6915	SDSS J092217.07+375022.3	140.57116 	  37.83953 	G	 68053	 0.227000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6916	SDSS J092217.20+363541.8	140.57169 	  36.59495 	G	 48566	 0.162000 	PHOT	21.2g	  0.000	1	0	15	1	1	4	0
6917	SDSS J092217.29+135526.2	140.57206 	  13.92397 	G	 39655	 0.132275 	SPEC	17.6g	  0.000	0	0	15	2	1	4	2
6918	SDSS J092217.34+370448.3	140.57227 	  37.08009 	G	 56061	 0.187000 	PHOT	21.5g	  0.000	1	0	15	1	1	4	0
6919	SDSS J092217.46+370624.6	140.57276 	  37.10685 	G	 70751	 0.236000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6920	SDSS J092217.50+361938.7	140.57293 	  36.32743 	G	 47067	 0.157000 	PHOT	22.0g	  0.000	1	0	15	1	1	4	0
6921	SDSS J092217.79+370029.1	140.57413 	  37.00809 	G	 63856	 0.213000 	PHOT	20.2g	  0.000	1	0	15	1	1	4	0
6922	SDSS J092217.94+371412.5	140.57478 	  37.23681 	G	 73749	 0.246000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
6923	SDSS J092218.26+362712.2	140.57612 	  36.45342 	G	 68652	 0.229000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
6924	SDSS J092218.34+373900.8	140.57645 	  37.65024 	G	 69552	 0.232000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
6925	SDSS J092218.48+374312.6	140.57703 	  37.72017 	G	 68952	 0.230000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6926	SDSS J092218.60+372546.5	140.57753 	  37.42960 	G	 71650	 0.239000 	PHOT	21.3g	  0.000	1	0	15	1	1	4	0
6927	SDSS J092218.61+373744.3	140.57754 	  37.62898 	G	 58759	 0.196000 	PHOT	20.9g	  0.000	1	0	15	1	1	4	0
6928	SDSS J092218.63+363934.5	140.57766 	  36.65960 	G	 66854	 0.223000 	PHOT	21.0g	  0.000	1	0	15	1	1	4	0
6929	SDSS J092218.84+381623.8	140.57853 	  38.27330 	G	 71051	 0.237000 	PHOT	20.8g	  0.000	1	0	15	1	1	4	0
6930	SDSS J092218.93+371946.2	140.57889 	  37.32951 	G	 56061	 0.187000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6931	SDSS J092218.92+624753.6	140.57891 	  62.79825 	G	 70646	 0.235651 	    	22.0g	  0.000	4	0	15	2	1	4	0
6932	SDSS J092218.98+361822.5	140.57910 	  36.30627 	G	 73149	 0.244000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
6933	SDSS J092219.21+380019.2	140.58007 	  38.00535 	G	 61457	 0.205000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6934	SDSS J092219.38+380236.4	140.58076 	  38.04345 	G	 59958	 0.200000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
6935	SDSS J092219.38+370956.2	140.58077 	  37.16561 	G	 71650	 0.239000 	PHOT	20.9g	  0.000	1	0	15	1	1	4	0
6936	SDSS J092219.42+370603.1	140.58096 	  37.10088 	G	 73749	 0.246000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
6937	SDSS J092219.60+371509.6	140.58169 	  37.25269 	G	 61158	 0.204000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6938	SDSS J092219.64+362246.6	140.58185 	  36.37962 	G	 38074	 0.127000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
6939	SDSS J092219.67+345709.6	140.58199 	  34.95267 	G	 67276	 0.224409 	    	20.5g	  0.000	4	0	35	3	2	8	1
6940	SDSS J092219.80+363041.5	140.58250 	  36.51155 	G	 65954	 0.220000 	PHOT	21.5g	  0.000	1	0	15	1	1	4	0
6941	SDSS J092219.82+305957.8	140.58262 	  30.99942 	G	 62162	 0.207350 	    	21.5g	  0.000	1	0	15	2	1	4	0
6942	SDSS J092220.24+375024.3	140.58437 	  37.84010 	G	 61757	 0.206000 	PHOT	20.8g	  0.000	1	0	15	1	1	4	0
6943	SDSS J092220.33+373423.4	140.58472 	  37.57318 	G	 68353	 0.228000 	PHOT	19.7g	  0.000	1	0	15	1	1	4	0
6944	SDSS J092220.43+370729.6	140.58513 	  37.12490 	G	 67453	 0.225000 	PHOT	20.6g	  0.000	1	0	15	1	1	4	0
6945	SDSS J092220.45+370655.0	140.58526 	  37.11524 	G	 62657	 0.209000 	PHOT	19.2R	  0.000	1	0	0	0	1	0	0
6946	SDSS J092220.69+365057.9	140.58622 	  36.84943 	G	 65954	 0.220000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
6947	SDSS J092220.74+381256.5	140.58643 	  38.21570 	G	 69852	 0.233000 	PHOT	21.7g	  0.000	1	0	15	1	1	4	0
6948	SDSS J092220.75+371518.3	140.58650 	  37.25509 	G	 61457	 0.205000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
