

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
41	SDSS J013547.64-003914.1	 23.94852 	  -0.65392 	G	725518	 2.420067 	SPEC	22.4g	  0.000	4	0	15	3	2	4	0
42	SDSS J013605.83+003834.1	 24.02429 	   0.64283 	G	865351	 2.886500 	SPEC	21.0g	  0.000	5	0	15	4	3	4	0
43	SDSS J013727.25-011502.6	 24.36356 	  -1.25072 	G	708978	 2.364896 	SPEC	21.8g	  0.000	3	0	15	2	1	3	0
44	SDSS J013917.16-002623.3	 24.82152 	  -0.43982 	G	777692	 2.594100 	    	21.0g	  0.000	6	0	15	5	4	4	0
45	SDSS J014857.27+005812.4	 27.23864 	   0.97013 	G	677397	 2.259554 	SPEC	22.0g	  0.000	5	0	15	4	3	4	0
46	SDSS J015029.17+124430.1	 27.62157 	  12.74172 	G	645118	 2.151882 	SPEC	21.9g	  0.000	3	0	15	2	1	4	0
47	SDSS J015140.88-003755.8	 27.92037 	  -0.63217 	G	677355	 2.259412 	SPEC	21.7g	  0.000	3	0	15	2	1	4	0
48	SDSS J015331.44-010954.8	 28.38101 	  -1.16522 	G	768041	 2.561909 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
49	SDSS J015410.56-101147.2	 28.54402 	 -10.19645 	G	650506	 2.169853 	SPEC	21.2g	  0.000	1	0	15	2	1	4	0
50	SDSS J015612.20-000052.6	 29.05087 	  -0.01462 	G	789174	 2.632400 	    	21.6g	  0.000	6	0	15	6	5	4	0
51	SDSS J020114.17-001002.2	 30.30908 	  -0.16729 	G	734911	 2.451400 	    	21.8g	  0.000	5	0	15	6	5	4	0
52	SDSS J021005.13+000236.6	 32.52140 	   0.04351 	G	675860	 2.254425 	SPEC	21.6g	  0.000	4	0	15	2	1	4	0
53	SDSS J021049.41+000345.1	 32.70588 	   0.06256 	G	699486	 2.333234 	SPEC	22.4g	  0.000	1	0	15	2	1	4	0
54	SDSS J021054.12-010126.2	 32.72552 	  -1.02396 	G	640081	 2.135081 	SPEC	22.6g	  0.000	2	0	15	2	1	4	0
55	SDSS J021510.15-084705.6	 33.79233 	  -8.78491 	G	783554	 2.613655 	SPEC	21.9g	  0.000	2	0	15	2	1	4	0
56	SDSS J021649.46+010302.8	 34.20611 	   1.05079 	G	743316	 2.479435 	SPEC	22.8g	  0.000	0	0	15	2	1	4	0
57	SDSS J022623.66-001454.6	 36.59861 	  -0.24851 	G	779841	 2.601270 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
58	SDSS J022853.80-002036.6	 37.22420 	  -0.34350 	G	831279	 2.772847 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
59	SDSS J022937.16-010943.9	 37.40486 	  -1.16221 	G	736305	 2.456050 	SPEC	22.0g	  0.000	0	0	15	5	4	4	0
60	SDSS J0232-0323	 38.20821 	  -3.39147 	G	754878	 2.518000 	    	     	  0.000	4	0	0	3	3	0	0
61	SDSS J023328.19+011143.5	 38.36750 	   1.19543 	G	873533	 2.913792 	SPEC	21.7g	  0.000	4	0	15	4	3	4	0
62	SDSS J023556.37-001906.0	 38.98490 	  -0.31835 	G	643443	 2.146295 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
63	SDSS J023644.01+005825.6	 39.18338 	   0.97380 	G	732144	 2.442169 	SPEC	21.3g	  0.000	5	0	15	4	3	4	0
64	SDSS J024050.06-010923.2	 40.20861 	  -1.15645 	G	624393	 2.082751 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
65	SDSS J024250.75+004556.9	 40.71146 	   0.76581 	G	677346	 2.259383 	SPEC	21.6g	  0.000	4	0	15	3	2	4	0
66	SDSS J024351.44+005106.8	 40.96437 	   0.85189 	G	753452	 2.513244 	SPEC	22.4g	  0.000	0	0	15	3	2	4	0
67	SDSS J024601.41-003052.2	 41.50591 	  -0.51452 	G	744725	 2.484135 	SPEC	22.4g	  0.000	0	0	15	3	2	4	0
