

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-10-01T10:19:11PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
4332	SDSS J095019.39+511341.8	147.58082 	  51.22830 	G	243450	 0.812061 	SPEC	23.5g	  0.000	0	0	15	2	1	4	0
4333	SDSS J095021.51+370127.9	147.58966 	  37.02444 	G	257089	 0.857556 	SPEC	21.0g	  0.000	1	0	15	2	1	4	0
4334	SDSS J095023.63+274903.2	147.59846 	  27.81758 	G	228946	 0.763681 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4335	SDSS J095025.36+511533.2	147.60570 	  51.25923 	G	244250	 0.814730 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4336	SDSS J095027.00+005929.6	147.61253 	   0.99157 	G	235441	 0.785348 	SPEC	21.2g	  0.000	2	0	15	2	1	4	0
4337	SDSS J095028.60+343442.7	147.61920 	  34.57855 	G	225067	 0.750741 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
4338	SDSS J095029.29+275500.0	147.62206 	  27.91669 	G	240683	 0.802832 	SPEC	21.0g	  0.000	1	0	15	2	1	4	0
4339	SDSS J095029.88+263613.0	147.62452 	  26.60364 	G	226889	 0.756820 	SPEC	23.5g	  0.000	1	0	15	2	1	4	0
4340	SDSS J095030.60+521436.5	147.62752 	  52.24349 	G	232301	 0.774871 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
4341	SDSS J095041.16+000223.8	147.67153 	   0.03995 	G	279991	 0.933949 	SPEC	20.3g	  0.000	0	0	15	2	1	4	0
4342	SDSS J095042.17+001034.7	147.67573 	   0.17632 	G	229206	 0.764548 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4343	SDSS J095043.86+103944.7	147.68277 	  10.66244 	G	252920	 0.843651 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
4344	SDSS J095044.71+374510.6	147.68633 	  37.75297 	G	228233	 0.761303 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
4345	SDSS J095048.45+525326.3	147.70191 	  52.89066 	G	266980	 0.890550 	SPEC	23.2g	  0.000	0	0	15	2	1	4	0
4346	SDSS J095055.44+092720.1	147.73101 	   9.45561 	G	249812	 0.833284 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
4347	SDSS J095107.75+445041.5	147.78232 	  44.84489 	G	228176	 0.761113 	SPEC	22.7g	  0.000	2	0	15	2	1	4	0
4348	SDSS J095109.65+174711.0	147.79021 	  17.78640 	G	226015	 0.753906 	SPEC	22.2g	  0.000	1	0	15	2	1	4	0
4349	SDSS J095112.85+455642.7	147.80355 	  45.94522 	G	231661	 0.772739 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
4350	SDSS J095116.21+531850.6	147.81757 	  53.31408 	G	228319	 0.761589 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
4351	SDSS J095117.15+461011.1	147.82148 	  46.16976 	G	240326	 0.801640 	SPEC	24.0g	  0.000	0	0	15	2	1	4	0
4352	SDSS J095117.57+464845.3	147.82321 	  46.81260 	G	235491	 0.785512 	SPEC	22.0g	  0.000	0	0	15	2	1	3	0
4353	SDSS J095118.10+460908.0	147.82543 	  46.15224 	G	240155	 0.801071 	SPEC	23.2g	  0.000	0	0	15	2	1	4	0
4354	SDSS J095124.82+090730.3	147.85344 	   9.12511 	G	249539	 0.832374 	SPEC	21.5g	  0.000	0	0	15	3	2	4	0
4355	SDSS J095125.87+112931.7	147.85781 	  11.49214 	G	227836	 0.759979 	SPEC	21.9g	  0.000	2	0	15	2	1	4	0
4356	SDSS J095127.35+005640.7	147.86398 	   0.94467 	G	261338	 0.871730 	    	21.8g	  0.000	1	0	15	1	1	4	0
4357	SDSS J095129.72+471149.1	147.87384 	  47.19700 	G	245163	 0.817777 	SPEC	21.5g	  0.000	0	0	15	2	1	4	1
4358	SDSS J095139.39+195036.0	147.91416 	  19.84336 	G	225706	 0.752873 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
4359	SDSS J095144.00+315133.6	147.93336 	  31.85935 	G	227306	 0.758210 	SPEC	23.2g	  0.000	0	0	15	2	1	4	0
4360	SDSS J095146.32-002847.0	147.94301 	  -0.47973 	G	228297	 0.761516 	SPEC	21.0g	  0.000	0	0	15	2	1	4	0
4361	SDSS J095149.18+421144.6	147.95494 	  42.19574 	G	233500	 0.778872 	SPEC	23.0g	  0.000	2	0	15	2	1	4	0
4362	SDSS J095149.23+515148.9	147.95515 	  51.86361 	G	230927	 0.770291 	SPEC	24.2g	  0.000	0	0	15	2	1	3	0
4363	SDSS J095150.82+004226.3	147.96179 	   0.70731 	G	236482	 0.788820 	    	22.7g	  0.000	1	0	15	1	1	4	0
4364	SDSS J095152.04+081221.0	147.96685 	   8.20586 	G	235695	 0.786193 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4365	SDSS J095157.66-013455.9	147.99027 	  -1.58220 	G	229135	 0.764312 	SPEC	24.6g	  0.000	0	0	15	2	1	4	0
4366	SDSS J095159.08-000616.5	147.99620 	  -0.10459 	G	257879	 0.860190 	    	21.9g	  0.000	1	0	15	1	1	4	0
4367	SDSS J095218.74+222037.3	148.07812 	  22.34372 	G	230777	 0.769790 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
4368	SDSS J095230.33+485656.9	148.12638 	  48.94915 	G	244708	 0.816258 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
4369	SDSS J095230.99+013847.6	148.12916 	   1.64656 	G	231290	 0.771500 	    	21.9g	  0.000	1	0	15	1	1	4	0
4370	SDSS J095231.89-003933.3	148.13289 	  -0.65925 	G	233332	 0.778310 	    	23.0g	  0.000	1	0	15	1	1	4	0
4371	SDSS J095232.94+023531.1	148.13727 	   2.59197 	G	226003	 0.753865 	SPEC	23.3g	  0.000	1	0	15	2	1	4	0
4372	SDSS J095236.47+161334.7	148.15198 	  16.22633 	G	226591	 0.755825 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
4373	SDSS J095239.48-001156.1	148.16453 	  -0.19893 	G	287558	 0.959190 	    	21.6g	  0.000	1	0	15	1	1	4	0
4374	SDSS J095245.86+475816.9	148.19112 	  47.97137 	G	233741	 0.779677 	SPEC	22.8g	  0.000	0	0	15	2	1	4	0
4375	SDSS J095247.98+185042.9	148.19994 	  18.84525 	G	241109	 0.804253 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
4376	SDSS J095253.88+504136.4	148.22453 	  50.69346 	G	243914	 0.813608 	SPEC	24.9g	  0.000	0	0	15	2	1	4	0
4377	SDSS J095302.58+460515.6	148.26077 	  46.08769 	G	238155	 0.794400 	SPEC	21.5g	  0.000	0	0	15	2	1	3	0
4378	SDSS J095308.22+525057.5	148.28425 	  52.84932 	G	251305	 0.838264 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
4379	SDSS J095308.50+182922.6	148.28546 	  18.48963 	G	278419	 0.928705 	SPEC	20.8g	  0.000	0	0	15	2	1	4	0
4380	SDSS J095310.04-003207.1	148.29186 	  -0.53532 	G	293458	 0.978870 	    	21.7g	  0.000	1	0	15	1	1	4	0
4381	SDSS J095314.67-012127.2	148.31113 	  -1.35756 	G	264159	 0.881141 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
4382	SDSS J095324.01+470934.6	148.35006 	  47.15961 	G	254354	 0.848433 	SPEC	23.0g	  0.000	0	0	15	2	1	4	0
4383	SDSS J095324.32+455313.9	148.35135 	  45.88722 	G	237655	 0.792732 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
4384	SDSS J095328.44+081002.2	148.36853 	   8.16730 	G	232234	 0.774648 	SPEC	22.8g	  0.000	2	0	15	2	1	4	0
4385	SDSS J095337.47-003123.4	148.40616 	  -0.52317 	G	224945	 0.750335 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
4386	SDSS J095342.66-000443.1	148.42778 	  -0.07866 	G	250225	 0.834660 	    	22.2g	  0.000	1	0	15	1	1	4	0
4387	SDSS J095345.76+471814.9	148.44068 	  47.30416 	G	271537	 0.905749 	SPEC	23.4g	  0.000	0	0	15	2	1	4	0
4388	SDSS J095416.85+083814.9	148.57023 	   8.63748 	G	235441	 0.785347 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
4389	SDSS J095431.33+421930.1	148.63057 	  42.32504 	G	251176	 0.837834 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
4390	SDSS J095435.04+143209.3	148.64601 	  14.53594 	G	253554	 0.845765 	SPEC	20.8g	  0.000	0	0	15	2	1	4	0
4391	SDSS J095510.08+152716.3	148.79203 	  15.45455 	G	230661	 0.769401 	SPEC	23.2g	  0.000	0	0	15	2	1	4	1
4392	SDSS J095512.55+453421.1	148.80232 	  45.57255 	G	231344	 0.771681 	SPEC	23.6g	  0.000	0	0	15	2	1	4	0
4393	SDSS J095522.27+351008.0	148.84282 	  35.16891 	G	228672	 0.762769 	SPEC	22.9g	  0.000	2	0	15	2	1	4	0
4394	SDSS J095524.45+480106.0	148.85188 	  48.01834 	G	248753	 0.829751 	SPEC	23.3g	  0.000	0	0	15	2	1	3	0
4395	SDSS J095525.47+154945.6	148.85615 	  15.82936 	G	228894	 0.763507 	SPEC	22.9g	  0.000	1	0	15	2	1	4	0
4396	SDSS J095530.52+155956.5	148.87721 	  15.99904 	G	228145	 0.761009 	SPEC	21.8g	  0.000	0	0	15	3	2	4	0
4397	SDSS J095532.88+042926.5	148.88701 	   4.49071 	G	243736	 0.813016 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
4398	SDSS J095533.62+162851.7	148.89012 	  16.48105 	G	248822	 0.829980 	SPEC	23.7g	  0.000	0	0	15	2	1	3	0
4399	SDSS J095535.90+202107.5	148.89959 	  20.35209 	G	247133	 0.824347 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
4400	SDSS J095541.06+255145.8	148.92110 	  25.86274 	G	226777	 0.756448 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
4401	SDSS J095548.87+461810.7	148.95366 	  46.30298 	G	258558	 0.862457 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
4402	SDSS J095548.98+463507.4	148.95410 	  46.58539 	G	264210	 0.881311 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
4403	SDSS J095603.93+462409.4	149.01639 	  46.40262 	G	258429	 0.862027 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4404	SDSS J095605.10+464423.5	149.02125 	  46.73988 	G	225541	 0.752323 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
4405	SDSS J095608.69+272346.8	149.03623 	  27.39635 	G	257956	 0.860450 	SPEC	23.0g	  0.000	1	0	15	2	1	4	0
4406	SDSS J095610.58+033302.2	149.04412 	   3.55064 	G	227498	 0.758852 	SPEC	23.1g	  0.000	0	0	15	2	1	4	0
4407	SDSS J095611.83+463503.3	149.04932 	  46.58427 	G	230848	 0.770025 	SPEC	23.9g	  0.000	0	0	15	2	1	4	0
4408	SDSS J095613.71+463706.0	149.05716 	  46.61834 	G	230724	 0.769612 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
4409	SDSS J095615.72+470149.0	149.06554 	  47.03029 	G	231082	 0.770805 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
4410	SDSS J095620.47+464359.7	149.08531 	  46.73327 	G	230710	 0.769567 	SPEC	23.5g	  0.000	2	0	15	2	1	4	0
4411	SDSS J095632.73+344430.3	149.13640 	  34.74178 	G	241429	 0.805320 	SPEC	22.2g	  0.000	0	0	15	2	1	4	0
4412	SDSS J095645.10-025753.0	149.18795 	  -2.96472 	G	240263	 0.801431 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
4413	SDSS J095649.42+023355.3	149.20592 	   2.56537 	G	280996	 0.937300 	 ?  	21.3r	  0.000	1	0	0	0	1	0	0
4414	SDSS J095649.86+020743.4	149.20776 	   2.12875 	G	283124	 0.944400 	:   	21.6g	  0.000	1	0	15	1	1	4	0
4415	SDSS J095651.96-030134.1	149.21653 	  -3.02614 	G	225654	 0.752701 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
4416	SDSS J095705.30+435304.9	149.27212 	  43.88471 	G	228018	 0.760586 	SPEC	22.7g	  0.000	2	0	15	2	1	4	0
4417	SDSS J095721.66+473107.6	149.34026 	  47.51879 	G	255197	 0.851244 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
4418	SDSS J095722.58+471413.9	149.34412 	  47.23721 	G	256666	 0.856146 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
4419	SDSS J095724.02+494456.4	149.35010 	  49.74903 	G	258452	 0.862104 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
4420	SDSS J095730.86+330537.6	149.37860 	  33.09380 	G	226913	 0.756899 	SPEC	23.6g	  0.000	0	0	15	2	1	4	0
4421	SDSS J095738.55-020225.5	149.41065 	  -2.04043 	G	225936	 0.753640 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
4422	SDSS J095740.23+194945.1	149.41766 	  19.82921 	G	240668	 0.802782 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
4423	SDSS J095742.80+500800.1	149.42835 	  50.13337 	G	241854	 0.806739 	SPEC	23.1g	  0.000	0	0	15	2	1	3	0
4424	SDSS J095745.79+462250.0	149.44083 	  46.38057 	G	224953	 0.750361 	SPEC	22.6g	  0.000	2	0	15	2	1	4	0
4425	SDSS J095748.30+362644.6	149.45127 	  36.44572 	G	238453	 0.795395 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
4426	SDSS J095751.99+472741.1	149.46666 	  47.46144 	G	257268	 0.858152 	SPEC	22.9g	  0.000	0	0	15	2	1	3	0
4427	SDSS J095803.59+450855.0	149.51500 	  45.14862 	G	237204	 0.791227 	SPEC	24.1g	  0.000	0	0	15	2	1	4	0
4428	SDSS J095804.48+500244.5	149.51869 	  50.04570 	G	269406	 0.898640 	SPEC	23.1g	  0.000	0	0	15	2	1	4	0
4429	SDSS J095804.97+043955.7	149.52074 	   4.66547 	G	236162	 0.787752 	SPEC	22.4g	  0.000	3	0	15	4	3	4	0
4430	SDSS J095810.57+223711.7	149.54406 	  22.61992 	G	271793	 0.906604 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4431	SDSS J095813.83+183551.8	149.55764 	  18.59774 	G	235352	 0.785050 	SPEC	21.4g	  0.000	0	0	15	2	1	4	0
4432	SDSS J095821.71+015420.2	149.59048 	   1.90562 	G	250417	 0.835300 	    	22.5g	  0.000	3	0	16	2	2	4	0
4433	SDSS J095829.01+200522.9	149.62088 	  20.08971 	G	229345	 0.765011 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
4434	SDSS J095830.94+455725.1	149.62895 	  45.95699 	G	227441	 0.758661 	SPEC	23.2g	  0.000	0	0	15	2	1	4	0
4435	SDSS J095831.74+473027.5	149.63229 	  47.50764 	G	241207	 0.804579 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
4436	SDSS J095836.00+462148.4	149.65003 	  46.36347 	G	271001	 0.903961 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
4437	SDSS J095845.32+371835.2	149.68886 	  37.30980 	G	242151	 0.807728 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4438	SDSS J095845.95+022008.8	149.69148 	   2.33578 	G	259111	 0.864300 	    	24.8g	  0.000	4	0	16	2	2	3	0
4439	SDSS J095853.79+024153.0	149.72413 	   2.69806 	G	256113	 0.854300 	 ?  	22.1g	  0.000	3	0	16	2	2	4	0
4440	SDSS J095857.57+465324.7	149.73991 	  46.89022 	G	235392	 0.785182 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
4441	SDSS J095857.90+472717.8	149.74126 	  47.45494 	G	292775	 0.976592 	SPEC	24.2g	  0.000	0	0	15	2	1	4	0
4442	SDSS J095859.65+363604.4	149.74856 	  36.60124 	G	266862	 0.890156 	SPEC	22.8g	  0.000	2	0	15	2	1	4	1
4443	SDSS J095912.41+011352.1	149.80172 	   1.23115 	G	225834	 0.753300 	 ?  	21.7g	  0.000	1	0	15	3	3	4	0
4444	SDSS J095923.64+253007.2	149.84854 	  25.50200 	G	233142	 0.777679 	SPEC	20.0g	  0.000	1	0	15	2	1	4	0
4445	SDSS J095927.57+452151.4	149.86490 	  45.36429 	G	274168	 0.914527 	SPEC	20.9g	  0.000	0	0	15	2	1	3	0
4446	SDSS J095933.68+225915.5	149.89037 	  22.98767 	G	225232	 0.751293 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
4447	SDSS J095941.29+011330.4	149.92207 	   1.22514 	G	246879	 0.823500 	 ?  	21.8r	  0.000	1	0	0	0	1	0	0
4448	SDSS J095958.69+473135.6	149.99457 	  47.52658 	G	256609	 0.855956 	SPEC	23.9g	  0.000	0	0	15	2	1	4	0
4449	SDSS J095959.66+460216.9	149.99861 	  46.03803 	G	230398	 0.768524 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
4450	SDSS J095959.97+462540.1	149.99991 	  46.42783 	G	241812	 0.806597 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
4451	SDSS J100016.34+031034.9	150.06811 	   3.17637 	G	251076	 0.837500 	:   	23.1g	  0.000	1	0	15	1	1	4	0
4452	SDSS J100018.02+291557.7	150.07511 	  29.26605 	G	258202	 0.861268 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
4453	SDSS J100023.51+462129.7	150.09798 	  46.35826 	G	227622	 0.759264 	SPEC	23.4g	  0.000	0	0	15	2	1	4	0
4454	SDSS J100026.83+405400.5	150.11179 	  40.90015 	G	226328	 0.754948 	SPEC	21.1g	  0.000	0	0	15	2	1	4	0
4455	SDSS J100031.63+251713.7	150.13182 	  25.28714 	G	231140	 0.771000 	    	20.80	  0.000	3	0	15	1	1	4	0
4456	SDSS J100031.84+251705.1	150.13269 	  25.28476 	G	235187	 0.784500 	:   	21.94	  0.000	4	0	15	1	1	4	0
4457	SDSS J100033.84+251720.0	150.14101 	  25.28890 	G	232039	 0.774000 	    	21.23	  0.000	1	0	15	1	1	3	0
4458	SDSS J100034.33+473303.2	150.14307 	  47.55091 	G	252405	 0.841931 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4459	SDSS J100035.66+461524.5	150.14860 	  46.25681 	G	250829	 0.836675 	SPEC	22.8g	  0.000	0	0	15	2	1	3	0
4460	SDSS J100041.46+251724.0	150.17277 	  25.29002 	G	256622	 0.856000 	    	20.46	  0.000	2	0	15	1	1	4	0
4461	SDSS J100049.10+251146.0	150.20461 	  25.19613 	G	297874	 0.993600 	    	22.55	  0.000	2	0	15	1	1	3	1
4462	SDSS J100049.67-014602.6	150.20699 	  -1.76741 	G	229425	 0.765278 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4463	SDSS J100054.48+490431.2	150.22700 	  49.07534 	G	287499	 0.958994 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
4464	SDSS J100054.56+350118.0	150.22737 	  35.02168 	G	238740	 0.796351 	SPEC	23.6g	  0.000	0	0	15	3	2	4	0
4465	SDSS J100055.00+235919.4	150.22918 	  23.98873 	G	245036	 0.817351 	SPEC	22.3g	  0.000	1	0	15	2	1	4	0
4466	SDSS J100056.41+451631.8	150.23507 	  45.27551 	G	225274	 0.751432 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4467	SDSS J100056.45+251737.5	150.23522 	  25.29378 	G	238245	 0.794700 	    	20.81	  0.000	5	0	17	1	1	4	0
4468	SDSS J100057.38+183208.4	150.23912 	  18.53569 	G	242371	 0.808463 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
4469	SDSS J100058.45+011124.8	150.24357 	   1.19023 	G	263218	 0.878000 	 ?  	23.0g	  0.000	1	0	15	1	1	4	0
4470	SDSS J100058.98+251753.1	150.24577 	  25.29811 	G	275329	 0.918400 	    	21.11	  0.000	1	0	15	1	1	4	0
4471	SDSS J100100.62+251708.4	150.25262 	  25.28568 	G	260310	 0.868300 	:   	21.97	  0.000	4	0	15	1	1	4	0
4472	SDSS J100103.47+461700.6	150.26448 	  46.28351 	G	262640	 0.876071 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
4473	SDSS J100103.65+485108.0	150.26525 	  48.85224 	G	253851	 0.846757 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
4474	SDSS J100104.80+460846.0	150.27003 	  46.14612 	G	248245	 0.828055 	SPEC	24.1g	  0.000	0	0	15	2	1	4	0
4475	SDSS J100117.17+555403.9	150.32203 	  55.90108 	G	271912	 0.907000 	 ?  	22.15	  0.000	2	0	15	1	0	4	0
4476	SDSS J100120.29+031214.6	150.33455 	   3.20406 	G	247239	 0.824700 	:   	23.6g	  0.000	1	0	15	1	1	4	0
4477	SDSS J100126.85+022310.8	150.36192 	   2.38634 	G	269813	 0.900000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
4478	SDSS J100129.68+472153.2	150.37370 	  47.36479 	G	246351	 0.821737 	SPEC	23.4g	  0.000	0	0	15	2	1	4	0
4479	SDSS J100133.72+450959.7	150.39052 	  45.16659 	G	224894	 0.750167 	SPEC	23.4g	  0.000	2	0	15	2	1	4	0
4480	SDSS J100145.54+030952.6	150.43975 	   3.16463 	G	229401	 0.765200 	:   	22.9r	  0.000	1	0	0	0	1	0	0
4481	SDSS J100148.35+460846.0	150.45149 	  46.14613 	G	226044	 0.754000 	SPEC	23.0g	  0.000	0	0	15	2	1	4	0
4482	SDSS J100149.85+023651.2	150.45773 	   2.61423 	G	270713	 0.903000 	PHOT	22.7g	  0.000	2	0	15	2	1	3	0
4483	SDSS J100151.10+055939.1	150.46292 	   5.99421 	G	274929	 0.917065 	SPEC	20.7g	  0.000	3	0	15	3	2	4	0
4484	SDSS J100155.73-005725.2	150.48221 	  -0.95702 	G	237885	 0.793500 	    	21.9g	  0.000	1	0	15	1	1	3	0
4485	SDSS J100208.49+451906.2	150.53539 	  45.31839 	G	225064	 0.750733 	SPEC	21.9g	  0.000	0	0	15	2	1	4	0
4486	SDSS J100213.14+302714.6	150.55477 	  30.45408 	G	237700	 0.792882 	SPEC	22.4g	  0.000	2	0	15	2	1	4	0
4487	SDSS J100213.25+013939.0	150.55523 	   1.66086 	G	252066	 0.840800 	:   	23.1g	  0.000	5	0	16	3	3	4	0
4488	SDSS J100220.91+481831.3	150.58714 	  48.30871 	G	256343	 0.855067 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
4489	SDSS J100223.59-015757.9	150.59831 	  -1.96609 	G	268769	 0.896516 	SPEC	21.9g	  0.000	0	0	15	2	1	4	0
4490	SDSS J100236.41+100118.0	150.65175 	  10.02168 	G	238231	 0.794654 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
4491	SDSS J100241.30+115526.4	150.67211 	  11.92403 	G	233873	 0.780115 	SPEC	23.0g	  0.000	2	0	15	2	1	4	0
4492	SDSS J100242.74+024425.8	150.67809 	   2.74052 	G	267865	 0.893500 	PHOT	23.4g	  0.000	1	0	15	1	1	4	0
4493	SDSS J100247.49+211951.7	150.69789 	  21.33105 	G	279822	 0.933385 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
4494	SDSS J100248.60-030423.7	150.70253 	  -3.07325 	G	239106	 0.797571 	SPEC	23.8g	  0.000	0	0	15	2	1	4	0
4495	SDSS J100255.01+200431.0	150.72923 	  20.07529 	G	237441	 0.792019 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
4496	SDSS J100303.63+022503.3	150.76515 	   2.41761 	G	246280	 0.821500 	    	22.0g	  0.000	5	0	16	3	3	4	0
4497	SDSS J100307.74+471140.7	150.78228 	  47.19464 	G	268044	 0.894099 	SPEC	23.4g	  0.000	0	0	15	2	1	4	0
4498	SDSS J100308.54+463708.1	150.78560 	  46.61894 	G	248316	 0.828294 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
4499	SDSS J100310.45-010637.3	150.79356 	  -1.11038 	G	274203	 0.914642 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
4500	SDSS J100316.73+043446.8	150.81973 	   4.57969 	G	224963	 0.750397 	SPEC	23.7g	  0.000	0	0	15	2	1	4	0
4501	SDSS J100316.92+123208.8	150.82053 	  12.53578 	G	241140	 0.804355 	SPEC	22.5g	  0.000	0	0	15	2	1	4	1
4502	SDSS J100326.64+223955.8	150.86100 	  22.66551 	G	298543	 0.995831 	SPEC	17.9g	  0.000	2	0	15	2	1	4	0
4503	SDSS J100335.36-000059.2	150.89736 	  -0.01646 	G	233763	 0.779750 	SPEC	21.6g	  0.000	2	0	15	2	1	4	0
4504	SDSS J100335.69+012122.7	150.89874 	   1.35633 	G	250057	 0.834100 	    	22.8g	  0.000	1	0	21	1	0	4	0
4505	SDSS J100337.14+450929.6	150.90478 	  45.15825 	G	236487	 0.788836 	SPEC	22.2g	  0.000	0	0	15	2	1	4	0
4506	SDSS J100337.16+071347.3	150.90485 	   7.22983 	G	227498	 0.758851 	SPEC	23.0g	  0.000	0	0	15	2	1	4	0
4507	SDSS J100345.23+013856.6	150.93846 	   1.64908 	G	236656	 0.789400 	    	23.6g	  0.000	1	0	19	1	0	4	0
4508	SDSS J100349.25+200843.3	150.95523 	  20.14538 	G	229439	 0.765325 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
4509	SDSS J100349.49+020525.7	150.95622 	   2.09049 	G	249008	 0.830600 	:   	19.6r	  0.000	1	0	0	0	1	0	0
4510	SDSS J100351.81+465115.3	150.96589 	  46.85427 	G	235199	 0.784538 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
4511	SDSS J100357.66-022250.7	150.99028 	  -2.38075 	G	233727	 0.779629 	SPEC	25.1g	  0.000	0	0	15	2	1	4	0
4512	SDSS J100357.89+020502.0	150.99124 	   2.08390 	G	240973	 0.803800 	    	22.4g	  0.000	1	0	20	1	0	3	0
4513	SDSS J100358.82+020007.1	150.99512 	   2.00199 	G	288760	 0.963200 	1LIN	22.5g	  0.000	1	0	18	1	0	4	0
4514	SDSS J100359.40+015215.9	150.99752 	   1.87108 	G	225114	 0.750900 	    	22.7g	  0.000	1	0	21	1	0	4	0
4515	SDSS J100400.38+020920.2	151.00162 	   2.15563 	G	248588	 0.829200 	:   	22.5r	  0.000	1	0	0	0	1	0	0
4516	SDSS J100405.82+013607.2	151.02426 	   1.60201 	G	288910	 0.963700 	    	21.8g	  0.000	1	0	19	1	0	4	0
4517	SDSS J100407.83-022559.8	151.03265 	  -2.43330 	G	233284	 0.778151 	SPEC	24.2g	  0.000	0	0	15	2	1	4	0
4518	SDSS J100410.13+012045.3	151.04221 	   1.34593 	G	241033	 0.804000 	    	21.7g	  0.000	1	0	22	1	0	3	0
4519	SDSS J100413.54+465140.9	151.05645 	  46.86139 	G	247718	 0.826298 	SPEC	24.2g	  0.000	0	0	15	2	1	4	0
4520	SDSS J100417.10-013730.0	151.07127 	  -1.62502 	G	229523	 0.765607 	SPEC	21.1g	  0.000	0	0	15	2	1	4	0
4521	SDSS J100420.18+451722.7	151.08410 	  45.28965 	G	237330	 0.791647 	SPEC	23.0g	  0.000	0	0	15	2	1	3	0
4522	SDSS J100426.89+015808.4	151.11205 	   1.96902 	G	251616	 0.839300 	    	22.3g	  0.000	1	0	20	1	0	4	0
