

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2019-10-14T16:31:01PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1467|SDSS J034009.78-010639.5| 55.04077 |  -1.11098 |G|   -36|-0.000120 |SPEC|22.4g|  0.000|0|0|15|2|1|4|0
1468|WISEA J034012.65+010313.0| 55.05271 |   1.05364 |G|  -237|-0.000789 |SPEC|20.5g|  0.000|0|0|27|4|2|4|0
1469|SDSS J034030.76-001017.0| 55.12820 |  -0.17141 |G|   -87|-0.000289 |SPEC|21.9g|  0.000|2|0|15|2|1|4|0
1470|WISEA J034037.95-004553.4| 55.15787 |  -0.76474 |G|   -30|-0.000101 |SPEC|20.9g|  0.000|0|0|27|3|1|4|0
1471|WISEA J034120.99-001117.6| 55.33743 |  -0.18815 |G|   -33|-0.000110 |SPEC|23.3g|  0.000|2|0|27|4|2|4|0
1472|WISEA J034125.25-005439.6| 55.35524 |  -0.91102 |G|  -243|-0.000809 |SPEC|20.6g|  0.000|1|0|27|4|2|4|0
1473|WISEA J034130.33+002639.0| 55.37640 |   0.44420 |G|   -11|-0.000038 |SPEC|22.4g|  0.000|0|0|27|4|2|4|0
1474|SDSS J034144.02-004615.2| 55.43345 |  -0.77090 |G|   -43|-0.000144 |SPEC|22.2g|  0.000|0|0|15|3|2|4|0
1475|SDSS J034157.36-004337.9| 55.48904 |  -0.72722 |G|   -86|-0.000287 |SPEC|18.8g|  0.000|0|0|9|5|2|4|0
1476|SDSS J034206.26+004746.8| 55.52609 |   0.79634 |G|    -3|-0.000010 |SPEC|19.9g|  0.000|0|0|6|3|1|4|0
1477|WISEA J034215.87+000755.5| 55.56617 |   0.13212 |G|   -34|-0.000115 |SPEC|23.2g|  0.000|2|0|27|4|2|4|0
1478|WISEA J034228.10+005148.5| 55.61684 |   0.86343 |G| -3056|-0.010193 |SPEC|23.3g|  0.000|0|0|27|4|2|4|0
1479|WISEA J034232.78-011219.0| 55.63660 |  -1.20526 |G| -1476|-0.004925 |SPEC|22.7g|  0.000|0|0|27|4|2|4|1
1480|SDSS J034246.20-001422.6| 55.69253 |  -0.23963 |G|  -168|-0.000560 |SPEC|21.9g|  0.000|0|0|15|2|1|4|0
1481|WISEA J034248.84-011410.0| 55.70346 |  -1.23612 |G|    -4|-0.000012 |SPEC|19.3g|  0.000|1|0|34|5|1|4|0
1482|SDSS J034258.75+011025.5| 55.74483 |   1.17376 |G|   -37|-0.000122 |SPEC|22.3g|  0.000|0|0|15|3|2|4|0
1483|SDSS J034302.17-002154.2| 55.75906 |  -0.36508 |G|   -47|-0.000157 |SPEC|20.2g|  0.000|2|0|15|2|1|4|0
1484|WISEA J034309.12-010741.6| 55.78809 |  -1.12819 |G|  -860|-0.002867 |SPEC|21.7g|  0.000|1|0|27|4|2|4|0
1485|WISEA J034311.53-004538.1| 55.79802 |  -0.76062 |G| -1135|-0.003785 |SPEC|21.4g|  0.000|2|0|27|3|1|4|1
1486|SDSS J034312.12+004936.3| 55.80052 |   0.82678 |G|    -7|-0.000022 |SPEC|22.6g|  0.000|0|0|15|3|2|4|0
1487|WISEA J034317.51-001543.8| 55.82292 |  -0.26197 |G|   -13|-0.000045 |SPEC|21.1g|  0.000|0|0|27|4|2|4|0
1488|WISEA J034320.32-070805.2| 55.83463 |  -7.13478 |G| -1205|-0.004021 |SPEC|21.0g|  0.000|0|0|27|3|1|4|0
1489|WISEA J034322.16-004036.1| 55.84231 |  -0.67671 |G|   -24|-0.000081 |SPEC|21.7g|  0.000|0|0|33|4|1|4|0
1490|WISEA J034337.33-011012.2| 55.90568 |  -1.17002 |G|  -229|-0.000763 |SPEC|22.8g|  0.000|0|0|27|3|1|4|0
1491|SDSS J034340.42-010104.2| 55.91843 |  -1.01785 |G|  -178|-0.000595 |SPEC|20.5g|  0.000|0|0|15|2|1|4|0
1492|SDSS J034344.74-004819.0| 55.93651 |  -0.80532 |G| -1141|-0.003807 |SPEC|22.3g|  0.000|0|0|15|3|2|4|0
1493|WISEA J034351.70-054751.4| 55.96549 |  -5.79761 |G|   -25|-0.000084 |SPEC|17.2g|  0.000|0|0|28|6|1|4|0
1494|SDSS J034407.55-051908.8| 56.03148 |  -5.31914 |G|  -139|-0.000465 |SPEC|19.8g|  0.000|0|0|13|6|2|4|0
1495|WISEA J034418.24+003909.1| 56.07600 |   0.65261 |G|    -8|-0.000028 |SPEC|17.8g|  0.000|1|0|33|5|2|4|0
1496|WISEA J034423.64-002831.8| 56.09843 |  -0.47548 |G|   -20|-0.000066 |SPEC|23.0g|  0.000|0|0|27|4|2|4|0
1497|SDSS J034426.90+010726.6| 56.11211 |   1.12406 |G|    -3|-0.000009 |SPEC|21.4g|  0.000|0|0|15|3|2|4|0
1498|SDSS J034431.37-000956.1| 56.13072 |  -0.16560 |G|  -105|-0.000351 |SPEC|18.5g|  0.000|0|0|15|2|1|3|0
1499|WISEA J034436.14-005742.9| 56.15056 |  -0.96225 |G|  -177|-0.000592 |SPEC|21.7g|  0.000|0|0|27|3|1|4|0
1500|SDSS J034439.80-005430.1| 56.16585 |  -0.90841 |G|    -1|-0.000005 |SPEC|19.4g|  0.000|2|0|6|3|1|4|0
1501|WISEA J034456.67+005711.5| 56.23611 |   0.95330 |G|    -6|-0.000020 |SPEC|22.2g|  0.000|0|0|27|3|1|4|0
1502|WISEA J034503.69+011335.2| 56.26533 |   1.22648 |G|    -9|-0.000029 |SPEC|22.0g|  0.000|0|0|27|3|1|4|0
1503|WISEA J034509.02-073116.7| 56.28761 |  -7.52131 |G| -1240|-0.004136 |SPEC|20.9g|  0.000|0|0|27|3|1|4|0
1504|WISEA J034522.68-052432.2| 56.34446 |  -5.40894 |G|   -64|-0.000214 |SPEC|18.4g|  0.000|0|0|27|6|1|4|0
1505|WISEA J034542.35-000417.4| 56.42656 |  -0.07129 |G|  -376|-0.001253 |SPEC|20.9g|  0.000|0|0|27|4|2|4|0
1506|SDSS J034545.09+004209.8| 56.43790 |   0.70273 |G| -1138|-0.003795 |SPEC|22.1g|  0.000|1|0|15|2|1|4|0
1507|SDSS J034551.66+001839.9| 56.46527 |   0.31111 |G|   -22|-0.000074 |SPEC|17.8g|  0.000|2|0|15|2|1|4|0
1508|WISEA J034604.89-001813.1| 56.52031 |  -0.30371 |G|   -11|-0.000037 |SPEC|20.6g|  0.000|0|0|33|5|2|4|0
1509|SDSS J034649.83-001042.6| 56.70765 |  -0.17853 |G|   -33|-0.000109 |SPEC|22.1g|  0.000|1|0|15|3|2|4|0
1510|WISEA J034655.96+000824.2| 56.73306 |   0.13995 |G| -1072|-0.003576 |SPEC|22.2g|  0.000|0|0|27|3|1|4|0
1511|WISEA J034658.05-001025.3| 56.74183 |  -0.17361 |G|   -10|-0.000035 |SPEC|21.1g|  0.000|0|0|33|4|1|4|0
1512|WISEA J034739.13+000321.7| 56.91292 |   0.05624 |G|  -931|-0.003107 |SPEC|23.8g|  0.000|0|0|27|4|2|3|0
1513|WISEA J034740.49+004922.2| 56.91891 |   0.82295 |G|   -12|-0.000040 |SPEC|22.6g|  0.000|2|0|27|3|1|4|0
1514|WISEA J034810.42+005230.0| 57.04340 |   0.87496 |G|    -5|-0.000018 |SPEC|21.1g|  0.000|0|0|27|3|1|4|0
1515|SDSS J034836.16-000512.0| 57.15068 |  -0.08668 |G|    -7|-0.000025 |SPEC|21.6g|  0.000|0|0|15|2|1|4|0
1516|WISEA J034909.61-001523.6| 57.28997 |  -0.25659 |G|   -22|-0.000075 |SPEC|21.4g|  0.000|2|0|27|4|2|4|0
1517|WISEA J035029.55-054756.3| 57.62320 |  -5.79899 |G|   -13|-0.000043 |SPEC|18.4g|  0.000|0|0|36|5|1|4|0
1518|WISEA J035122.33-005426.2| 57.84317 |  -0.90731 |G|  -726|-0.002423 |SPEC|19.4g|  0.000|0|0|27|3|1|4|0
1519|WISEA J035226.67+110051.4| 58.11096 |  11.01450 |G|   -45|-0.000150 |SPEC|     |  0.000|0|0|26|5|2|2|0
1520|SDSS J035232.73+000018.6| 58.13639 |   0.00519 |G| -1205|-0.004019 |SPEC|18.6g|  0.000|0|0|15|2|1|4|0
1521|SDSS J035317.91-002311.0| 58.32466 |  -0.38640 |G|   -19|-0.000064 |SPEC|19.9g|  0.000|0|0|15|2|1|4|1
1522|WISEA J035319.39-050015.4| 58.33082 |  -5.00433 |G|   -27|-0.000091 |SPEC|17.2g|  0.000|1|0|33|4|1|4|0
1523|WISEA J035424.80-053816.9| 58.60356 |  -5.63842 |G|    -4|-0.000014 |SPEC|20.0g|  0.000|0|0|18|4|1|4|0
1524|SDSS J035451.38-063442.2| 58.71409 |  -6.57841 |G|  -109|-0.000362 |SPEC|19.3g|  0.000|0|0|6|4|2|4|0
1525|SDSS J035453.71-001429.1| 58.72383 |  -0.24143 |G|  -656|-0.002189 |SPEC|19.6g|  0.000|0|0|15|2|1|4|0
1526|WISEA J035542.97-001113.2| 58.92907 |  -0.18703 |G| -1067|-0.003560 |SPEC|21.8g|  0.000|0|0|27|3|1|4|0
1527|WISEA J035616.48-044330.4| 59.06863 |  -4.72504 |G|  -141|-0.000471 |SPEC|19.3g|  0.000|0|0|18|5|2|4|0
1528|WISEA J035623.64-050518.1| 59.09854 |  -5.08825 |G|  -249|-0.000829 |SPEC|19.5g|  0.000|0|0|18|4|1|4|0
1529|SDSS J035637.76-050212.1| 59.15735 |  -5.03670 |G|   -43|-0.000143 |SPEC|18.3g|  0.000|0|0|6|4|2|4|0
1530|WISEA J035711.65-065437.7| 59.29853 |  -6.91027 |G|   -52|-0.000173 |SPEC|19.3g|  0.000|0|0|18|4|1|4|0
1531|WISEA J035712.56-061327.7| 59.30233 |  -6.22439 |G|    -5|-0.000017 |SPEC|16.2g|  0.000|1|0|41|6|1|4|0
1532|WISEA J035721.31-053011.9| 59.33889 |  -5.50318 |G|   -61|-0.000203 |SPEC|18.8g|  0.000|0|0|34|8|2|4|0
1533|SDSS J035845.30-065137.0| 59.68878 |  -6.86029 |G|  -237|-0.000792 |SPEC|20.3g|  0.000|0|0|6|3|1|4|0
1534|SDSS J040033.27-044547.9| 60.13865 |  -4.76333 |G|   -24|-0.000080 |SPEC|19.8g|  0.000|0|0|10|4|1|4|0
1535|WISEA J040107.61-055621.0| 60.28177 |  -5.93899 |G|   -81|-0.000269 |SPEC|16.8g|  0.000|1|0|33|4|1|4|0
1536|SDSS J040215.07-060304.5| 60.56283 |  -6.05126 |G|   -51|-0.000171 |SPEC|19.8g|  0.000|0|0|6|3|1|4|0
1537|WISEA J040231.75-062429.3| 60.63231 |  -6.40811 |G|    -8|-0.000027 |SPEC|19.1g|  0.000|0|0|24|6|2|4|0
1538|WISEA J040309.18-061044.6| 60.78822 |  -6.17918 |G|  -171|-0.000571 |SPEC|20.7g|  0.000|1|0|35|7|3|4|0
1539|WISEA J040452.18-052857.8| 61.21751 |  -5.48236 |G|  -117|-0.000389 |SPEC|19.5g|  0.000|0|0|18|4|1|4|0
1540|WISEA J040714.77-064425.1| 61.81158 |  -6.74034 |!*|  -174|-0.000582 |    |17.2R|  0.000|4|0|27|5|3|3|0
1541|SDSS J040835.73-054727.0| 62.14890 |  -5.79084 |G|  -653|-0.002178 |SPEC|21.5g|  0.000|0|0|15|3|2|4|0
1542|WISEA J040849.08-054031.6| 62.20451 |  -5.67538 |G|  -105|-0.000351 |SPEC|16.7g|  0.000|0|0|27|6|1|4|0
1543|SDSS J041004.43-045722.5| 62.51850 |  -4.95625 |G|  -633|-0.002110 |SPEC|20.0g|  0.000|2|0|15|2|1|4|0
1544|WISEA J041004.57-045626.0| 62.51914 |  -4.94066 |G|   -25|-0.000083 |SPEC|20.5g|  0.000|1|0|27|4|2|4|0
1545|SDSS J041012.42-045904.3| 62.55181 |  -4.98455 |G|    -1|-0.000003 |SPEC|19.4g|  0.000|2|0|15|2|1|4|0
1546|WISEA J041039.63-061125.9| 62.66512 |  -6.19063 |G|    -7|-0.000022 |SPEC|20.5g|  0.000|1|0|27|4|2|4|0
1547|WISEA J041043.95-060817.8| 62.68310 |  -6.13827 |G|   -58|-0.000195 |SPEC|17.8g|  0.000|0|0|24|5|1|4|0
1548|WISEA J041125.41-053927.0| 62.85590 |  -5.65747 |G|  -102|-0.000339 |SPEC|20.5g|  0.000|2|0|27|5|3|4|0
1549|WISEA J042001.56+312614.1| 65.00638 |  31.43733 |G|   -17|-0.000056 |SPEC|     |  0.000|0|0|31|5|1|2|0
1550|WISEA J042007.64+325747.4| 65.03121 |  32.96348 |UvS|   -14|-0.000047 |SPEC|     |  0.000|0|0|24|5|1|0|0
1551|WISEA J043820.75+250310.9| 69.58667 |  25.05264 |G|  -922|-0.003075 |SPEC|     |  0.000|0|0|37|6|2|2|0
1552|WISEA J044018.28+241829.6| 70.07583 |  24.30803 |G| -1102|-0.003676 |SPEC|     |  0.000|0|0|27|5|2|2|0
1553|WISEA J044308.25+244611.4| 70.78467 |  24.76972 |G|  -213|-0.000709 |SPEC|     |  0.000|0|0|34|6|2|2|0
1554|WISEA J044312.49+250732.8| 70.80204 |  25.12628 |G| -1019|-0.003399 |SPEC|     |  0.000|0|0|34|6|2|2|0
1555|WISEA J044601.79+251153.2| 71.50750 |  25.19806 |G| -1160|-0.003871 |SPEC|     |  0.000|0|0|27|5|2|2|0
1556|WISEA J044639.23+250122.7| 71.66338 |  25.02297 |G|  -470|-0.001569 |SPEC|     |  0.000|0|0|37|6|2|2|0
1557|2MFGC 03910| 71.76679 |  25.84347 |G|  -982|-0.003277 |SPEC|11.8K|  0.000|2|0|42|6|2|2|1
1558|WISEA J053119.94+604027.3| 82.83333 |  60.67425 |G|   -35|-0.000118 |SPEC|     |  0.000|0|0|33|5|1|2|0
1559|WISEA J055915.59+230943.3| 89.81508 |  23.16231 |G|    -4|-0.000015 |SPEC|     |  0.000|0|0|25|5|2|2|0
1560|WISEA J061422.97+823400.2| 93.59558 |  82.56656 |G|  -112|-0.000372 |SPEC|     |  0.000|0|0|26|4|1|2|0
1561|WISEA J064256.31+284023.5|100.73438 |  28.67317 |G|   -31|-0.000105 |SPEC|     |  0.000|0|0|26|4|1|2|0
1562|WISEA J064357.14+834804.1|100.98892 |  83.80122 |G|  -115|-0.000385 |SPEC|     |  0.000|0|0|29|5|1|2|0
1563|WISEA J071615.86+390719.8|109.06606 |  39.12222 |G|   -21|-0.000071 |SPEC|15.8g|  0.000|0|0|39|7|2|4|0
1564|WISEA J071627.20+394404.4|109.11330 |  39.73446 |G|   -32|-0.000106 |SPEC|22.7g|  0.000|2|0|27|3|1|4|0
1565|2MASX J07174248-0019171|109.42713 |  -0.32142 |G|    -4|-0.000014 |SPEC|     |  0.000|0|0|15|3|1|2|0
1566|WISEA J071746.88+393416.0|109.44536 |  39.57136 |G|   -20|-0.000066 |SPEC|21.7g|  0.000|0|0|27|3|1|4|0
1567|SDSS J071803.04+394621.3|109.51272 |  39.77259 |G|   -81|-0.000270 |SPEC|21.9g|  0.000|0|0|15|2|1|4|0
1568|SDSS J071827.12+394937.4|109.61301 |  39.82706 |G|   -45|-0.000151 |SPEC|21.6g|  0.000|0|0|15|2|1|4|0
1569|WISEA J071838.19+394241.6|109.65926 |  39.71186 |G|    -7|-0.000025 |SPEC|22.1g|  0.000|2|0|27|3|1|4|0
1570|WISEA J071907.05+403923.6|109.77924 |  40.65666 |G|   -10|-0.000035 |SPEC|21.4g|  0.000|2|0|27|3|1|4|0
1571|WISEA J071935.13+403019.0|109.89653 |  40.50530 |G|   -51|-0.000170 |SPEC|22.3g|  0.000|2|0|27|3|1|4|0
1572|WISEA J072022.86+405832.4|110.09514 |  40.97574 |G|  -148|-0.000493 |SPEC|23.1g|  0.000|0|0|27|3|1|4|0
1573|WISEA J072035.59+391417.3|110.14799 |  39.23827 |G|   -11|-0.000036 |SPEC|22.9g|  0.000|2|0|27|3|1|4|0
1574|WISEA J072043.35+390023.9|110.18031 |  39.00667 |G|   -13|-0.000042 |SPEC|21.5g|  0.000|2|0|27|3|1|4|0
1575|WISEA J072100.23+384844.1|110.25100 |  38.81229 |G|   -36|-0.000121 |SPEC|18.0g|  0.000|0|0|31|4|1|6|0
1576|WISEA J072102.14+395217.3|110.25865 |  39.87149 |G|   -68|-0.000228 |SPEC|22.5g|  0.000|0|0|27|3|1|4|0
1577|SDSS J072115.59+412304.4|110.31499 |  41.38457 |G|   -31|-0.000102 |SPEC|18.5g|  0.000|1|0|15|2|1|4|0
1578|WISEA J072130.92+411342.6|110.37877 |  41.22849 |G|    -4|-0.000014 |SPEC|21.4g|  0.000|0|0|27|3|1|4|0
1579|WISEA J072141.50+413506.5|110.42280 |  41.58528 |G|    -2|-0.000008 |SPEC|21.7g|  0.000|0|0|27|3|1|4|0
1580|WISEA J072155.27+393219.5|110.48037 |  39.53873 |G|    -1|-0.000005 |SPEC|21.8g|  0.000|0|0|27|3|1|4|0
1581|WISEA J072201.51+410433.0|110.50626 |  41.07622 |G|   -46|-0.000155 |SPEC|22.0g|  0.000|2|0|27|3|1|4|0
1582|SDSS J072226.49+414529.5|110.61040 |  41.75824 |G|    -9|-0.000031 |SPEC|22.6g|  0.000|0|0|15|2|1|4|0
1583|WISEA J072232.15+415919.2|110.63400 |  41.98865 |G|   -49|-0.000163 |SPEC|18.6g|  0.000|0|0|31|4|1|4|0
1584|WISEA J072232.74+394358.6|110.63621 |  39.73311 |G|   -26|-0.000087 |SPEC|22.0g|  0.000|2|0|27|3|1|4|0
1585|SDSS J072242.96+420435.2|110.67906 |  42.07648 |G|   -20|-0.000066 |SPEC|21.8g|  0.000|0|0|15|2|1|4|0
1586|SDSS J072249.89+384952.7|110.70788 |  38.83132 |G| -1017|-0.003394 |SPEC|20.9g|  0.000|1|0|15|3|2|4|0
1587|SDSS J072258.00+393413.8|110.74169 |  39.57051 |G|    -5|-0.000016 |SPEC|22.6g|  0.000|2|0|15|3|2|4|0
1588|WISEA J072301.99+425210.3|110.75857 |  42.86965 |G|   -14|-0.000047 |SPEC|22.1g|  0.000|2|0|27|3|1|4|0
1589|WISEA J072311.02+411105.7|110.79607 |  41.18472 |G|    -0|-0.000001 |SPEC|21.2g|  0.000|2|0|27|3|1|4|0
1590|WISEA J072314.82+400110.6|110.81175 |  40.01956 |G|    -5|-0.000016 |SPEC|21.0g|  0.000|0|0|27|3|1|4|0
1591|SDSS J072322.84+393742.7|110.84520 |  39.62855 |G|   -52|-0.000175 |SPEC|21.1g|  0.000|0|0|15|2|1|4|0
1592|WISEA J072349.26+414853.2|110.95518 |  41.81452 |G|   -31|-0.000104 |SPEC|21.8g|  0.000|0|0|27|3|1|4|0
1593|WISEA J072400.35+391342.9|111.00152 |  39.22844 |G|   -49|-0.000162 |SPEC|22.1g|  0.000|2|0|27|3|1|4|0
1594|WISEA J072402.78+415318.2|111.01130 |  41.88843 |G|   -40|-0.000132 |SPEC|16.7g|  0.000|1|0|33|4|1|4|0
1595|WISEA J072413.08+412851.4|111.05454 |  41.48109 |G|   -40|-0.000134 |SPEC|22.0g|  0.000|0|0|27|3|1|4|0
1596|WISEA J072415.78+375442.1|111.06601 |  37.91166 |G|    -8|-0.000028 |SPEC|17.0g|  0.000|1|0|33|4|1|4|0
1597|WISEA J072422.52+353026.9|111.09368 |  35.50775 |G|   -58|-0.000192 |SPEC|20.2g|  0.000|0|0|27|3|1|4|0
1598|WISEA J072437.13+391857.0|111.15472 |  39.31591 |G|   -50|-0.000166 |SPEC|22.3g|  0.000|2|0|27|3|1|4|0
1599|SDSS J072449.68+413202.2|111.20704 |  41.53397 |G|    -5|-0.000017 |SPEC|21.2g|  0.000|0|0|15|2|1|4|0
1600|SDSS J072451.30+403257.8|111.21384 |  40.54940 |G|  -109|-0.000365 |SPEC|21.5g|  0.000|2|0|15|3|2|4|0
1601|WISEA J072458.09+414308.9|111.24201 |  41.71910 |G|   -49|-0.000162 |SPEC|18.5g|  0.000|1|0|33|4|1|4|0
1602|WISEA J072458.29+430517.1|111.24290 |  43.08777 |G|   -38|-0.000126 |SPEC|23.6g|  0.000|2|0|27|3|1|4|0
1603|WISEA J072511.36+421455.2|111.29743 |  42.24876 |G|  -114|-0.000379 |SPEC|22.2g|  0.000|2|0|27|3|1|4|0
1604|WISEA J072514.37+410808.4|111.30983 |  41.13572 |G|   -67|-0.000224 |SPEC|22.7g|  0.000|0|0|27|3|1|4|0
1605|WISEA J072517.67+385225.1|111.32368 |  38.87364 |G|   -12|-0.000041 |SPEC|16.0g|  0.000|0|0|36|5|1|4|0
1606|WISEA J072527.29+391301.9|111.36383 |  39.21717 |G|    -1|-0.000004 |SPEC|21.8g|  0.000|2|0|27|4|2|4|0
1607|WISEA J072529.22+403132.2|111.37173 |  40.52565 |G|   -50|-0.000166 |SPEC|20.6g|  0.000|0|0|27|3|1|4|0
1608|SDSS J072530.31+395713.4|111.37638 |  39.95377 |G|   -39|-0.000130 |SPEC|22.8g|  0.000|2|0|15|2|1|4|0
1609|SDSS J072540.50+415011.4|111.41876 |  41.83654 |G|   -36|-0.000120 |SPEC|22.0g|  0.000|0|0|15|2|1|4|0
1610|SDSS J072544.32+413910.1|111.43470 |  41.65283 |G|   -10|-0.000032 |SPEC|19.7g|  0.000|0|0|15|2|1|4|0
1611|WISEA J072548.28+431033.3|111.45125 |  43.17618 |G|    -1|-0.000004 |SPEC|17.5g|  0.000|0|0|37|5|1|4|0
1612|2MASS J07255231+4044027|111.46800 |  40.73397 |G|   -14|-0.000046 |SPEC|19.2g|  0.000|1|0|29|6|2|4|0
1613|SDSS J072603.72+425156.4|111.51551 |  42.86569 |G|   -14|-0.000046 |SPEC|21.0g|  0.000|2|0|15|2|1|4|0
1614|SDSS J072606.69+401621.7|111.52793 |  40.27274 |G|   -79|-0.000263 |SPEC|21.7g|  0.000|0|0|15|2|1|4|0
1615|WISEA J072607.12+405453.0|111.52955 |  40.91457 |G|    -0|-0.000000 |SPEC|21.3g|  0.000|0|0|27|3|1|4|0
1616|WISEA J072612.39+441941.9|111.55169 |  44.32830 |G|   -18|-0.000061 |SPEC|19.6g|  0.000|0|0|33|4|1|4|0
1617|SDSS J072631.54+400902.7|111.63145 |  40.15077 |G|    -7|-0.000023 |SPEC|22.0g|  0.000|0|0|15|2|1|4|0
1618|WISEA J072642.83+403708.0|111.67851 |  40.61880 |G|   -20|-0.000067 |SPEC|21.7g|  0.000|2|0|27|4|2|4|0
1619|WISEA J072654.33+415635.6|111.72659 |  41.94319 |G|   -12|-0.000041 |SPEC|21.6g|  0.000|2|0|27|4|2|4|0
1620|SDSS J072703.02+390602.7|111.76260 |  39.10077 |G|   -16|-0.000053 |SPEC|22.9g|  0.000|2|0|15|2|1|4|0
1621|WISEA J072718.36+404008.1|111.82658 |  40.66819 |G|   -31|-0.000102 |SPEC|21.8g|  0.000|1|0|27|3|1|4|0
1622|WISEA J072725.80+374220.0|111.85746 |  37.70560 |G|    -8|-0.000026 |SPEC|17.1g|  0.000|0|0|33|5|1|5|0
1623|SDSS J072730.89+394724.6|111.87878 |  39.79014 |G|   -59|-0.000196 |SPEC|22.8g|  0.000|0|0|15|3|2|4|0
1624|SDSS J072757.45+400701.3|111.98942 |  40.11705 |G|  -111|-0.000370 |SPEC|21.7g|  0.000|1|0|15|2|1|4|0
1625|SDSS J072758.46+392322.6|111.99360 |  39.38965 |G|   -72|-0.000241 |SPEC|22.4g|  0.000|0|0|15|2|1|4|0
1626|WISEA J072801.01+433438.3|112.00399 |  43.57727 |G|    -5|-0.000018 |SPEC|21.2g|  0.000|0|0|29|4|1|4|0
1627|WISEA J072806.23+441504.8|112.02594 |  44.25127 |G|   -34|-0.000113 |SPEC|23.0g|  0.000|0|0|27|4|2|4|0
1628|SDSS J072806.53+414517.9|112.02722 |  41.75499 |G|   -58|-0.000192 |SPEC|22.9g|  0.000|2|0|15|3|2|4|0
1629|SDSS J072812.35+392603.6|112.05150 |  39.43436 |G|   -30|-0.000100 |SPEC|24.1g|  0.000|0|0|15|2|1|3|0
1630|WISEA J072822.77+392159.9|112.09501 |  39.36669 |G|   -63|-0.000211 |SPEC|22.3g|  0.000|2|0|27|3|1|4|0
1631|WISEA J072823.81+441745.5|112.09922 |  44.29591 |G|    -1|-0.000003 |SPEC|22.3g|  0.000|2|0|27|4|2|4|0
1632|WISEA J072838.28+381251.9|112.15955 |  38.21442 |G|   -28|-0.000092 |SPEC|15.4g|  0.000|1|0|39|6|1|4|0
1633|WISEA J072845.86+393653.9|112.19115 |  39.61499 |G|   -14|-0.000046 |SPEC|17.0g|  0.000|1|0|33|4|1|4|0
1634|WISEA J072853.50+382155.0|112.22304 |  38.36520 |G|   -27|-0.000090 |SPEC|22.9g|  0.000|2|0|27|3|1|4|0
1635|WISEA J072856.20+363023.7|112.23410 |  36.50643 |G|   -17|-0.000057 |SPEC|15.0g|  0.000|0|0|37|5|1|4|0
1636|SDSS J072857.10+395432.2|112.23801 |  39.90897 |G|   -30|-0.000099 |SPEC|21.2g|  0.000|0|0|15|2|1|4|0
1637|WISEA J072858.48+382216.7|112.24375 |  38.37136 |G|   -13|-0.000045 |SPEC|22.4g|  0.000|2|0|27|3|1|4|0
1638|SDSS J072906.25+401515.3|112.27611 |  40.25431 |G|   -28|-0.000092 |SPEC|21.5g|  0.000|1|0|15|2|1|4|0
1639|WISEA J072909.48+441039.5|112.28964 |  44.17750 |G|  -151|-0.000505 |SPEC|22.0g|  0.000|2|0|27|4|2|4|0
1640|SDSS J072912.86+444346.4|112.30361 |  44.72958 |G|   -25|-0.000083 |SPEC|22.8g|  0.000|0|0|15|3|2|4|0
1641|WISEA J072919.28+394626.7|112.33046 |  39.77434 |G|   -15|-0.000050 |SPEC|22.7g|  0.000|2|0|27|3|1|3|0
1642|SDSS J072928.27+421550.8|112.36782 |  42.26413 |G|  -155|-0.000518 |SPEC|21.3g|  0.000|0|0|15|3|2|4|0
1643|2MASS J07293757+3941432|112.40649 |  39.69534 |G|   -39|-0.000131 |SPEC|18.3g|  0.000|1|0|19|3|1|4|0
1644|SDSS J072945.80+410451.0|112.44091 |  41.08089 |G|   -13|-0.000045 |SPEC|18.1g|  0.000|0|0|15|3|2|4|0
1645|WISEA J072947.93+365311.2|112.44971 |  36.88659 |G|   -58|-0.000195 |SPEC|21.6g|  0.000|2|0|27|3|1|4|0
1646|SDSS J072955.51+402823.2|112.48130 |  40.47313 |G|   -25|-0.000083 |SPEC|22.5g|  0.000|0|0|15|3|2|4|0
1647|SDSS J072958.81+422537.5|112.49511 |  42.42710 |G|    -6|-0.000019 |SPEC|23.6g|  0.000|0|0|15|2|1|4|0
1648|WISEA J073000.80+433836.9|112.50312 |  43.64371 |G|    -3|-0.000009 |SPEC|22.2g|  0.000|2|0|27|3|1|4|0
1649|WISEA J073005.05+414530.7|112.52091 |  41.75856 |G|  -656|-0.002187 |SPEC|21.9g|  0.000|0|0|27|4|2|4|0
1650|WISEA J073005.04+394117.7|112.52110 |  39.68836 |G|   -11|-0.000036 |SPEC|22.8g|  0.000|2|0|27|4|2|4|0
1651|WISEA J073007.05+390439.5|112.52951 |  39.07754 |G|   -31|-0.000105 |SPEC|16.8g|  0.000|1|0|33|4|1|4|0
1652|WISEA J073007.88+452612.4|112.53285 |  45.43681 |G|   -73|-0.000242 |SPEC|16.6g|  0.000|3|0|33|5|1|4|0
