

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:15:46PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
27	SDSS J005051.06+011343.4	 12.71276 	   1.22874 	G	505522	 1.686239 	SPEC	21.4g	  0.000	0	0	15	2	1	4	0
28	SDSS J005336.17-000924.0	 13.40074 	  -0.15668 	G	344277	 1.148385 	SPEC	20.8g	  0.000	0	0	15	2	1	4	0
29	SDSS J0058-0722	 14.69983 	  -7.36614 	G	561511	 1.873000 	    	     	  0.000	1	0	0	1	1	0	0
30	SDSS J010137.45-005641.1	 15.40606 	  -0.94477 	G	570847	 1.904140 	SPEC	21.6g	  0.000	4	0	15	2	1	4	0
31	SDSS J010137.77-000747.2	 15.40739 	  -0.12979 	G	427834	 1.427102 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
32	SDSS J010250.61+000948.6	 15.71088 	   0.16352 	G	307587	 1.025999 	SPEC	23.5g	  0.000	0	0	15	2	1	3	0
33	SDSS J010420.90-004423.9	 16.08709 	  -0.74000 	G	315453	 1.052238 	SPEC	22.0g	  0.000	3	0	15	3	2	4	0
34	SDSS J010447.39-011119.6	 16.19747 	  -1.18878 	G	545220	 1.818658 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
35	SDSS J010519.67+010535.9	 16.33197 	   1.09332 	G	395521	 1.319315 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
36	SDSS J010711.09-002709.9	 16.79622 	  -0.45277 	G	350133	 1.167919 	SPEC	21.3g	  0.000	1	0	15	2	1	4	0
37	SDSS J010914.46-005812.7	 17.31025 	  -0.97021 	G	335560	 1.119309 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
38	SDSS J010931.40-005333.8	 17.38086 	  -0.89275 	G	318265	 1.061619 	SPEC	20.8g	  0.000	4	0	16	4	1	4	0
39	SDSS J011024.76-010751.6	 17.60320 	  -1.13102 	G	393142	 1.311381 	SPEC	21.3g	  0.000	3	0	15	2	1	4	0
40	SDSS J011158.46+011037.6	 17.99360 	   1.17712 	G	370635	 1.236306 	SPEC	22.3g	  0.000	0	0	15	2	1	3	0
41	SDSS J011456.45+011456.7	 18.73525 	   1.24910 	G	362053	 1.207680 	    	22.3g	  0.000	1	0	15	1	1	4	0
42	SDSS J011536.38+002330.6	 18.90158 	   0.39185 	G	411517	 1.372673 	SPEC	     	  0.000	2	0	0	1	1	0	0
43	SDSS J011544.99-011437.6	 18.93749 	  -1.24379 	G	506326	 1.688921 	SPEC	21.1g	  0.000	3	0	15	2	1	4	0
44	SDSS J012259.26-000816.7	 20.74693 	  -0.13798 	G	513532	 1.712957 	SPEC	21.9g	  0.000	3	0	15	2	1	4	0
45	SDSS J012522.72+134453.2	 21.34467 	  13.74813 	G	337566	 1.126000 	:   	21.9g	  0.000	1	0	15	2	1	3	0
46	SDSS J013058.49+010043.0	 22.74372 	   1.01195 	G	587311	 1.959057 	SPEC	21.5g	  0.000	2	0	15	2	1	4	0
47	SDSS J013144.35+130948.3	 22.93481 	  13.16343 	G	479628	 1.599865 	SPEC	23.7g	  0.000	0	0	15	2	1	4	0
48	SDSS J013221.60+143839.9	 23.09002 	  14.64443 	G	350440	 1.168941 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
49	SDSS J013815.54+131252.9	 24.56478 	  13.21471 	G	493205	 1.645156 	SPEC	22.0g	  0.000	1	0	15	2	1	3	0
50	SDSS J014000.49+142053.7	 25.00204 	  14.34826 	G	407287	 1.358562 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
51	SDSS J014252.41-093306.6	 25.71840 	  -9.55185 	G	322032	 1.074184 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
52	SDSS J0143+1607 BG	 25.95887 	  16.12750 	G	449389	 1.499000 	    	     	  0.000	1	0	0	1	1	0	0
53	SDSS J0145-0455 BG	 26.26789 	  -4.93100 	G	586994	 1.958000 	    	     	  0.000	1	0	0	1	1	0	0
54	SDSS J0146-0929	 26.73062 	  -9.49525 	G	582797	 1.944000 	    	     	  0.000	1	0	0	1	1	0	0
55	SDSS J014731.52-095034.8	 26.88133 	  -9.84302 	G	517320	 1.725594 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
56	SDSS J014816.98+004351.7	 27.07078 	   0.73104 	G	321747	 1.073233 	SPEC	22.1g	  0.000	1	0	15	2	1	4	0
57	SDSS J015107.37+004909.0 bg	 27.78071 	   0.81917 	G	408797	 1.363600 	    	     	  0.000	3	0	0	0	1	0	0
58	SDSS J015328.31-003222.3	 28.36799 	  -0.53955 	G	421594	 1.406287 	SPEC	21.4g	  0.000	1	0	15	2	1	4	0
59	SDSS J015548.91-005656.7	 28.95379 	  -0.94909 	G	499475	 1.666068 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
60	SDSS J020011.95+000131.8	 30.04980 	   0.02553 	G	351880	 1.173746 	SPEC	21.4g	  0.000	0	0	15	2	1	4	0
61	SDSS J020220.55-010633.2	 30.58563 	  -1.10924 	G	345683	 1.153075 	SPEC	16.9g	  0.000	2	0	15	2	1	4	0
62	SDSS J021214.80+002719.1 bg	 33.06167 	   0.45531 	G	303450	 1.012200 	    	     	  0.000	1	0	0	0	1	0	0
63	SDSS J021407.32-001609.7	 33.53054 	  -0.26938 	G	314341	 1.048527 	SPEC	25.7g	  0.000	1	0	15	2	1	4	0
64	SDSS J021645.50-050948.2	 34.19046 	  -5.16422 	G	308786	 1.030000 	EST 	     	  0.000	7	0	0	1	1	0	4
65	SDSS J021734.60-050016.3	 34.39363 	  -5.00403 	G	354055	 1.181000 	    	     	  0.000	8	0	0	1	1	0	1
66	SDSS J022201.45-002108.6	 35.50605 	  -0.35239 	G	312983	 1.044000 	PHOT	22.0g	  0.000	1	0	15	1	1	3	0
67	SDSS J022202.43+004230.8	 35.51016 	   0.70856 	G	316881	 1.057000 	PHOT	23.5g	  0.000	1	0	15	1	1	3	0
68	SDSS J022203.53+003831.2	 35.51475 	   0.64200 	G	429003	 1.431000 	PHOT	23.3g	  0.000	1	0	15	1	1	4	0
69	SDSS J022206.01+001149.7	 35.52507 	   0.19715 	G	317780	 1.060000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
70	SDSS J022208.38-002141.7	 35.53495 	  -0.36159 	G	319879	 1.067000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
71	SDSS J022209.33-002431.7	 35.53891 	  -0.40882 	G	306988	 1.024000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
72	SDSS J022209.52+000409.0	 35.53967 	   0.06918 	G	422707	 1.410000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
73	SDSS J022211.11+002031.1	 35.54633 	   0.34198 	G	335468	 1.119000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
74	SDSS J022213.21+005745.4	 35.55507 	   0.96263 	G	307887	 1.027000 	PHOT	22.6g	  0.000	1	0	15	1	1	3	0
75	SDSS J022214.04+010057.3	 35.55851 	   1.01592 	G	308786	 1.030000 	PHOT	23.4g	  0.000	1	0	15	1	1	4	0
76	SDSS J022214.56+005627.9	 35.56067 	   0.94111 	G	350158	 1.168000 	PHOT	21.1g	  0.000	1	0	15	1	1	4	0
77	SDSS J022214.92-002355.0	 35.56219 	  -0.39862 	G	396625	 1.323000 	PHOT	23.5g	  0.000	1	0	15	1	1	4	0
78	SDSS J022215.80-000536.4	 35.56587 	  -0.09345 	G	311185	 1.038000 	PHOT	22.5g	  0.000	1	0	15	1	1	4	0
79	SDSS J022216.97-002241.7	 35.57074 	  -0.37827 	G	302491	 1.009000 	PHOT	24.1g	  0.000	1	0	15	1	1	4	0
80	SDSS J022223.22+003418.5	 35.59678 	   0.57183 	G	301291	 1.005000 	PHOT	22.8g	  0.000	1	0	15	1	1	4	0
81	SDSS J022223.28-000906.1	 35.59703 	  -0.15172 	G	330072	 1.101000 	PHOT	20.5g	  0.000	1	0	15	1	1	4	0
82	SDSS J022223.38-002148.6	 35.59742 	  -0.36351 	G	351357	 1.172000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
83	SDSS J022223.48+002718.7	 35.59787 	   0.45522 	G	319879	 1.067000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
84	SDSS J022223.50-002414.3	 35.59793 	  -0.40398 	G	302191	 1.008000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
85	SDSS J022223.76-000943.8	 35.59900 	  -0.16217 	G	317180	 1.058000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
86	SDSS J022224.87-001731.0	 35.60366 	  -0.29197 	G	307587	 1.026000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
87	SDSS J022226.17+002325.6	 35.60907 	   0.39046 	G	330072	 1.101000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
88	SDSS J022226.34-002359.0	 35.60978 	  -0.39973 	G	412514	 1.376000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
89	SDSS J022226.67+010020.8	 35.61114 	   1.00579 	G	429902	 1.434000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
90	SDSS J022228.09+003657.4	 35.61705 	   0.61595 	G	383435	 1.279000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
91	SDSS J022228.91-000151.2	 35.62047 	  -0.03090 	G	322877	 1.077000 	PHOT	22.7g	  0.000	1	0	15	1	1	3	0
92	SDSS J022231.87-001432.2	 35.63279 	  -0.24230 	G	305189	 1.018000 	PHOT	22.4g	  0.000	1	0	15	1	1	3	0
93	SDSS J022232.08+003558.4	 35.63368 	   0.59956 	G	301291	 1.005000 	PHOT	23.6g	  0.000	1	0	15	1	1	4	0
94	SDSS J022232.73+005846.3	 35.63639 	   0.97955 	G	307587	 1.026000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
95	SDSS J022233.21+002553.8	 35.63839 	   0.43163 	G	368145	 1.228000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
96	SDSS J022233.32+002614.5	 35.63884 	   0.43736 	G	356753	 1.190000 	PHOT	23.9g	  0.000	1	0	15	1	1	4	0
97	SDSS J022236.50+010953.0	 35.65210 	   1.16474 	G	383135	 1.278000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
98	SDSS J022237.26-001031.0	 35.65527 	  -0.17528 	G	352256	 1.175000 	PHOT	20.7g	  0.000	1	0	15	1	1	4	0
99	SDSS J022237.62-001706.7	 35.65677 	  -0.28520 	G	340864	 1.137000 	PHOT	22.6g	  0.000	1	0	15	1	1	3	0
100	SDSS J022237.63+005454.5	 35.65682 	   0.91514 	G	336967	 1.124000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
101	SDSS J022237.77+005716.7	 35.65741 	   0.95464 	G	414313	 1.382000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
102	SDSS J022237.98+000047.3	 35.65829 	   0.01316 	G	307887	 1.027000 	PHOT	22.8g	  0.000	1	0	15	1	1	4	0
103	SDSS J022238.62+004101.9	 35.66095 	   0.68388 	G	384034	 1.281000 	PHOT	22.5g	  0.000	2	0	15	1	1	4	0
104	SDSS J022238.76-000416.7	 35.66150 	  -0.07132 	G	311484	 1.039000 	PHOT	22.6g	  0.000	1	0	15	1	1	3	0
105	SDSS J022239.91-001636.7	 35.66632 	  -0.27687 	G	315082	 1.051000 	PHOT	22.6g	  0.000	1	0	15	1	1	3	0
106	SDSS J022240.64+011339.0	 35.66937 	   1.22753 	G	314782	 1.050000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
107	SDSS J022240.70+001824.2	 35.66961 	   0.30673 	G	328273	 1.095000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
108	SDSS J022240.80+000550.4	 35.67003 	   0.09735 	G	321677	 1.073000 	PHOT	22.7g	  0.000	1	0	15	1	1	3	0
109	SDSS J022240.80-001842.9	 35.67003 	  -0.31194 	G	315382	 1.052000 	PHOT	21.9g	  0.000	1	0	15	1	1	3	0
110	SDSS J022240.99+004412.2	 35.67082 	   0.73673 	G	304289	 1.015000 	PHOT	23.2g	  0.000	1	0	15	1	1	4	0
111	SDSS J022241.29-002215.0	 35.67204 	  -0.37085 	G	329772	 1.100000 	PHOT	23.0g	  0.000	1	0	15	1	1	4	0
112	SDSS J022241.96+004817.8	 35.67484 	   0.80496 	G	314482	 1.049000 	PHOT	21.3g	  0.000	1	0	15	1	1	3	0
113	SDSS J022244.49+000907.3	 35.68538 	   0.15205 	G	335468	 1.119000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
114	SDSS J022246.05+000852.9	 35.69189 	   0.14803 	G	304289	 1.015000 	PHOT	21.9g	  0.000	1	0	15	1	1	4	0
115	SDSS J022246.48+001216.5	 35.69367 	   0.20460 	G	328872	 1.097000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
116	SDSS J022251.42+003410.1	 35.71428 	   0.56949 	G	386433	 1.289000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
117	SDSS J022252.73+010740.1	 35.71974 	   1.12783 	G	380736	 1.270000 	PHOT	23.8g	  0.000	1	0	15	1	1	4	0
118	SDSS J022252.90+003338.5	 35.72042 	   0.56070 	G	356453	 1.189000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
119	SDSS J022253.48-001031.2	 35.72286 	  -0.17535 	G	325874	 1.087000 	PHOT	23.0g	  0.000	1	0	15	1	1	4	0
120	SDSS J022254.65+003404.3	 35.72774 	   0.56787 	G	369944	 1.234000 	PHOT	23.3g	  0.000	1	0	15	1	1	3	0
121	SDSS J022254.85+003747.6	 35.72857 	   0.62992 	G	319579	 1.066000 	PHOT	23.5g	  0.000	1	0	15	1	1	3	0
122	SDSS J022255.15+000516.3	 35.72982 	   0.08788 	G	313583	 1.046000 	PHOT	23.9g	  0.000	1	0	15	1	1	4	0
123	SDSS J022256.88-001541.8	 35.73704 	  -0.26162 	G	393028	 1.311000 	PHOT	23.5g	  0.000	1	0	15	1	1	3	0
124	SDSS J022258.58+011245.8	 35.74410 	   1.21272 	G	314183	 1.048000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
125	SDSS J022259.35-000618.2	 35.74731 	  -0.10507 	G	378638	 1.263000 	PHOT	22.1g	  0.000	1	0	15	1	1	4	0
126	SDSS J022259.39-000652.3	 35.74749 	  -0.11454 	G	360650	 1.203000 	PHOT	22.2g	  0.000	1	0	15	1	1	3	0
127	SDSS J022259.74-001827.8	 35.74892 	  -0.30773 	G	308486	 1.029000 	PHOT	22.8g	  0.000	1	0	15	1	1	4	0
128	SDSS J022302.78+001212.4	 35.76161 	   0.20346 	G	430802	 1.437000 	PHOT	23.9g	  0.000	1	0	15	1	1	4	0
129	SDSS J022302.92+000953.9	 35.76220 	   0.16498 	G	370544	 1.236000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
130	SDSS J022304.68-000932.2	 35.76952 	  -0.15896 	G	307587	 1.026000 	PHOT	23.2g	  0.000	1	0	15	1	1	3	0
131	SDSS J022305.14+003658.5	 35.77145 	   0.61628 	G	301291	 1.005000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
132	SDSS J022308.66+010401.0	 35.78609 	   1.06695 	G	357053	 1.191000 	PHOT	23.1g	  0.000	1	0	15	1	1	3	0
133	SDSS J022308.68-001200.7	 35.78617 	  -0.20020 	G	338766	 1.130000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
134	SDSS J022309.73-001055.5	 35.79055 	  -0.18211 	G	321677	 1.073000 	PHOT	22.8g	  0.000	1	0	15	1	1	3	0
135	SDSS J022310.03+000254.4	 35.79181 	   0.04847 	G	301291	 1.005000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
136	SDSS J022311.10+005933.9	 35.79626 	   0.99277 	G	402621	 1.343000 	PHOT	24.2g	  0.000	1	0	15	1	1	4	0
137	SDSS J022311.80+005618.6	 35.79918 	   0.93852 	G	308786	 1.030000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
138	SDSS J022313.89-001846.1	 35.80791 	  -0.31282 	G	315082	 1.051000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
139	SDSS J022314.52-000116.7	 35.81050 	  -0.02132 	G	428403	 1.429000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
140	SDSS J022314.73+003832.1	 35.81141 	   0.64226 	G	311484	 1.039000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
141	SDSS J022315.00+001156.5	 35.81251 	   0.19905 	G	305489	 1.019000 	PHOT	23.3g	  0.000	1	0	15	1	1	4	0
142	SDSS J022315.42+005845.2	 35.81428 	   0.97923 	G	317180	 1.058000 	PHOT	22.7g	  0.000	1	0	15	1	1	3	0
143	SDSS J022316.92+003828.9	 35.82054 	   0.64139 	G	305189	 1.018000 	PHOT	23.9g	  0.000	1	0	15	1	1	4	0
144	SDSS J022317.65+000616.5	 35.82356 	   0.10459 	G	304589	 1.016000 	PHOT	23.7g	  0.000	1	0	15	1	1	3	0
145	SDSS J022318.27+000445.2	 35.82614 	   0.07923 	G	324975	 1.084000 	PHOT	22.3g	  0.000	1	0	15	1	1	4	0
146	SDSS J022319.03+004829.0	 35.82931 	   0.80807 	G	314482	 1.049000 	PHOT	23.0g	  0.000	1	0	15	1	1	3	0
147	SDSS J022319.11+003831.7	 35.82964 	   0.64214 	G	306388	 1.022000 	PHOT	22.8g	  0.000	1	0	15	1	1	4	0
148	SDSS J022321.43+005633.1	 35.83931 	   0.94254 	G	316281	 1.055000 	PHOT	22.8g	  0.000	1	0	15	1	1	3	0
149	SDSS J022322.62+004440.2	 35.84427 	   0.74452 	G	437997	 1.461000 	PHOT	22.5g	  0.000	1	0	15	1	1	4	0
150	SDSS J022323.92-000812.8	 35.84968 	  -0.13689 	G	300092	 1.001000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	1
151	SDSS J022324.22-001334.4	 35.85094 	  -0.22623 	G	340864	 1.137000 	PHOT	23.8g	  0.000	1	0	15	1	1	4	0
152	SDSS J022324.71+004144.4	 35.85296 	   0.69568 	G	346260	 1.155000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
153	SDSS J022325.30+005837.0	 35.85543 	   0.97697 	G	354655	 1.183000 	PHOT	23.9g	  0.000	1	0	15	1	1	3	0
154	SDSS J022328.38+004831.9	 35.86826 	   0.80888 	G	334568	 1.116000 	PHOT	21.7g	  0.000	1	0	15	1	1	3	0
155	SDSS J022330.67+005651.9	 35.87780 	   0.94776 	G	416412	 1.389000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
156	SDSS J022331.75+003402.8	 35.88233 	   0.56747 	G	347759	 1.160000 	PHOT	21.2g	  0.000	1	0	15	1	1	3	0
157	SDSS J022332.21+005649.7	 35.88423 	   0.94714 	G	316581	 1.056000 	PHOT	21.8g	  0.000	1	0	15	1	1	4	0
158	SDSS J022335.92-002431.6	 35.89967 	  -0.40879 	G	300392	 1.002000 	PHOT	23.6g	  0.000	1	0	15	1	1	3	0
159	SDSS J022336.14+003106.4	 35.90061 	   0.51847 	G	315981	 1.054000 	PHOT	24.1g	  0.000	1	0	15	1	1	4	0
160	SDSS J022337.10+005906.0	 35.90461 	   0.98503 	G	300992	 1.004000 	PHOT	21.2g	  0.000	1	0	15	1	1	3	0
161	SDSS J022339.51+010252.9	 35.91463 	   1.04805 	G	333369	 1.112000 	PHOT	22.2g	  0.000	1	0	15	1	1	4	0
162	SDSS J022341.13+010345.8	 35.92140 	   1.06273 	G	314482	 1.049000 	PHOT	23.7g	  0.000	1	0	15	1	1	3	0
163	SDSS J022341.62-000652.6	 35.92342 	  -0.11464 	G	321977	 1.074000 	PHOT	22.9g	  0.000	1	0	15	1	1	3	0
164	SDSS J022342.90+001059.4	 35.92875 	   0.18319 	G	303990	 1.014000 	PHOT	22.9g	  0.000	1	0	15	1	1	3	0
165	SDSS J022343.10+002112.5	 35.92959 	   0.35348 	G	317780	 1.060000 	PHOT	23.4g	  0.000	1	0	15	1	1	4	0
166	SDSS J022343.87+005331.5	 35.93282 	   0.89209 	G	304889	 1.017000 	PHOT	23.0g	  0.000	1	0	15	1	1	4	0
167	SDSS J022344.21+005334.2	 35.93422 	   0.89284 	G	366646	 1.223000 	PHOT	21.6g	  0.000	1	0	15	1	1	4	0
168	SDSS J022344.83-002044.8	 35.93681 	  -0.34579 	G	340864	 1.137000 	PHOT	23.2g	  0.000	1	0	15	1	1	4	0
169	SDSS J022345.80+005326.1	 35.94087 	   0.89059 	G	330671	 1.103000 	PHOT	23.0g	  0.000	1	0	15	1	1	4	0
170	SDSS J022346.90+005932.7	 35.94544 	   0.99242 	G	344462	 1.149000 	PHOT	22.4g	  0.000	1	0	15	1	1	4	0
171	SDSS J022347.92-002540.3	 35.94971 	  -0.42787 	G	354055	 1.181000 	PHOT	23.7g	  0.000	1	0	15	1	1	4	0
172	SDSS J022348.58+005317.1	 35.95244 	   0.88809 	G	308786	 1.030000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
173	SDSS J022350.20+005949.4	 35.95917 	   0.99706 	G	310885	 1.037000 	PHOT	22.2g	  0.000	1	0	15	1	1	3	0
174	SDSS J022351.36-002728.1	 35.96401 	  -0.45782 	G	349558	 1.166000 	PHOT	21.4g	  0.000	1	0	15	1	1	4	0
175	SDSS J022354.52-001526.0	 35.97720 	  -0.25723 	G	306088	 1.021000 	PHOT	23.4g	  0.000	1	0	15	1	1	3	0
176	SDSS J022354.60-000444.7	 35.97753 	  -0.07911 	G	345661	 1.153000 	PHOT	22.7g	  0.000	1	0	15	1	1	3	0
177	SDSS J022355.69+005708.0	 35.98208 	   0.95223 	G	312684	 1.043000 	PHOT	23.2g	  0.000	1	0	15	1	1	4	0
178	SDSS J022357.62+004706.5	 35.99012 	   0.78515 	G	358252	 1.195000 	PHOT	22.8g	  0.000	1	0	15	1	1	4	0
179	SDSS J022358.31+005438.2	 35.99298 	   0.91062 	G	311484	 1.039000 	PHOT	22.6g	  0.000	1	0	15	1	1	4	0
180	SDSS J022358.34+004957.0	 35.99309 	   0.83251 	G	343862	 1.147000 	PHOT	23.7g	  0.000	1	0	15	1	1	4	0
181	SDSS J022358.74+002447.0	 35.99475 	   0.41307 	G	322877	 1.077000 	PHOT	22.7g	  0.000	1	0	15	1	1	4	0
182	SDSS J022358.81+004859.4	 35.99506 	   0.81651 	G	301591	 1.006000 	PHOT	23.2g	  0.000	1	0	15	1	1	3	0
183	SDSS J022359.86+003553.1	 35.99943 	   0.59810 	G	306388	 1.022000 	PHOT	23.1g	  0.000	1	0	15	1	1	4	0
184	SDSS J022400.91+005415.0	 36.00381 	   0.90417 	G	327373	 1.092000 	PHOT	23.7g	  0.000	1	0	15	1	1	3	0
185	SDSS J022403.81+000059.1	 36.01589 	   0.01643 	G	333369	 1.112000 	PHOT	22.9g	  0.000	1	0	15	1	1	4	0
186	SDSS J022404.13+005806.7	 36.01722 	   0.96854 	G	335468	 1.119000 	PHOT	22.5g	  0.000	1	0	15	1	1	4	0
