"OBJID","RA","DEC","NVOTE","P_EL","P_CW","P_ACW","P_EDGE","P_DK","P_MG","P_CS","P_EL_DEBIASED","P_CS_DEBIASED","SPIRAL","ELLIPTICAL","UNCERTAIN","RA_deg","DEC_deg","ra","dec","u","g","r","i","z","run","rerun","camcol","field","petroRad_r"
"587739303676084409","11:34:34.63","+34:25:41.6","28","0.036000000000000004","0.0","0.0","0.9640000000000001","0.0","0.0","0.9640000000000001","0.013000000000000001","0.987","1","0","0","173.64429166666665","34.428222222222225","173.64429469","34.42821181","19.074704999999998","17.677059","17.230162","16.990076000000002","16.953793","4552","40","3","38","10.679841"
"587742571613061278","11:34:36.56","+18:58:49.5","20","0.0","0.95","0.0","0.05","0.0","0.0","1.0","0.0","1.0","1","0","0","173.6523333333333","18.980416666666667","173.6523165","18.98042352","19.191057","17.894358","17.237806","16.866488","16.581436","5313","40","2","95","7.90188"
"587741727111118930","11:34:37.76","+25:17:10.7","55","0.036000000000000004","0.036000000000000004","0.0","0.927","0.0","0.0","0.9640000000000001","0.013000000000000001","0.987","1","0","0","173.65733333333336","25.286305555555554","173.65731517","25.28630304","19.200008","17.927104999999997","17.465508","17.218339999999998","17.044418","5116","40","5","34","9.44657"
"588848900446748841","11:34:37.98","+00:21:09.2","27","0.037000000000000005","0.0","0.852","0.111","0.0","0.0","0.963","0.007","0.993","1","0","0","173.65825","0.35255555555555557","173.65825197","0.35256826","18.698701999999997","17.578851999999998","17.071276","16.738132","16.533566","756","44","4","386","6.209890000000001"
"587728676855283746","11:34:43.47","+63:26:35.4","76","0.0","0.9740000000000001","0.013000000000000001","0.0","0.013000000000000001","0.0","0.987","0.0","0.987","1","0","0","173.681125","63.44316666666667","173.68110462","63.44316214","16.948744","15.610938","14.911852","14.503766","14.184785999999999","2078","40","1","69","10.687565"
"587722982274171027","11:34:44.06","-00:43:31.6","27","0.037000000000000005","0.037000000000000005","0.0","0.9259999999999999","0.0","0.0","0.963","0.009","0.991","1","0","0","173.68358333333333","-0.7254444444444444","173.68360406","-0.72543941","19.5567","18.085704999999997","17.343838","16.818489000000003","16.508545","752","40","2","201","10.593716"
"587728677929091245","11:34:45.22","+64:18:27.2","39","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.68841666666665","64.30755555555555","173.68841814","64.30752171","19.386362","17.594332","16.585356","16.123487","15.737094","2078","40","3","70","6.884332000000001"
"587738409261662377","11:34:45.68","+13:48:50.6","45","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.69033333333334","13.814055555555555","173.69032544","13.814032800000001","19.740705","18.510693","17.766703","17.369423","17.144451","4344","40","1","229","11.306858"
"587726033319559179","11:34:46.25","+02:55:15.8","33","0.0","0.97","0.03","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.69270833333334","2.9210555555555557","173.69272647","2.92105192","16.554579","15.568574","15.026335999999999","14.739723999999999","14.501501999999999","1462","40","5","323","9.20084"
"588017702927794420","11:34:48.03","+11:46:16.4","21","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.70012499999999","11.771222222222223","173.70010739","11.77121207","19.128598999999998","17.670261","17.235917999999998","17.010672","16.956373000000003","3836","41","2","167","12.799913"
"587742775092904103","11:34:48.52","+17:40:16.0","22","0.045","0.0","0.045","0.909","0.0","0.0","0.955","0.009","0.991","1","0","0","173.70216666666664","17.67111111111111","173.70215817","17.67111026","19.927938","18.039135","17.100918","16.607866","16.237503","5360","40","5","183","5.360332"
"587735347496681638","11:34:53.88","+13:56:42.1","29","0.0","0.966","0.034","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.7245","13.945027777777778","173.72450946","13.94503146","17.649931","16.349846","15.750028","15.383246","15.091429999999999","3631","40","2","379","8.15704"
"587742772945420393","11:34:55.20","+16:06:57.6","31","0.0","0.129","0.0","0.871","0.0","0.0","1.0","0.0","1.0","1","0","0","173.73","16.116","173.72998280000002","16.11601011","17.133110000000002","15.708188","15.118379999999998","14.791977","14.619619","5360","40","1","183","26.050720000000002"
"587742189363855464","11:34:57.80","+23:54:14.9","61","0.049","0.016","0.016","0.9179999999999999","0.0","0.0","0.951","0.011000000000000001","0.9890000000000001","1","0","0","173.74083333333334","23.904138888888887","173.74084032","23.90412418","19.682748999999998","18.253128","17.663063","17.265273999999998","17.088545","5224","40","2","139","7.080633"
"587725041162911859","11:34:58.25","-01:56:33.2","34","0.028999999999999998","0.059000000000000004","0.5","0.41200000000000003","0.0","0.0","0.971","0.008","0.992","1","0","0","173.74270833333333","-1.9425555555555554","173.74268729","-1.94255416","18.835558","17.394173000000002","16.550476","16.077745","15.720951999999999","1231","40","5","30","18.022995"
"587741489837113468","11:34:58.56","+29:06:35.7","34","0.059000000000000004","0.294","0.0","0.647","0.0","0.0","0.941","0.011000000000000001","0.9890000000000001","1","0","0","173.74399999999997","29.109916666666667","173.74397074","29.10990784","19.795496","18.036467000000002","17.302061","16.899020999999998","16.602016","5061","40","3","384","9.567708999999999"
"587741727111118994","11:35:00.48","+25:23:37.1","35","0.114","0.0","0.028999999999999998","0.857","0.0","0.0","0.8859999999999999","0.01","0.99","1","0","0","173.752","25.393638888888887","173.75199949","25.39363472","20.16967","18.682152","17.718763","17.245144","16.862276","5116","40","5","34","4.923797"
"587733080810258571","11:35:04.15","+54:39:33.3","34","0.0","0.0","0.971","0.028999999999999998","0.0","0.0","1.0","0.0","1.0","1","0","0","173.76729166666667","54.65925","173.7672678","54.65924673","16.190882000000002","14.852272","14.240461999999999","13.953175","13.754362","3103","40","4","113","18.194742"
"587742772945420332","11:35:08.29","+15:57:31.1","57","0.0","0.0","0.105","0.895","0.0","0.0","1.0","0.0","1.0","1","0","0","173.78454166666666","15.958638888888888","173.78452969","15.95862456","17.277407","16.086098","15.482489000000001","15.164710000000001","14.952054","5360","40","1","183","16.586651"
"587732135383335024","11:35:08.80","+51:48:27.4","45","0.022000000000000002","0.0","0.0","0.978","0.0","0.0","0.978","0.004","0.996","1","0","0","173.78666666666666","51.807611111111115","173.78668918","51.80757495","20.041847","18.369307","17.345982","16.827196","16.401646","2883","40","3","155","8.420558"
"588013384351809643","11:35:08.88","+52:50:59.8","34","0.0","0.971","0.028999999999999998","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.78699999999998","52.849944444444446","173.78705558","52.84994104","18.195951","16.848871","16.264406","15.931447","15.724222","2830","41","6","375","9.441054"
"587742012742500677","11:35:09.21","+21:06:29.9","23","0.043","0.13","0.043","0.7829999999999999","0.0","0.0","0.9570000000000001","0.011000000000000001","0.9890000000000001","1","0","0","173.788375","21.108305555555557","173.78837859","21.10829315","19.263714","18.135094","17.588751000000002","17.310669","17.049529999999997","5183","40","1","279","18.019867"
"587742188826984511","11:35:09.97","+23:20:59.6","30","0.0","0.033","0.9","0.067","0.0","0.0","1.0","0.0","1.0","1","0","0","173.79154166666666","23.349888888888888","173.79151308","23.34987381","18.359131","17.289227","16.951635","16.667929","16.577417","5224","40","1","139","9.037685"
"588848899373072598","11:35:12.92","-00:31:06.7","26","0.038","0.308","0.0","0.654","0.0","0.0","0.9620000000000001","0.01","0.99","1","0","0","173.80383333333333","-0.5185277777777778","173.80383329","-0.51853855","19.320223000000002","17.9496","17.340269","16.919039","16.727585","756","44","2","387","8.964557000000001"
"588017567095652469","11:35:19.72","+12:49:05.5","55","0.018000000000000002","0.0","0.0","0.982","0.0","0.0","0.982","0.004","0.996","1","0","0","173.83216666666667","12.818194444444444","173.83217859","12.81820074","19.407055","18.016401000000002","17.443576999999998","17.096453","16.971003","3804","41","5","109","18.022558"
"587733080273387586","11:35:22.03","+54:13:13.4","23","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.84179166666667","54.22038888888889","173.84178223","54.22038459","17.195395","16.241671","15.908755","15.636389000000001","15.546242000000001","3103","40","3","113","11.677413"
"587742863136260353","11:35:23.54","+16:12:49.4","61","0.033","0.016","0.016","0.934","0.0","0.0","0.9670000000000001","0.006","0.9940000000000001","1","0","0","173.84808333333334","16.213722222222223","173.84803717","16.2137111","19.578028","18.280912","17.766491000000002","17.26519","17.000834","5381","40","1","130","7.747248"
"587731891650494514","11:35:23.77","+57:38:59.6","33","0.0","0.879","0.061","0.061","0.0","0.0","1.0","0.0","1.0","1","0","0","173.84904166666664","57.64988888888889","173.84906416","57.64991281","21.399109","17.459894","17.333460000000002","17.31086","17.033548","2826","40","5","255","15.269773"
"587729156280942721","11:35:26.47","+65:40:15.5","65","0.10800000000000001","0.031","0.015","0.846","0.0","0.0","0.892","0.015","0.985","1","0","0","173.86029166666665","65.67097222222222","173.8602717","65.67097488","19.953604000000002","18.344467","17.428591","16.911373","16.547060000000002","2189","40","6","68","7.058680000000001"
"588017110756032593","11:35:27.75","+46:40:46.8","30","0.0","0.9670000000000001","0.0","0.033","0.0","0.0","1.0","0.0","1.0","1","0","0","173.865625","46.67966666666667","173.86557467","46.67965282","17.623773999999997","16.342636","15.824893","15.563258","15.396999","3698","41","3","119","12.964928"
"588295841247658188","11:35:30.45","+49:11:21.2","24","0.042","0.0","0.958","0.0","0.0","0.0","0.958","0.015","0.985","1","0","0","173.87687499999998","49.18922222222222","173.87686941","49.18920861","19.434137","18.11581","17.245531","16.844984","16.592201","3059","42","3","104","6.520855"
"587742865820680390","11:35:32.58","+18:18:23.7","19","0.0","0.053","0.0","0.9470000000000001","0.0","0.0","1.0","0.0","1.0","1","0","0","173.88575","18.306583333333332","173.88574967","18.30657127","19.895678","18.014791","17.079622","16.548185","16.128007999999998","5381","40","6","131","8.621919"
"587728310178414658","11:35:33.28","+03:30:36.9","29","0.069","0.69","0.10300000000000001","0.138","0.0","0.0","0.9309999999999999","0.013999999999999999","0.986","1","0","0","173.88866666666667","3.51025","173.88865516","3.51024226","18.929752","17.613222","16.88426","16.50046","16.277489000000003","1992","40","6","160","6.732825999999999"
"588297864192458853","11:35:34.66","+46:45:50.1","42","0.071","0.8809999999999999","0.0","0.048","0.0","0.0","0.929","0.009","0.991","1","0","0","173.89441666666667","46.76391666666667","173.89437277","46.76391376","19.830395000000003","18.145012","17.515522","17.147602","16.939339","3530","42","3","336","5.211525"
"588009370152075284","11:35:35.27","+60:56:24.2","45","0.022000000000000002","0.022000000000000002","0.9109999999999999","0.044000000000000004","0.0","0.0","0.978","0.004","0.996","1","0","0","173.89695833333332","60.94005555555555","173.89692636","60.94004641","18.750706","17.711002","17.065931","16.69615","16.414433","1896","41","1","132","8.795200999999999"
"588011124111376517","11:35:35.46","+62:22:55.3","22","0.0","0.045","0.0","0.955","0.0","0.0","1.0","0.0","1.0","1","0","0","173.89775","62.38202777777778","173.89774409999998","62.38202606","19.438299","18.176044","17.647516","17.304962","17.044756","2304","41","4","163","8.043942999999999"
"588017721178325144","11:35:36.08","+42:02:33.9","31","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.90033333333335","42.04275","173.90034350000002","42.04275514","16.767408","15.388191","14.744771","14.3544","14.073641","3840","41","4","120","13.247871"
"587742190974533801","11:35:37.60","+25:05:19.1","20","0.0","0.1","0.9","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.90666666666667","25.088638888888887","173.90664221","25.08862529","16.651502999999998","14.969859","14.163391","13.710588000000001","13.421204999999999","5224","40","5","140","21.103563"
"587734892750504026","11:35:39.40","+09:41:07.8","35","0.028999999999999998","0.857","0.028999999999999998","0.086","0.0","0.0","0.971","0.006","0.9940000000000001","1","0","0","173.91416666666666","9.6855","173.91416697","9.68550803","19.413593","18.137311999999998","17.322468","16.928606","16.627287","3525","40","3","127","5.105035"
"587728678466027678","11:35:42.35","+64:47:30.0","34","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.92645833333333","64.79166666666667","173.92646242","64.79167273","19.355906","17.675488","16.848339000000003","16.441761","16.114794","2078","40","4","71","8.336207"
"587732483820355662","11:35:43.12","+49:44:16.2","35","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.9296666666667","49.737833333333334","173.92964159","49.7378364","16.534887","15.072389000000001","14.41894","14.047009","13.781932999999999","2964","40","4","274","12.646311"
"588017948274720912","11:35:44.17","+41:50:02.5","26","0.038","0.0","0.885","0.077","0.0","0.0","0.9620000000000001","0.013000000000000001","0.987","1","0","0","173.93404166666667","41.83402777777778","173.93405924","41.8340315","18.599424","17.251274","16.525953","16.175224","15.890410999999999","3893","41","3","120","8.205675999999999"
"588009372299690107","11:35:47.19","+62:35:06.0","27","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.946625","62.585","173.94660376","62.58499024","19.061543","17.752014000000003","17.220615","16.856117","16.729557","1896","41","5","134","9.381853"
"587729154133327965","11:35:50.52","+63:57:39.9","20","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","173.9605","63.961083333333335","173.96056337","63.96106984","18.293663000000002","16.829620000000002","16.003689","15.560087","15.23296","2189","40","2","66","8.476414"
"587742864747003913","11:35:51.48","+17:26:52.4","59","0.0","0.9490000000000001","0.017","0.034","0.0","0.0","1.0","0.0","1.0","1","0","0","173.96450000000002","17.44788888888889","173.96450314","17.44787521","16.817192000000002","15.695620000000002","15.280925","15.068582999999999","15.092457999999999","5381","40","4","132","19.523729"
"587728309104738505","11:35:54.24","+02:50:46.9","27","0.0","0.037000000000000005","0.889","0.07400000000000001","0.0","0.0","1.0","0.0","1.0","1","0","0","173.97599999999997","2.8463611111111113","173.97598097","2.84636443","19.415173","18.264622","17.503535999999997","17.104639000000002","16.831907","1992","40","4","161","6.568010000000001"
"587732482209677454","11:35:54.52","+48:26:53.1","51","0.02","0.02","0.0","0.961","0.0","0.0","0.98","0.01","0.99","1","0","0","173.97716666666665","48.44808333333334","173.97717241","48.44804831","19.014717","17.342760000000002","16.602449","16.155504","15.835067","2964","40","1","273","13.434880999999999"
"587732770514993258","11:35:56.38","+09:01:14.8","37","0.081","0.027000000000000003","0.0","0.892","0.0","0.0","0.919","0.012","0.988","1","0","0","173.98491666666666","9.020777777777777","173.98489193","9.02078826","19.642744","17.877962","17.034641","16.558807","16.202471","3031","40","2","359","6.316578"
"587741534397399165","11:35:57.15","+30:44:12.0","32","0.062","0.0","0.0","0.938","0.0","0.0","0.938","0.015","0.985","1","0","0","173.98812500000003","30.736666666666668","173.98811224","30.73665846","19.93972","17.813562","16.895382","16.380152","15.898919","5071","40","6","384","7.8515179999999996"
