"OBJID","RA","DEC","NVOTE","P_EL","P_CW","P_ACW","P_EDGE","P_DK","P_MG","P_CS","P_EL_DEBIASED","P_CS_DEBIASED","SPIRAL","ELLIPTICAL","UNCERTAIN","RA_deg","DEC_deg","ra","dec","u","g","r","i","z","run","rerun","camcol","field","petroRad_r"
"587727214959329606","21:42:55.42","-06:52:50.8","55","0.9640000000000001","0.018000000000000002","0.0","0.0","0.018000000000000002","0.0","0.018000000000000002","0.945","0.037000000000000005","0","1","0","325.73091666666664","-6.880777777777778","325.73092212","-6.88078633","18.828632","16.917915","16.041836","15.627104000000001","15.286081","1737","40","6","123","9.464582"
"587726879415927132","21:43:02.29","-07:01:53.6","61","0.9840000000000001","0.0","0.0","0.0","0.016","0.0","0.0","0.9840000000000001","0.0","0","1","0","325.7595416666666","-7.031555555555555","325.75955611","-7.03155833","18.242462","16.304937","15.410381","14.989460999999999","14.644701999999999","1659","40","5","137","5.355841000000001"
"587726879415926940","21:43:05.80","-07:04:06.5","58","0.983","0.017","0.0","0.0","0.0","0.0","0.017","0.961","0.039","0","1","0","325.77416666666664","-7.068472222222222","325.77414977","-7.06846789","17.319235","15.402857999999998","14.480047","14.047305","13.703592","1659","40","5","137","13.11796"
"587726877805379897","21:43:06.54","-08:17:48.4","34","0.971","0.0","0.0","0.0","0.0","0.028999999999999998","0.0","0.971","0.0","0","1","0","325.77725","-8.296777777777777","325.77723969","-8.29678086","18.056926999999998","16.030241","15.076962","14.630846","14.254601000000001","1659","40","2","138","9.07596"
"587727221935768155","21:43:22.61","+11:40:16.1","31","0.935","0.0","0.0","0.032","0.032","0.0","0.032","0.935","0.032","0","1","0","325.8442083333333","11.671138888888889","325.84421326","11.67113272","19.236542","17.354395","16.410313000000002","15.976873999999999","15.618018","1739","40","3","79","4.229842"
"587731185652138293","21:43:36.30","-00:28:42.5","31","0.968","0.032","0.0","0.0","0.0","0.0","0.032","0.958","0.042","0","1","0","325.90125","-0.47847222222222224","325.90123802","-0.47846085","19.300608","17.16931","16.109861","15.661375","15.246974","2662","40","2","55","6.576078999999999"
"587726877268574366","21:43:38.91","-08:43:23.5","33","0.9390000000000001","0.03","0.0","0.03","0.0","0.0","0.061","0.9390000000000001","0.061","0","1","0","325.912125","-8.723194444444445","325.91213214","-8.72320575","18.63928","16.976425","16.244131","15.880998000000002","15.563847","1659","40","1","139","6.152856"
"587730846893080588","21:43:51.31","-00:19:17.0","60","0.95","0.0","0.0","0.017","0.033","0.0","0.017","0.95","0.017","0","1","0","325.9637916666667","-0.3213888888888889","325.96377552","-0.32139792","17.341192000000003","15.404827","14.488634","14.050291","13.68576","2583","40","3","154","8.897026"
"587727220862026270","21:43:57.11","+10:42:04.3","28","0.9640000000000001","0.0","0.0","0.036000000000000004","0.0","0.0","0.036000000000000004","0.9259999999999999","0.07400000000000001","0","0","1","325.9879583333333","10.701194444444445","325.98795642","10.70119129","19.243401000000002","17.271559","16.26746","15.832313000000001","15.479567000000001","1739","40","1","79","5.891483999999999"
"587727212275171607","21:44:03.98","-08:58:10.8","32","0.9690000000000001","0.0","0.031","0.0","0.0","0.0","0.031","0.96","0.04","0","1","0","326.0165833333333","-8.969666666666667","326.01660269999996","-8.96967674","18.305719","16.374319","15.497674","15.067573000000001","14.753862","1737","40","1","126","6.132043"
"587726877268705613","21:44:49.31","-08:44:12.4","26","0.9620000000000001","0.0","0.0","0.038","0.0","0.0","0.038","0.945","0.055","0","1","0","326.2054583333333","-8.736777777777778","326.20545795","-8.73678722","17.614882","15.721020999999999","14.86377","14.451564000000001","14.145389999999999","1659","40","1","141","9.733989"
"587726878879318329","21:45:02.85","-07:28:48.0","33","0.9390000000000001","0.0","0.0","0.03","0.03","0.0","0.03","0.935","0.034","0","1","0","326.26187500000003","-7.48","326.26187772","-7.48000177","19.68548","17.934235","16.714115","16.186705","15.750807","1659","40","4","141","7.0270529999999995"
"587726877268771108","21:45:12.43","-08:42:40.9","35","0.971","0.0","0.0","0.0","0.028999999999999998","0.0","0.0","0.971","0.0","0","1","0","326.30179166666665","-8.711361111111112","326.30178487","-8.71137156","20.589266000000002","18.651653","17.553194","17.107864000000003","16.732548","1659","40","1","142","2.951452"
"587731186189140385","21:45:15.97","-00:11:46.4","35","0.943","0.0","0.0","0.028999999999999998","0.028999999999999998","0.0","0.028999999999999998","0.938","0.033","0","1","0","326.3165416666667","-0.19622222222222221","326.31652928","-0.19620978","18.396601","16.402147","15.438217999999999","14.970436999999999","14.617944","2662","40","3","57","6.508303"
"587726877805642041","21:45:23.60","-08:18:24.0","20","0.95","0.0","0.0","0.0","0.05","0.0","0.0","0.95","0.0","0","1","0","326.34833333333336","-8.306666666666667","326.3483408","-8.30665483","19.174866","17.364853","16.356344","15.871483999999999","15.474979999999999","1659","40","2","142","6.760603999999999"
"587726878879383803","21:45:35.54","-07:26:28.9","19","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","326.3980833333333","-7.441361111111111","326.39806273","-7.44135701","20.71483","18.896044","17.551928","17.066175","16.644432000000002","1659","40","4","142","5.072633000000001"
"587727212275368273","21:45:58.96","-09:06:20.5","22","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","326.4956666666667","-9.105694444444444","326.49568545","-9.105685099999999","19.293896","17.353168","16.352739","15.921504999999998","15.538945000000002","1737","40","1","129","6.621150999999999"
"587731187263013141","21:46:03.27","+00:41:12.8","29","0.966","0.0","0.0","0.0","0.034","0.0","0.0","0.966","0.0","0","1","0","326.513625","0.686888888888889","326.51363263","0.68688844","19.892031","17.718398999999998","16.577494","16.081127","15.676838","2662","40","5","59","5.568792"
"587727213885980960","21:46:08.37","-07:42:20.4","29","0.9309999999999999","0.0","0.0","0.0","0.034","0.034","0.0","0.9309999999999999","0.0","0","1","0","326.534875","-7.705666666666667","326.53488476","-7.70566503","20.032511","18.190535","17.091501","16.630620999999998","16.223345000000002","1737","40","4","129","4.060194"
"587727214422851863","21:46:37.92","-07:22:01.4","58","0.983","0.017","0.0","0.0","0.0","0.0","0.017","0.9620000000000001","0.038","0","1","0","326.658","-7.367055555555556","326.65797197","-7.36704801","18.350302","16.446468","15.519492000000001","15.102670000000002","14.756195000000002","1737","40","5","129","7.232894"
"587731187263143965","21:47:10.83","+00:44:10.3","29","0.966","0.0","0.0","0.0","0.034","0.0","0.0","0.966","0.0","0","1","0","326.795125","0.7361944444444445","326.79513064","0.73618899","19.545935","17.49103","16.370252999999998","15.882506","15.481748000000001","2662","40","5","61","6.633405000000001"
"587727213349241088","21:47:12.22","-08:11:16.3","50","0.96","0.0","0.0","0.0","0.02","0.02","0.0","0.96","0.0","0","1","0","326.80091666666664","-8.187861111111111","326.80093142","-8.18785085","18.441246","16.548166000000002","15.560711999999999","15.108510999999998","14.730572","1737","40","3","131","6.784811"
"587726877805838475","21:47:13.41","-08:23:29.9","56","0.946","0.0","0.0","0.0","0.054000000000000006","0.0","0.0","0.946","0.0","0","1","0","326.805875","-8.391638888888888","326.80586106","-8.3916306","17.668982","15.728464","14.804472","14.383295","14.036173999999999","1659","40","2","145","11.000964"
"587726879953322221","21:47:42.46","-06:46:14.9","24","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","326.92691666666667","-6.7708055555555555","326.92692508","-6.7707912","18.601854","16.755005","15.808473000000001","15.365715","15.014539000000001","1659","40","6","145","6.290198999999999"
"587727213349306581","21:47:46.38","-08:18:01.1","29","0.966","0.0","0.0","0.0","0.034","0.0","0.0","0.966","0.0","0","1","0","326.94325","-8.300305555555555","326.94326421","-8.30029243","20.536207","18.562136","17.499164999999998","17.062014","16.667763","1737","40","3","132","4.565084"
"587726878879645765","21:47:54.96","-07:37:53.9","27","0.9259999999999999","0.0","0.0","0.037000000000000005","0.0","0.037000000000000005","0.037000000000000005","0.9259999999999999","0.037000000000000005","0","1","0","326.97900000000004","-7.631638888888888","326.97900646","-7.63163303","20.999283","18.811531","17.170471","16.576262","16.210127","1659","40","4","146","7.358149000000001"
"587726877805904130","21:47:56.27","-08:23:09.9","36","0.972","0.0","0.0","0.027999999999999997","0.0","0.0","0.027999999999999997","0.966","0.034","0","1","0","326.98445833333335","-8.386083333333334","326.98447091","-8.38608885","20.347242","17.977262","16.599335","16.077415","15.672884","1659","40","2","146","7.092865"
"587730774948577986","21:48:56.86","+12:35:07.5","31","0.968","0.032","0.0","0.0","0.0","0.0","0.032","0.968","0.032","0","1","0","327.2369166666667","12.585416666666667","327.23690466","12.58542157","21.483294","19.511553","17.668007","17.034109","16.641319","2566","40","5","96","6.865246000000001"
"587731185115857080","21:48:58.18","-00:55:41.8","31","0.935","0.0","0.0","0.065","0.0","0.0","0.065","0.935","0.065","0","1","0","327.24241666666666","-0.9282777777777779","327.24240793","-0.92828553","19.293629","17.29501","16.344206","15.890881","15.527042000000002","2662","40","1","64","4.541986"
"587727213349437676","21:49:02.21","-08:11:22.9","23","0.9570000000000001","0.0","0.0","0.0","0.043","0.0","0.0","0.9570000000000001","0.0","0","1","0","327.25920833333333","-8.189694444444445","327.25922137","-8.18970071","19.774542","17.751091","16.631649","16.155247","15.787486999999999","1737","40","3","134","6.526701"
"587727213349437498","21:49:04.57","-08:10:49.4","16","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","327.2690416666667","-8.180388888888888","327.26902234","-8.1803781","18.853983","16.691713","15.557984","15.062239000000002","14.684393","1737","40","3","134","12.066278"
"587730774411641463","21:49:12.14","+12:03:06.0","29","0.9309999999999999","0.0","0.0","0.0","0.069","0.0","0.0","0.9309999999999999","0.0","0","1","0","327.3005833333333","12.051666666666666","327.30057180000006","12.05168102","20.90379","18.9154","17.806210999999998","17.330164","16.968922","2566","40","4","95","3.08128"
"587734303801409795","21:49:14.50","-00:47:08.4","36","0.9440000000000001","0.0","0.0","0.0","0.055999999999999994","0.0","0.0","0.9440000000000001","0.0","0","1","0","327.3104166666667","-0.7856666666666667","327.31040661","-0.78565455","21.186186","19.022945","17.606163000000002","17.046274","16.604006","3388","40","2","101","4.963864"
"587726879953518688","21:49:38.05","-06:41:29.4","35","0.943","0.0","0.0","0.0","0.028999999999999998","0.028999999999999998","0.0","0.943","0.0","0","1","0","327.4085416666667","-6.6915","327.40855134","-6.69149228","18.013718","16.018616","15.10569","14.667689000000001","14.313317999999999","1659","40","6","148","7.085235000000001"
"587727214423179621","21:49:46.37","-07:26:32.9","29","0.9309999999999999","0.0","0.0","0.0","0.034","0.034","0.0","0.9309999999999999","0.0","0","1","0","327.4432083333333","-7.442472222222222","327.4432165","-7.44247581","18.242352","16.21734","15.221051000000001","14.758172","14.405795000000001","1737","40","5","134","9.536082"
"587726878879842398","21:49:50.81","-07:35:14.7","25","0.96","0.0","0.0","0.04","0.0","0.0","0.04","0.956","0.044000000000000004","0","1","0","327.4617083333333","-7.587416666666667","327.46171985","-7.58741896","18.978567","17.044323000000002","15.941918","15.468181","15.056192999999999","1659","40","4","149","7.348492"
"587734305412088160","21:49:58.39","+00:32:43.3","26","0.9620000000000001","0.038","0.0","0.0","0.0","0.0","0.038","0.9520000000000001","0.048","0","1","0","327.49329166666666","0.5453611111111111","327.49329474","0.54534429","18.371437","16.508164999999998","15.572517000000001","15.115273","14.763299","3388","40","5","102","6.115303"
"587727213886439535","21:50:31.75","-07:53:49.2","23","0.9570000000000001","0.0","0.0","0.0","0.043","0.0","0.0","0.9570000000000001","0.0","0","1","0","327.6322916666667","-7.897","327.63230882","-7.89700354","18.640857999999998","16.656129999999997","15.615008999999999","15.166648","14.817074","1737","40","4","136","12.618659"
"587726879953584425","21:50:35.88","-06:45:23.1","40","0.975","0.0","0.0","0.0","0.025","0.0","0.0","0.975","0.0","0","1","0","327.6495","-6.7564166666666665","327.64948983","-6.75640014","20.493779999999997","18.401112","17.291420000000002","16.805222","16.405409","1659","40","6","149","4.967708"
"587727213886439857","21:50:41.59","-07:48:40.0","26","0.9620000000000001","0.0","0.0","0.0","0.0","0.038","0.0","0.9620000000000001","0.0","0","1","0","327.67329166666667","-7.811111111111111","327.67328103","-7.81111884","19.715918","17.772299","16.6441","16.172031","15.774899","1737","40","4","136","3.600775"
"587727214423310619","21:50:43.34","-07:24:27.5","28","0.9640000000000001","0.0","0.0","0.036000000000000004","0.0","0.0","0.036000000000000004","0.9470000000000001","0.053","0","1","0","327.68058333333335","-7.407638888888889","327.68056922","-7.407638499999999","18.048832","16.150576","15.219345","14.768393","14.425757","1737","40","5","136","10.145537"
"587734305412219152","21:50:53.07","+00:35:50.6","32","0.9690000000000001","0.0","0.0","0.0","0.0","0.031","0.0","0.9690000000000001","0.0","0","1","0","327.72112500000003","0.5973888888888889","327.72111905","0.59737529","19.460831","17.280851000000002","16.172606","15.623444000000001","15.235501000000001","3388","40","5","104","4.86814"
"587727212275958006","21:51:22.00","-09:15:01.4","28","0.929","0.0","0.0","0.0","0.071","0.0","0.0","0.929","0.0","0","1","0","327.84166666666664","-9.250388888888889","327.84167764","-9.25038239","20.077408","18.241053","17.262961999999998","16.812927","16.45085","1737","40","1","138","2.799757"
"587727212812828954","21:51:27.88","-08:42:04.3","36","0.972","0.0","0.0","0.0","0.027999999999999997","0.0","0.0","0.972","0.0","0","1","0","327.8661666666667","-8.701194444444445","327.86616998","-8.70119751","19.976053","17.855656","16.468805","15.948029","15.571226000000001","1737","40","2","138","8.516245"
"587731187263602808","21:51:33.04","+00:39:03.0","41","0.951","0.0","0.0","0.0","0.0","0.049","0.0","0.951","0.0","0","1","0","327.88766666666663","0.6508333333333334","327.88765493","0.6508225000000001","18.304222","16.237617","15.250274","14.777148","14.411376999999998","2662","40","5","68","7.219886"
"587727214960247138","21:51:45.05","-07:00:10.7","57","0.9470000000000001","0.0","0.0","0.035","0.018000000000000002","0.0","0.035","0.946","0.036000000000000004","0","1","0","327.9377083333333","-7.002972222222223","327.93772979","-7.00296501","18.650364","16.885569","16.006237","15.586926","15.252064","1737","40","6","137","4.162115"
"587727220862943574","21:52:09.25","+11:10:15.3","23","0.9570000000000001","0.0","0.0","0.0","0.043","0.0","0.0","0.9570000000000001","0.0","0","1","0","328.0385416666667","11.170916666666667","328.03852870000003","11.17092142","20.289263000000002","18.190599","17.176447","16.741488","16.409336","1739","40","1","93","5.34779"
"587727213886636337","21:52:13.85","-07:52:37.0","31","0.968","0.032","0.0","0.0","0.0","0.0","0.032","0.9440000000000001","0.055999999999999994","0","1","0","328.0577083333334","-7.876944444444445","328.05770621","-7.87693252","18.439445000000003","16.401049","15.452779999999999","15.014539000000001","14.669526999999999","1737","40","4","139","6.991299000000001"
"587730772801290667","21:52:19.19","+10:54:17.6","24","0.958","0.0","0.0","0.0","0.042","0.0","0.0","0.958","0.0","0","1","0","328.07995833333337","10.90488888888889","328.07994433","10.904882800000001","21.128139","18.502514","17.118135000000002","16.560427","16.157103","2566","40","1","99","7.0345509999999996"
"587727222473687228","21:52:29.31","+12:24:41.0","29","0.9309999999999999","0.0","0.0","0.0","0.034","0.034","0.0","0.9309999999999999","0.0","0","1","0","328.122125","12.411388888888888","328.12210608","12.41138392","17.059057","15.16235","14.26963","13.839085","13.501532999999998","1739","40","4","95","13.341354"
"587726879416975722","21:52:30.29","-07:21:12.9","33","0.97","0.0","0.0","0.03","0.0","0.0","0.03","0.9470000000000001","0.053","0","1","0","328.12620833333335","-7.353583333333333","328.12619511","-7.35357852","21.264153","18.823837","17.559624","17.072674","16.689184","1659","40","5","153","3.407088"
"587734304875544741","21:52:32.05","+00:09:59.1","58","0.966","0.0","0.0","0.017","0.017","0.0","0.017","0.956","0.027000000000000003","0","1","0","328.13354166666664","0.16641666666666668","328.13355671","0.16641109","18.497726","16.462963000000002","15.513917999999999","15.05415","14.667032999999998","3388","40","4","107","10.849822999999999"
"587727214960378118","21:52:37.28","-07:06:48.1","26","0.9620000000000001","0.0","0.0","0.0","0.038","0.0","0.0","0.9620000000000001","0.0","0","1","0","328.1553333333334","-7.113361111111111","328.1553463","-7.11335341","19.803202","17.624123","16.39012","15.865495000000001","15.523544000000001","1737","40","6","139","7.549963000000001"
"587730772801356083","21:53:03.11","+10:50:55.3","31","0.968","0.0","0.0","0.0","0.032","0.0","0.0","0.968","0.0","0","1","0","328.2629583333333","10.848694444444444","328.26297904","10.8486871","20.942003","18.895475","17.557644","17.027107","16.638821","2566","40","1","100","4.879294"
"587731185653186721","21:53:09.00","-00:34:08.5","22","0.955","0.0","0.0","0.0","0.045","0.0","0.0","0.955","0.0","0","1","0","328.2875","-0.5690277777777778","328.28748473","-0.5690202","20.906067","18.656767000000002","17.391796","16.858515","16.376356","2662","40","2","71","9.135050999999999"
"587727213886767319","21:53:19.58","-07:54:51.1","69","0.9570000000000001","0.0","0.0","0.013999999999999999","0.028999999999999998","0.0","0.013999999999999999","0.945","0.026000000000000002","0","1","0","328.3315833333333","-7.914194444444444","328.33158875","-7.91418532","18.031647","16.026403","15.040092000000001","14.597623","14.239938","1737","40","4","141","10.128623"
"587730816552927447","21:54:05.55","-08:50:02.6","44","0.955","0.0","0.0","0.0","0.045","0.0","0.0","0.955","0.0","0","1","0","328.523125","-8.834055555555555","328.52313358","-8.83405589","20.364269","18.394333","17.035404","16.553463","16.095388","2576","40","2","48","7.4300809999999995"
"587730815747686569","21:54:23.21","-09:14:22.7","35","0.971","0.028999999999999998","0.0","0.0","0.0","0.0","0.028999999999999998","0.9490000000000001","0.051","0","1","0","328.59670833333337","-9.239638888888889","328.59672975","-9.23962823","18.501923","16.695641000000002","15.702262","15.198588","14.794625","2576","40","1","49","9.021927999999999"
"587734304875741352","21:54:23.50","+00:05:03.7","16","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","328.59791666666666","0.08436111111111111","328.59792984","0.08436261","19.297523","17.255505","16.026301999999998","15.513057","15.082070000000002","3388","40","4","110","10.403436"
"587730815747686599","21:54:37.23","-09:15:34.4","34","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","328.655125","-9.259555555555556","328.65511588","-9.25954021","18.131203","16.092045000000002","15.103535999999998","14.63204","14.266643","2576","40","1","49","9.960453"
"587726878075060568","21:54:37.86","-08:39:22.7","26","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","328.65775","-8.656305555555555","328.65774391","-8.65630394","18.809535999999998","16.760635","15.804164000000002","15.346084","14.947757000000001","1659","40","2","157","8.681063"
"587730816821428380","21:54:41.11","-08:27:06.4","22","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","328.67129166666666","-8.451777777777778","328.67129968","-8.45178053","19.620382","17.647617","16.658237","16.212753","15.825830999999999","2576","40","3","49","5.284172"
"587730816821428531","21:54:45.47","-08:26:44.5","23","0.9570000000000001","0.0","0.0","0.0","0.043","0.0","0.0","0.9570000000000001","0.0","0","1","0","328.68945833333333","-8.445694444444445","328.68944949","-8.44568753","22.205284","18.927486","17.455032","16.893658","16.42919","2576","40","3","49","6.970681"
"587726879685673046","21:54:45.81","-07:20:29.2","27","0.963","0.0","0.0","0.037000000000000005","0.0","0.0","0.037000000000000005","0.938","0.062","0","1","0","328.69087499999995","-7.341444444444445","328.6908596","-7.34144168","18.346825","16.333578","15.406661999999999","14.956288","14.600063","1659","40","5","157","7.219898"
"587731187800801619","21:54:53.13","+01:07:53.1","49","0.9390000000000001","0.0","0.0","0.02","0.040999999999999995","0.0","0.02","0.9359999999999999","0.023","0","1","0","328.721375","1.1314166666666667","328.72137546","1.13140499","20.93177","19.064375","17.586937","17.022211","16.627529","2662","40","6","73","4.488766"
"587730818163540245","21:54:57.43","-07:35:51.4","31","0.968","0.0","0.0","0.0","0.0","0.032","0.0","0.968","0.0","0","1","0","328.73929166666665","-7.597611111111111","328.73930372","-7.59761451","18.159515","16.237082","15.303835999999999","14.875704","14.53634","2576","40","5","48","9.026044"
"587730774412296599","21:55:01.66","+12:14:28.2","27","0.963","0.0","0.0","0.0","0.0","0.037000000000000005","0.0","0.963","0.0","0","1","0","328.7569166666667","12.241166666666667","328.75693211","12.24117942","20.880228","18.398235","16.978115","16.422672","16.005144","2566","40","4","105","7.307492"
"587730815747752086","21:55:17.30","-09:17:52.0","38","0.9740000000000001","0.0","0.0","0.0","0.026000000000000002","0.0","0.0","0.9740000000000001","0.0","0","1","0","328.82208333333335","-9.297777777777778","328.82209267","-9.2977828","18.262772000000002","16.252357","15.251639","14.789855","14.45415","2576","40","1","50","11.096539"
"587731186190254253","21:55:22.73","-00:00:53.5","32","0.938","0.0","0.031","0.0","0.031","0.0","0.031","0.938","0.031","0","1","0","328.8447083333333","-0.014861111111111111","328.84469585","-0.01484968","18.025639","16.137123000000003","15.277272","14.863819","14.521482","2662","40","3","74","5.248012999999999"
"587730817358430379","21:56:03.22","-08:03:11.1","28","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","329.01341666666667","-8.053083333333333","329.01343295","-8.05308965","19.055262","17.174761","16.27446","15.853126999999999","15.531253","2576","40","4","51","6.579547"
"587734304339067227","21:56:22.84","-00:14:22.0","25","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","329.0951666666666","-0.23944444444444443","329.09518317","-0.23943626","20.275326","18.186089000000003","17.049311","16.561441000000002","16.12236","3388","40","3","113","6.226936"
"587734303802196296","21:56:35.56","-00:44:49.9","30","0.9329999999999999","0.0","0.0","0.0","0.067","0.0","0.0","0.9329999999999999","0.0","0","1","0","329.14816666666667","-0.7471944444444445","329.14817735","-0.74719713","22.352966000000002","19.473703","18.007235","17.445032","16.992777","3388","40","2","113","6.526546"
"587730817895301437","21:56:43.13","-07:32:59.9","27","0.963","0.0","0.0","0.037000000000000005","0.0","0.0","0.037000000000000005","0.938","0.062","0","1","0","329.17970833333334","-7.549972222222222","329.1797079","-7.54996948","18.156549","16.268272","15.387545000000001","14.973275","14.645698000000001","2576","40","5","51","7.339022999999999"
"587726879954305259","21:56:46.76","-06:56:50.4","39","0.9740000000000001","0.0","0.0","0.026000000000000002","0.0","0.0","0.026000000000000002","0.9740000000000001","0.026000000000000002","0","1","0","329.19483333333335","-6.947333333333333","329.19483239999994","-6.94732729","18.016517999999998","15.871908","14.941745000000001","14.485001","14.167368","1659","40","6","160","9.097349000000001"
"587726879954305124","21:56:56.93","-06:57:51.3","36","0.972","0.0","0.0","0.027999999999999997","0.0","0.0","0.027999999999999997","0.946","0.054000000000000006","0","0","1","329.2372083333333","-6.96425","329.23720274","-6.96426","19.174389","17.218922","16.264654","15.811354999999999","15.45013","1659","40","6","160","5.296524"
"587726878880628812","21:57:01.72","-07:50:22.5","28","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","329.25716666666665","-7.839583333333334","329.25716501","-7.83959248","17.039171","15.07289","14.165821","13.728159","13.376542","1659","40","4","161","15.252325"
"587730817358561474","21:57:19.19","-08:00:45.9","34","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","329.32995833333337","-8.01275","329.3299581","-8.01276676","18.225895","16.216019","15.320798000000002","14.896018","14.530683999999999","2576","40","4","53","10.899351"
