"OBJID","RA","DEC","NVOTE","P_EL","P_CW","P_ACW","P_EDGE","P_DK","P_MG","P_CS","P_EL_DEBIASED","P_CS_DEBIASED","SPIRAL","ELLIPTICAL","UNCERTAIN","RA_deg","DEC_deg","ra","dec","u","g","r","i","z","run","rerun","camcol","field","petroRad_r"
"587741727122128906","13:25:57.26","+24:50:14.2","27","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.4885833333333","24.83727777777778","201.48856219","24.83726881","17.44838","15.941241","15.15281","14.718795000000002","14.437536999999999","5116","40","5","202","9.129135"
"587739610244120683","13:25:58.99","+32:17:31.0","29","0.0","0.0","0.9309999999999999","0.069","0.0","0.0","1.0","0.0","1.0","1","0","0","201.49579166666666","32.29194444444445","201.49577816","32.29193817","19.072367","18.0338","17.589752","17.307304000000002","17.116692","4623","40","6","263","6.488893"
"587739303149305957","13:25:59.84","+33:22:27.6","23","0.0","0.043","0.9570000000000001","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.49933333333334","33.37433333333333","201.49932990000002","33.37433239999999","17.989843","16.475035000000002","15.742706","15.368869","15.088881","4552","40","2","192","11.6261"
"587732484365025429","13:26:01.19","+49:35:34.7","58","0.017","0.034","0.0","0.948","0.0","0.0","0.983","0.003","0.997","1","0","0","201.50495833333335","49.59297222222222","201.50499082","49.59296899","19.980928","18.190138","17.220839","16.693995","16.31999","2964","40","5","393","6.143941000000001"
"588018055645888674","13:26:01.92","+51:18:07.2","21","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.50799999999998","51.302","201.50798422","51.30201681","16.68453","15.236867000000002","14.662991","14.369516","14.229258999999999","3918","41","3","74","18.122301"
"587738952566833224","13:26:02.12","+36:54:59.4","25","0.0","0.88","0.0","0.12","0.0","0.0","1.0","0.0","1.0","1","0","0","201.50883333333334","36.9165","201.50881152","36.91648933","17.250256","16.202177","15.775943","15.488862","15.336965","4470","40","5","104","7.839542999999999"
"588017721724174340","13:26:03.21","+41:55:16.5","31","0.0","0.032","0.968","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.51337499999997","41.92125","201.51336654","41.92125992","16.687051999999998","15.577635999999998","15.111312","14.742222","14.550214000000002","3840","41","5","257","10.401806"
"588011123043401785","13:26:05.40","+60:55:40.7","29","0.0","0.0","0.034","0.966","0.0","0.0","1.0","0.0","1.0","1","0","0","201.52249999999998","60.92797222222222","201.52253952","60.92794201","19.387439999999998","18.201280999999998","17.603786","17.240465","16.989166","2304","41","2","251","8.671766"
"587742014364385456","13:26:06.83","+21:56:21.8","26","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.52845833333336","21.93938888888889","201.52844543","21.93938266","17.772739","16.210501","15.587603","15.244012","14.952342000000002","5183","40","4","451","20.158056"
"587741600964870262","13:26:07.16","+25:41:24.9","31","0.065","0.0","0.0","0.935","0.0","0.0","0.935","0.012","0.988","1","0","0","201.52983333333333","25.69025","201.52981285","25.69026248","19.908985","18.307695000000002","17.48826","16.988460999999997","16.643293","5087","40","2","315","6.671498"
"587736808298971299","13:26:07.86","+14:10:59.7","32","0.0","0.0","0.031","0.9690000000000001","0.0","0.0","1.0","0.0","1.0","1","0","0","201.53275","14.18325","201.53275544","14.18324046","18.295168","17.135482999999997","16.607912","16.321373","16.094542","3971","40","3","21","9.782731"
"587739506623512732","13:26:09.94","+32:08:22.0","65","0.015","0.0","0.046","0.938","0.0","0.0","0.985","0.004","0.996","1","0","0","201.5414166666667","32.13944444444444","201.54142448","32.13944978","19.193306","17.841735999999997","17.328999","16.984928","16.775661","4599","40","5","194","9.907903999999998"
"588017949894246501","13:26:10.85","+42:22:27.2","24","0.0","0.0","0.917","0.083","0.0","0.0","1.0","0.0","1.0","1","0","0","201.54520833333333","42.37422222222222","201.54520964","42.37421762","18.936370999999998","17.606598","17.267601000000003","16.996563000000002","16.852245","3893","41","6","256","8.48818"
"587739505549836406","13:26:11.53","+31:20:03.9","52","0.019","0.731","0.0","0.25","0.0","0.0","0.981","0.009","0.991","1","0","0","201.54804166666668","31.334416666666666","201.54803546","31.3344234","18.059048","16.672592","16.11554","15.770926000000001","15.524807999999998","4599","40","3","195","9.912952"
"588017114512752776","13:26:11.54","+45:34:34.4","36","0.055999999999999994","0.111","0.0","0.833","0.0","0.0","0.9440000000000001","0.015","0.985","1","0","0","201.54808333333335","45.57622222222222","201.54807787","45.57624489","19.241777","17.959797000000002","17.486470999999998","17.14777","16.904799","3699","41","2","98","8.547674"
"587742014901256305","13:26:12.90","+22:27:46.5","40","0.0","0.0","0.725","0.275","0.0","0.0","1.0","0.0","1.0","1","0","0","201.55375","22.462916666666665","201.55373339","22.4629039","18.325348","16.744524","15.944355999999999","15.529241","15.223714999999999","5183","40","5","451","8.890167"
"587738575144747179","13:26:13.21","+40:01:28.4","33","0.03","0.879","0.03","0.061","0.0","0.0","0.97","0.01","0.99","1","0","0","201.55504166666668","40.02455555555556","201.55503517","40.02455449","18.429861","17.251106","16.783451","16.468645000000002","16.418745","4382","40","6","76","9.443997"
"587742775641374778","13:26:17.81","+17:45:26.8","34","0.0","0.853","0.0","0.147","0.0","0.0","1.0","0.0","1.0","1","0","0","201.5742083333333","17.757444444444445","201.57418457","17.75743068","16.850245","15.321928","14.470796","14.023577","13.664447000000001","5360","40","6","360","15.909425"
"587741601501741070","13:26:19.20","+26:14:42.5","32","0.0","0.7809999999999999","0.031","0.188","0.0","0.0","1.0","0.0","1.0","1","0","0","201.57999999999996","26.24513888888889","201.57999379","26.24514256","18.481057999999997","17.717495","17.361387","17.154934","19.221142","5087","40","3","315","11.329895"
"587742013290709148","13:26:19.37","+21:01:56.0","27","0.037000000000000005","0.0","0.963","0.0","0.0","0.0","0.963","0.006","0.9940000000000001","1","0","0","201.58070833333335","21.032222222222224","201.58070889","21.03220915","18.66514","17.249519","16.559076","16.109636","15.920385000000001","5183","40","2","452","6.3993910000000005"
"587738573534200069","13:26:19.38","+38:42:52.7","29","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.58075","38.71463888888889","201.58076019","38.71463159","20.331132999999998","18.548353","17.573193","17.11532","16.746273000000002","4382","40","3","77","7.8944149999999995"
"587738569784295521","13:26:21.29","+14:43:06.1","33","0.0","0.909","0.03","0.061","0.0","0.0","1.0","0.0","1.0","1","0","0","201.58870833333333","14.718361111111111","201.58871218","14.71835679","18.572682999999998","17.174854","16.428549","16.010998","15.672981","4381","40","4","202","10.188091"
"588017626160627823","13:26:21.95","+43:26:46.4","67","0.0","0.015","0.985","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.59145833333332","43.446222222222225","201.59145737","43.44623576","19.588335","18.10079","17.296131","16.909937","16.626944","3818","41","3","249","8.606580000000001"
"587738951493222479","13:26:28.54","+36:00:37.0","56","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.61891666666668","36.01027777777778","201.61890462","36.0102774","15.726044","14.229613","13.600057000000001","13.307296","13.179175","4470","40","3","106","35.368202000000004"
"587732591719809074","13:26:30.72","+59:43:13.7","27","0.0","0.963","0.0","0.037000000000000005","0.0","0.0","1.0","0.0","1.0","1","0","0","201.62800000000001","59.72047222222222","201.6280374","59.72047955","16.745739","15.304989","14.478048999999999","14.043695999999999","13.74339","2989","40","5","97","14.029163"
"587738570321166494","13:26:31.44","+15:08:31.5","37","0.027000000000000003","0.027000000000000003","0.946","0.0","0.0","0.0","0.973","0.008","0.992","1","0","0","201.63100000000003","15.142083333333334","201.63099141","15.14207225","18.932465","17.431843","16.684061","16.286057","16.00787","4381","40","5","202","7.674585"
"587735696447766613","13:26:34.31","+56:24:48.3","31","0.0","0.968","0.0","0.032","0.0","0.0","1.0","0.0","1.0","1","0","0","201.6429583333333","56.41341666666667","201.64299064","56.41341949","18.71418","16.93096","16.060316","15.674225","15.339453","3712","40","4","150","9.362927"
"587739405714522309","13:26:35.87","+32:45:39.2","34","0.0","0.0","0.588","0.41200000000000003","0.0","0.0","1.0","0.0","1.0","1","0","0","201.64945833333334","32.760888888888886","201.6494356","32.76088659","17.755357999999998","16.547384","16.070723","15.831039","15.725076000000001","4576","40","1","541","15.427569"
"587736543086116959","13:26:37.49","+10:04:58.5","57","0.053","0.0","0.053","0.895","0.0","0.0","0.9470000000000001","0.011000000000000001","0.9890000000000001","1","0","0","201.65620833333332","10.082916666666666","201.65619616","10.08291135","19.799416","18.273035","17.640933999999998","17.329683","17.153975","3909","40","5","42","5.861483"
"587741602575417541","13:26:38.85","+27:02:23.5","31","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.661875","27.03986111111111","201.66186626","27.0398538","17.906021","16.484205","15.867761999999999","15.492032","15.208504999999999","5087","40","5","314","16.090872"
"588017713120215154","13:26:38.94","+51:46:38.8","31","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.66225","51.77744444444444","201.66224641","51.77745098","17.162374","15.844165","15.095362","14.702832","14.374680999999999","3838","41","5","43","16.207428"
"587738573534265533","13:26:39.84","+38:45:43.6","29","0.034","0.0","0.828","0.138","0.0","0.0","0.966","0.008","0.992","1","0","0","201.66599999999997","38.76211111111111","201.66597554","38.76211218","18.554689","17.290813","16.711082","16.378731","16.182947","4382","40","3","78","8.541152"
"587742551746936850","13:26:39.92","+19:56:40.8","33","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.6663333333333","19.944666666666667","201.66633428","19.94465773","16.014814","14.491241","13.853446","13.519403","13.315585999999998","5308","40","5","66","23.725016"
"588848899385262279","13:26:40.47","-00:37:19.7","39","0.026000000000000002","0.0","0.0","0.9740000000000001","0.0","0.0","0.9740000000000001","0.013000000000000001","0.987","1","0","0","201.66862500000002","-0.6221388888888888","201.66863263","-0.62212171","18.019610999999998","17.015741000000002","16.619587","16.399513","16.199938","756","44","2","573","13.797610999999998"
"587732591183003811","13:26:40.77","+59:09:52.8","31","0.032","0.903","0.032","0.032","0.0","0.0","0.968","0.013000000000000001","0.987","1","0","0","201.66987499999996","59.16466666666667","201.66989702","59.16464649","18.137026000000002","16.863491","16.402088","16.140429","15.924577","2989","40","4","98","8.997747"
"587742552283807858","13:26:45.34","+20:20:38.9","30","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.68891666666664","20.34413888888889","201.68888623","20.34413059","17.598734","15.788682000000001","14.928035000000001","14.50864","14.208441","5308","40","6","66","23.912016"
"588017726555226232","13:26:48.12","+08:05:47.9","27","0.037000000000000005","0.037000000000000005","0.0","0.9259999999999999","0.0","0.0","0.963","0.008","0.992","1","0","0","201.7005","8.096638888888888","201.70048341","8.09664016","19.888998","17.969398","17.255596","16.849871","16.59996","3841","41","6","245","6.842372"
"587722983897039097","13:26:48.49","+00:34:19.9","24","0.042","0.0","0.16699999999999998","0.792","0.0","0.0","0.958","0.008","0.992","1","0","0","201.70204166666664","0.5721944444444444","201.70203030000002","0.57218994","19.435736","17.868582","17.032164","16.596458","16.247822","752","40","5","388","6.117609"
"587742902868312192","13:26:48.65","+16:42:26.8","33","0.0","0.97","0.03","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.70270833333336","16.707444444444445","201.70270841","16.70742924","19.381523","17.787273000000003","16.931313","16.503239","16.154678","5390","40","3","185","5.925549"
"587729386083123405","13:26:49.99","+58:06:35.3","68","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.70829166666667","58.10980555555555","201.70829084","58.10979964","17.358892","15.570741","14.800139999999999","14.429172","14.154558999999999","2243","40","2","395","17.320187"
"587726033868685320","13:26:52.38","+03:16:49.2","29","0.034","0.0","0.0","0.966","0.0","0.0","0.966","0.011000000000000001","0.9890000000000001","1","0","0","201.71824999999998","3.280333333333333","201.71823976","3.28032586","19.938894","17.936176","17.249468","16.824574","16.621639000000002","1462","40","6","510","10.095725"
"588017625623822505","13:26:53.11","+42:59:22.4","23","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.72129166666667","42.989555555555555","201.72129956","42.98955014","17.27652","15.977170000000001","15.414913","15.091679000000001","14.869506","3818","41","2","250","10.129544000000001"
"587738572460589183","13:26:53.26","+37:46:30.8","29","0.0","0.0","0.966","0.034","0.0","0.0","1.0","0.0","1.0","1","0","0","201.72191666666666","37.775222222222226","201.72191750000002","37.77520814","17.308668","15.819807","15.121779","14.732368","14.508961","4382","40","1","79","14.832270000000001"
"587735664766288014","13:26:56.83","+55:26:05.0","29","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.7367916666667","55.43472222222222","201.73681027","55.43471609","18.723454999999998","17.700960000000002","17.249746","16.954361","16.865204000000002","3705","40","1","57","8.376342999999999"
"587739505013096499","13:26:56.99","+30:55:20.0","23","0.0","0.043","0.9570000000000001","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.73745833333334","30.92222222222222","201.73746641","30.92221263","17.968531","16.507517","15.767724","15.327069","15.007751","4599","40","2","197","10.129125"
"588017721724239981","13:27:05.12","+41:48:34.8","28","0.071","0.036000000000000004","0.0","0.893","0.0","0.0","0.929","0.01","0.99","1","0","0","201.77133333333336","41.809666666666665","201.77133128","41.80966811","20.550432","18.682033999999998","17.733547","17.209879","16.819129999999998","3840","41","5","258","6.066182"
"587738953103769735","13:27:05.24","+37:20:15.7","31","0.032","0.0","0.0","0.968","0.0","0.0","0.968","0.009","0.991","1","0","0","201.77183333333332","37.337694444444445","201.77181292","37.33768475","18.495945000000003","17.574757","17.307907","16.990385","16.912032999999997","4470","40","6","105","13.907523000000001"
"587729388230475900","13:27:07.33","+59:57:11.8","33","0.061","0.0","0.0","0.9390000000000001","0.0","0.0","0.9390000000000001","0.011000000000000001","0.9890000000000001","1","0","0","201.7805416666667","59.95327777777778","201.78054816","59.95327891","19.404657","17.7169","16.77495","16.272953","15.843795000000002","2243","40","6","393","10.705153"
"587733412053188716","13:27:08.41","+54:30:25.8","40","0.05","0.0","0.95","0.0","0.0","0.0","0.95","0.011000000000000001","0.9890000000000001","1","0","0","201.78504166666667","54.50716666666667","201.78505067","54.50714273","18.604015","17.491785","17.137885999999998","16.875183","16.745943","3180","40","5","15","8.613318"
"587735664766353506","13:27:11.90","+55:29:13.8","54","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.79958333333332","55.48716666666667","201.79956092","55.48716657","15.825443","14.063735000000001","13.323955999999999","12.9473","12.681047999999999","3705","40","1","58","25.438489999999998"
"588017705087271190","13:27:26.30","+13:02:08.6","45","0.0","0.956","0.0","0.044000000000000004","0.0","0.0","1.0","0.0","1.0","1","0","0","201.85958333333335","13.035722222222223","201.8595789","13.03572484","18.451173999999998","16.801481","15.972679999999999","15.544845","15.238007999999999","3836","41","6","350","8.148132"
"587733081354207389","13:27:27.06","+54:18:00.9","33","0.091","0.03","0.0","0.879","0.0","0.0","0.909","0.013000000000000001","0.987","1","0","0","201.86275","54.30025","201.86276769","54.300249699999995","20.595807999999998","18.565115","17.450584","16.910582","16.408854","3103","40","5","221","4.033608999999999"
"587742901794635939","13:27:30.13","+15:47:00.5","20","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.87554166666666","15.783472222222223","201.87554265","15.78347295","18.551628","17.443163000000002","16.951849","16.609558","16.455353","5390","40","1","186","6.327026"
"587738570321297529","13:27:34.91","+15:11:21.5","66","0.015","0.0","0.015","0.97","0.0","0.0","0.985","0.013999999999999999","0.986","1","0","0","201.89545833333335","15.189305555555556","201.89546824","15.18926605","17.928127","16.282657999999998","15.491926000000001","15.040281","14.649606","4381","40","5","204","27.681381"
"587722983897170083","13:27:38.16","+00:26:54.8","58","0.0","0.966","0.017","0.017","0.0","0.0","1.0","0.0","1.0","1","0","0","201.909","0.44855555555555554","201.90898802","0.44856332","16.928339","15.54279","14.844692000000002","14.482864999999999","14.209829999999998","752","40","5","390","12.493575"
"588017977825099937","13:27:38.33","+38:01:12.2","36","0.0","0.972","0.027999999999999997","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.90970833333336","38.02005555555556","201.90970337","38.02004114","18.531292","17.137815","16.609776","16.290888","16.163605","3900","41","2","463","13.170155"
"587733410979578033","13:27:39.13","+53:38:06.8","30","0.067","0.0","0.033","0.9","0.0","0.0","0.9329999999999999","0.007","0.993","1","0","0","201.91304166666666","53.635222222222225","201.9130482","53.63523915","20.545044","18.73772","17.747025","17.284674","16.857441","3180","40","3","17","4.3683510000000005"
"588848900459135154","13:27:39.50","+00:19:18.3","55","0.0","0.018000000000000002","0.018000000000000002","0.9640000000000001","0.0","0.0","1.0","0.0","1.0","1","0","0","201.91458333333333","0.32175","201.9145975","0.32174792","18.193228","16.547916","15.75186","15.167698000000001","14.835122","756","44","4","575","11.095837"
"587742774567829664","13:27:42.10","+16:48:55.3","37","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.92541666666668","16.815361111111113","201.92539602","16.81536208","18.495241","16.935067999999998","16.24287","15.886439000000001","15.657266","5360","40","4","363","10.482871000000001"
"587735695374155947","13:27:43.28","+55:36:40.8","32","0.031","0.0","0.031","0.938","0.0","0.0","0.9690000000000001","0.008","0.992","1","0","0","201.93033333333332","55.611333333333334","201.93035485","55.61133743","18.948019","17.857214000000003","17.428342999999998","17.184343","17.249464","3712","40","2","152","9.360828999999999"
"587728676860854290","13:27:43.86","+62:45:59.7","27","0.0","0.963","0.037000000000000005","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.93275000000003","62.76658333333334","201.93265221","62.76657386","16.329889","14.6604","13.884407000000001","13.49649","13.266548","2078","40","1","154","28.933020000000003"
"588017724944744563","13:27:51.66","+06:51:54.4","30","0.067","0.067","0.0","0.867","0.0","0.0","0.9329999999999999","0.013999999999999999","0.986","1","0","0","201.96525000000003","6.865111111111111","201.96521626","6.86510541","19.29995","18.010876","17.495686","17.180692999999998","17.035751","3841","41","3","247","6.8073820000000005"
"587741600965001410","13:27:51.82","+25:42:28.0","38","0.026000000000000002","0.0","0.026000000000000002","0.9470000000000001","0.0","0.0","0.9740000000000001","0.007","0.993","1","0","0","201.96591666666666","25.70777777777778","201.96590946","25.70778283","19.235905","18.041548000000002","17.596327","17.261715","17.212304999999997","5087","40","2","317","11.102536"
"587725550678638758","13:27:54.45","+65:50:31.1","39","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.97687499999998","65.84197222222222","201.97684625","65.84193586","17.364103","15.516402","14.666525","14.235613","13.932853","1350","40","2","415","18.802273"
"587735694837350560","13:27:55.05","+55:08:02.4","59","0.017","0.966","0.0","0.017","0.0","0.0","0.983","0.003","0.997","1","0","0","201.979375","55.134","201.97935518","55.13400637","18.726973","17.584757","16.979944","16.619469","16.385559","3712","40","1","153","8.555164"
"587739610244317308","13:27:56.78","+32:23:48.5","46","0.087","0.0","0.0","0.9129999999999999","0.0","0.0","0.9129999999999999","0.011000000000000001","0.9890000000000001","1","0","0","201.98658333333336","32.39680555555555","201.98659016","32.39681014","20.42687","18.527117","17.381201","16.849987","16.421585","4623","40","6","266","6.563714"
"587739303686308012","13:27:57.52","+33:45:29.0","51","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.98966666666664","33.75805555555556","201.9896859","33.75805686","18.400059","17.368868","16.517977","16.156897","15.878157","4552","40","3","194","7.532541999999999"
"587726033331880305","13:27:57.72","+02:55:48.2","51","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1","0","0","201.99050000000003","2.9300555555555556","201.99050235","2.93006579","19.272779","18.192654","17.610504000000002","17.306957","17.072982999999997","1462","40","5","511","11.594294999999999"
"587739607560093783","13:28:00.49","+30:12:53.0","23","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.00204166666666","30.21472222222222","202.00202939","30.21471992","17.140401999999998","15.799458","15.169324","14.790956","14.545126000000002","4623","40","1","268","11.723754"
"588011218597773477","13:28:01.46","+61:27:57.9","32","0.094","0.031","0.8440000000000001","0.031","0.0","0.0","0.9059999999999999","0.012","0.988","1","0","0","202.00608333333332","61.46608333333333","202.0061128","61.46607627","19.113176","17.901688","17.242069","16.862652","16.613336999999998","2326","41","4","119","5.0771370000000005"
"587729774217134324","13:28:02.00","-01:49:41.6","52","0.019","0.0","0.019","0.9620000000000001","0.0","0.0","0.981","0.008","0.992","1","0","0","202.00833333333335","-1.8282222222222222","202.00834215","-1.82823091","18.641609","17.215269","16.665958","16.331848","16.018857999999998","2333","40","5","34","11.483604"
"587742014364582026","13:28:04.06","+21:54:16.7","16","0.0","0.938","0.062","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.01691666666665","21.90463888888889","202.0168868","21.90462148","17.452547","16.077473","15.534413","15.234642000000001","15.066148000000002","5183","40","4","454","14.408134"
"587739407862071383","13:28:04.59","+34:18:41.6","30","0.0","0.9670000000000001","0.0","0.033","0.0","0.0","1.0","0.0","1.0","1","0","0","202.019125","34.31155555555556","202.01910204","34.31154669","16.631664","15.196475","14.565678","14.227107","14.057672","4576","40","5","542","19.611053"
"587739607560159326","13:28:06.70","+30:16:17.7","36","0.027999999999999997","0.0","0.0","0.972","0.0","0.0","0.972","0.01","0.99","1","0","0","202.02791666666667","30.271583333333332","202.02789418","30.27156762","19.105978","17.278614","16.329155","15.839222","15.428129","4623","40","1","269","8.636753"
"587732592256745586","13:28:07.79","+60:04:52.9","27","0.07400000000000001","0.0","0.0","0.9259999999999999","0.0","0.0","0.9259999999999999","0.011000000000000001","0.9890000000000001","1","0","0","202.03245833333335","60.081361111111114","202.03252208","60.08134286","19.938387","18.291565","17.261875","16.779247","16.433899","2989","40","6","98","5.197121"
"587742190985740374","13:28:10.03","+24:28:07.6","30","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.04179166666665","24.468777777777778","202.04178198","24.46877039","18.426886","17.060217","16.585704999999997","16.324870999999998","16.270851","5224","40","5","311","12.168242"
"587736540938830013","13:28:10.18","+08:24:42.9","23","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.0424166666667","8.411916666666666","202.04239873","8.41190776","18.059006","17.019453","16.610218","16.291031","16.334042","3909","40","1","45","9.975501"
"588017991762444428","13:28:10.67","+09:55:33.7","26","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.04445833333332","9.926027777777778","202.04447048","9.92601859","17.488405","15.839329000000001","15.074056","14.683144","14.34779","3903","41","4","138","12.701573"
"587742551210262664","13:28:12.39","+19:33:06.9","26","0.077","0.0","0.0","0.9229999999999999","0.0","0.0","0.9229999999999999","0.009","0.991","1","0","0","202.051625","19.551916666666667","202.05160059","19.55190977","20.278101","18.542582","17.457375","16.960094","16.623085","5308","40","4","69","4.991791"
"588848900996071595","13:28:12.45","+00:39:11.2","35","0.086","0.0","0.0","0.914","0.0","0.0","0.914","0.011000000000000001","0.9890000000000001","1","0","0","202.051875","0.6531111111111111","202.05188055","0.65312856","20.214365","18.398672","17.371191","16.889612","16.480732","756","44","5","576","4.036139"
"587739720293613620","13:28:13.99","+28:40:09.4","33","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1","0","0","202.05829166666663","28.66927777777778","202.05830423","28.66925284","17.230798999999998","15.867347","15.170115","14.809898","14.450907999999998","4649","40","3","125","11.632225"
"587735667450511496","13:28:14.96","+57:30:13.5","74","0.0","0.027000000000000003","0.0","0.973","0.0","0.0","1.0","0.0","1.0","1","0","0","202.06233333333336","57.50375","202.06226393","57.50371603","18.79372","17.612845999999998","17.168381","16.932156","16.778816","3705","40","6","55","9.831106"
"587726033331945615","13:28:16.17","+02:58:57.6","37","0.0","0.0","0.946","0.054000000000000006","0.0","0.0","1.0","0.0","1.0","1","0","0","202.06737499999997","2.982666666666667","202.06739104","2.98266197","16.526449","14.965694000000001","14.358676999999998","14.085806","13.851310999999999","1462","40","5","512","22.659891000000002"
"587729774754070703","13:28:17.79","-01:29:28.2","26","0.038","0.0","0.0","0.9620000000000001","0.0","0.0","0.9620000000000001","0.013000000000000001","0.987","1","0","0","202.074125","-1.4911666666666668","202.07413095","-1.4911604999999999","18.689532999999997","17.623632","17.135154999999997","16.827227","16.501898","2333","40","6","35","8.450718"
