"OBJID","RA","DEC","NVOTE","P_EL","P_CW","P_ACW","P_EDGE","P_DK","P_MG","P_CS","P_EL_DEBIASED","P_CS_DEBIASED","SPIRAL","ELLIPTICAL","UNCERTAIN","RA_deg","DEC_deg","ra","dec","u","g","r","i","z","run","rerun","camcol","field","petroRad_r"
"587736809382019226","14:53:12.24","+12:23:46.2","55","0.982","0.0","0.018000000000000002","0.0","0.0","0.0","0.018000000000000002","0.972","0.027999999999999997","0","1","0","223.301","12.396166666666666","223.30099039","12.39616726","20.02594","18.004126","16.834948","16.36092","16.022287","3971","40","5","163","5.136779"
"588017949901979653","14:53:12.66","+36:52:59.5","31","0.968","0.0","0.032","0.0","0.0","0.0","0.032","0.968","0.032","0","1","0","223.30275","36.88319444444444","223.3027639","36.883208200000006","17.890504999999997","16.047224","15.253484","14.870147","14.582632","3893","41","6","374","4.7082489999999995"
"587733604794957902","14:53:20.55","+54:08:12.2","35","0.971","0.0","0.0","0.0","0.028999999999999998","0.0","0.0","0.971","0.0","0","1","0","223.335625","54.136722222222225","223.33561508","54.13673406","18.465548000000002","16.525375","15.544882000000001","15.121898000000002","14.786604","3225","40","4","93","14.392954999999999"
"587726101487681755","14:53:20.97","+03:58:01.0","32","0.938","0.0","0.0","0.0","0.031","0.031","0.0","0.938","0.0","0","1","0","223.33737499999998","3.9669444444444446","223.33736487","3.96694767","18.684760999999998","16.811022","15.921195999999998","15.486248999999999","15.161888000000001","1478","40","4","102","5.266598"
"588011216992796802","14:53:21.22","+55:02:20.0","58","0.966","0.0","0.0","0.017","0.017","0.0","0.017","0.9640000000000001","0.019","0","1","0","223.33841666666666","55.03888888888889","223.33841231","55.03889555","17.293217000000002","15.37434","14.482087","14.073279999999999","13.750813","2326","41","1","205","11.784248"
"588018057262989406","14:53:21.86","+46:54:42.1","21","0.9520000000000001","0.0","0.048","0.0","0.0","0.0","0.048","0.9490000000000001","0.051","0","1","0","223.34108333333333","46.91169444444444","223.34106904","46.91166712","19.174404","17.128666","16.03945","15.570807","15.193368","3918","41","6","173","8.447347"
"587742062162477215","14:53:24.23","+18:29:29.1","65","0.9690000000000001","0.0","0.0","0.031","0.0","0.0","0.031","0.9390000000000001","0.061","0","1","0","223.35095833333335","18.491416666666666","223.35097293","18.49138343","17.614487","15.612275","14.719964000000001","14.314194","13.998491","5194","40","5","704","6.201553"
"587742551756046723","14:53:24.56","+16:39:43.2","67","0.97","0.0","0.0","0.03","0.0","0.0","0.03","0.97","0.03","0","1","0","223.35233333333332","16.662","223.35233433","16.66200122","18.783268","16.826265","15.979595000000002","15.5694","15.243364000000001","5308","40","5","205","4.043048000000001"
"587739827668320524","14:53:24.66","+21:51:56.0","24","0.958","0.0","0.0","0.0","0.042","0.0","0.0","0.958","0.0","0","1","0","223.35275000000001","21.865555555555556","223.35272486","21.8655455","20.37569","18.213322","17.123503","16.710403","16.29615","4674","40","3","133","3.243009"
"588017704559706330","14:53:25.51","+10:30:55.7","31","0.968","0.032","0.0","0.0","0.0","0.0","0.032","0.94","0.06","0","0","1","223.3562916666667","10.515472222222222","223.35629714","10.51548531","19.181437","17.206619","16.293392","15.850461","15.529294","3836","41","5","492","5.279816"
"587730022256410635","14:53:26.15","+05:33:06.5","43","0.93","0.047","0.023","0.0","0.0","0.0","0.07","0.93","0.07","0","1","0","223.35895833333333","5.551805555555555","223.35894071","5.55181098","18.838531","16.828274","15.873995","15.440428","15.08642","2391","40","3","109","4.2722739999999995"
"587742610267570476","14:53:27.76","+13:17:10.1","27","0.963","0.0","0.0","0.0","0.037000000000000005","0.0","0.0","0.963","0.0","0","1","0","223.36566666666667","13.286138888888889","223.36564581","13.28612424","21.179973999999998","19.119778","17.624619","17.074043","16.702852","5322","40","2","92","4.435283"
"587742013836689463","14:53:28.69","+17:48:44.6","54","0.9440000000000001","0.0","0.019","0.037000000000000005","0.0","0.0","0.055999999999999994","0.932","0.068","0","1","0","223.36954166666666","17.81238888888889","223.36951141","17.81239525","17.884272","16.688761","16.123188","15.826942","15.615735999999998","5183","40","3","591","6.510752"
"587739827668320544","14:53:30.07","+21:52:27.6","36","0.9440000000000001","0.0","0.0","0.055999999999999994","0.0","0.0","0.055999999999999994","0.9440000000000001","0.055999999999999994","0","1","0","223.3752916666667","21.874333333333333","223.37529527","21.87433182","18.679261999999998","16.730021","15.665935000000001","15.252489","14.862728","4674","40","3","133","7.487456"
"587742629062115550","14:53:31.17","+14:21:12.8","81","0.963","0.0","0.0","0.012","0.012","0.012","0.012","0.963","0.012","0","1","0","223.379875","14.353555555555555","223.37985199","14.35354129","17.812347","15.812414000000002","14.9405","14.533918","14.223107","5326","40","5","154","7.211178"
"587739720302264447","14:53:32.84","+24:00:34.5","24","0.958","0.0","0.0","0.042","0.0","0.0","0.042","0.958","0.042","0","1","0","223.38683333333333","24.00958333333333","223.38680972","24.00957661","18.216162","16.345620999999998","15.440253","15.012332","14.689793","4649","40","3","257","9.626198"
"587729157905186934","14:53:32.92","+03:04:38.3","30","0.9329999999999999","0.033","0.0","0.033","0.0","0.0","0.067","0.9329999999999999","0.067","0","1","0","223.38716666666664","3.0773055555555557","223.38715201","3.0773127000000002","16.131847","14.166082000000001","13.292598000000002","12.860869000000001","12.540503999999999","2190","40","1","276","16.174841"
"588018253214711926","14:53:34.02","+45:12:27.4","20","0.95","0.0","0.0","0.0","0.05","0.0","0.0","0.95","0.0","0","1","0","223.39175","45.20761111111111","223.39169769","45.20760511","19.696448999999998","17.686956","16.479342000000003","16.001804","15.624407999999999","3964","41","3","79","10.172257"
"587736584431075487","14:53:34.78","+34:52:57.3","34","0.941","0.0","0.0","0.0","0.059000000000000004","0.0","0.0","0.941","0.0","0","1","0","223.39491666666663","34.882583333333336","223.39489918","34.88258343","20.787237","18.655704","17.510237","17.045015","16.663521","3919","40","2","132","3.138825"
"587739706339426521","14:53:35.96","+23:22:14.2","34","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.39983333333333","23.37061111111111","223.39983776","23.37060707","19.915947","18.112811999999998","16.931534","16.458595000000003","16.115913","4646","40","1","193","4.593985"
"587739132422324458","14:53:44.65","+31:23:15.0","35","0.971","0.0","0.0","0.0","0.0","0.028999999999999998","0.0","0.971","0.0","0","1","0","223.43604166666665","31.3875","223.4360332","31.38750239","17.803434","15.849285","14.976051000000002","14.562728","14.230410999999998","4512","40","4","161","9.077553"
"587739810490941556","14:53:45.01","+22:08:23.7","30","0.9329999999999999","0.0","0.0","0.0","0.033","0.033","0.0","0.9329999999999999","0.0","0","1","0","223.43754166666668","22.139916666666668","223.43752175","22.13991977","19.840920999999998","17.750551","16.734369","16.29443","15.911385999999998","4670","40","3","171","5.569323000000001"
"588017977833160857","14:53:47.06","+32:36:27.1","31","0.935","0.0","0.032","0.032","0.0","0.0","0.065","0.935","0.065","0","1","0","223.44608333333332","32.607527777777776","223.44605964","32.60753467","19.313545","17.365376","16.205404","15.721735999999998","15.330676","3900","41","2","586","7.716059"
"587729160052670665","14:53:47.90","+04:34:19.1","54","0.9259999999999999","0.037000000000000005","0.0","0.037000000000000005","0.0","0.0","0.07400000000000001","0.9259999999999999","0.07400000000000001","0","1","0","223.44958333333335","4.5719722222222225","223.44958268","4.57197085","20.641966","18.526327","17.065672","16.535792999999998","16.210532999999998","2190","40","5","276","7.585138000000001"
"587722983369736234","14:53:49.07","+00:05:22.8","60","0.9670000000000001","0.0","0.017","0.0","0.017","0.0","0.017","0.966","0.018000000000000002","0","1","0","223.45445833333335","0.08966666666666667","223.45444216","0.08965906","18.360792","16.421387","15.530870000000002","15.118457000000001","14.773648999999999","752","40","4","534","6.604235000000001"
"587739379916144855","14:53:49.70","+27:42:15.5","31","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.45708333333332","27.704305555555557","223.45706926","27.70429402","20.451784","18.246677","16.775984","16.243788000000002","15.909941","4570","40","1","105","7.458080000000001"
"587739810490941618","14:53:49.71","+22:04:55.1","25","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.457125","22.081972222222223","223.45711632","22.08196771","19.684069","17.704023","16.605066","16.151974","15.758907999999998","4670","40","3","171","5.882889"
"587739721912680577","14:53:49.83","+25:17:08.8","33","0.97","0.0","0.0","0.0","0.03","0.0","0.0","0.97","0.0","0","1","0","223.457625","25.285777777777778","223.45762235","25.28576486","18.823620000000002","16.880135","15.982838000000001","15.579009","15.261695000000001","4649","40","6","254","5.201418"
"587733398100770976","14:53:52.50","+47:44:15.6","34","0.971","0.0","0.0","0.0","0.028999999999999998","0.0","0.0","0.971","0.0","0","1","0","223.46874999999997","47.73766666666667","223.46884009","47.73765864","21.21665","19.00214","17.668978","17.132557000000002","16.804138000000002","3177","40","3","110","4.822608"
"588017979980316882","14:53:53.06","+34:22:09.5","57","0.982","0.0","0.0","0.018000000000000002","0.0","0.0","0.018000000000000002","0.972","0.027999999999999997","0","1","0","223.47108333333333","34.369305555555556","223.47110515","34.36931032","18.876768","17.033134","16.071692000000002","15.672808999999999","15.340575","3900","41","6","581","5.105487999999999"
"587739629558366327","14:53:53.49","+25:47:23.4","58","0.948","0.0","0.0","0.0","0.052000000000000005","0.0","0.0","0.948","0.0","0","1","0","223.472875","25.789833333333334","223.47288729","25.78983169","18.892870000000002","16.97991","16.033726","15.619966","15.239385","4628","40","2","63","6.35465"
"587733429234499685","14:53:54.63","+54:16:42.5","25","0.96","0.0","0.0","0.04","0.0","0.0","0.04","0.941","0.059000000000000004","0","1","0","223.47762500000002","54.27847222222222","223.47774003","54.27851759","18.846859","16.849298","15.840481","15.399587","15.066482999999998","3184","40","5","37","4.894773000000001"
"587739707949908021","14:53:55.71","+24:35:25.9","33","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.482125","24.590527777777776","223.48210544","24.59053453","17.031448","15.150679","14.34061","13.947509","13.643507999999999","4646","40","4","191","8.549835"
"587742014910365909","14:53:56.68","+18:47:24.0","28","0.929","0.0","0.036000000000000004","0.036000000000000004","0.0","0.0","0.071","0.929","0.071","0","1","0","223.48616666666666","18.79","223.48615522","18.78999319","18.939131","17.008503","16.082062","15.656034","15.313354","5183","40","5","590","5.11305"
"587739845385846873","14:53:58.82","+20:19:39.9","29","0.966","0.0","0.0","0.0","0.034","0.0","0.0","0.966","0.0","0","1","0","223.49508333333333","20.32775","223.49507212","20.32773781","19.111636999999998","17.137629999999998","16.08971","15.643447","15.244087","4678","40","4","145","5.587822"
"587726102561489128","14:53:59.49","+04:47:42.6","24","0.958","0.0","0.0","0.0","0.042","0.0","0.0","0.958","0.0","0","1","0","223.497875","4.795166666666667","223.49785619","4.79516662","18.714453","16.95583","16.161173","15.777038000000001","15.482284","1478","40","6","103","3.590172"
"587736545236681019","14:54:02.39","+05:00:22.6","47","0.9570000000000001","0.021","0.0","0.021","0.0","0.0","0.043","0.9540000000000001","0.046","0","1","0","223.50995833333332","5.006277777777778","223.50993434","5.00627615","20.256821","18.034401000000003","16.845018","16.363853","16.005436","3910","40","1","89","5.504329"
"587733429234499700","14:54:02.74","+54:15:56.3","29","0.9309999999999999","0.0","0.0","0.0","0.069","0.0","0.0","0.9309999999999999","0.0","0","1","0","223.51141666666663","54.26563888888889","223.51152281","54.26568374","18.05406","16.119332999999997","15.133717","14.694804999999999","14.393015","3184","40","5","37","9.544959"
"587736545236681045","14:54:03.30","+04:55:39.4","27","0.963","0.0","0.0","0.0","0.037000000000000005","0.0","0.0","0.963","0.0","0","1","0","223.51375","4.927611111111111","223.51374309","4.9276197","19.945997","18.041487","16.973864000000003","16.526064","16.149216","3910","40","1","89","4.676703"
"587735490821816474","14:54:04.74","+43:33:06.9","56","0.9640000000000001","0.0","0.0","0.0","0.036000000000000004","0.0","0.0","0.9640000000000001","0.0","0","1","0","223.51975","43.55191666666666","223.51977878","43.55192552","19.587414000000003","17.693007","16.544266","16.062282999999997","15.709776000000002","3664","40","5","83","6.343202"
"588017702949224706","14:54:04.79","+09:15:01.2","31","0.935","0.0","0.0","0.065","0.0","0.0","0.065","0.935","0.065","0","1","0","223.51995833333334","9.250333333333334","223.51994827","9.25032631","17.985363","16.006629999999998","15.125892000000002","14.715785999999998","14.384001999999999","3836","41","2","494","8.912456"
"587742062162542731","14:54:05.11","+18:26:00.6","49","0.9390000000000001","0.0","0.0","0.0","0.040999999999999995","0.02","0.0","0.9390000000000001","0.0","0","1","0","223.52129166666668","18.4335","223.52129074","18.43347933","17.895823999999998","15.973234","15.090339000000002","14.658453","14.34929","5194","40","5","705","7.668222"
"588017979980382339","14:54:05.12","+34:13:30.4","32","0.938","0.0","0.0","0.031","0.031","0.0","0.031","0.938","0.031","0","1","0","223.52133333333336","34.22511111111111","223.52134216","34.22509984","20.075762","18.024448","16.708864000000002","16.205614","15.872181","3900","41","6","582","8.231188000000001"
"587726102561489190","14:54:09.18","+04:46:36.8","28","0.9640000000000001","0.0","0.0","0.0","0.036000000000000004","0.0","0.0","0.9640000000000001","0.0","0","1","0","223.53825","4.776888888888889","223.53825269","4.77689271","20.341816","18.508387","17.402483","16.916548000000002","16.5564","1478","40","6","103","4.990295"
"587733605331763294","14:54:12.17","+54:30:24.3","42","0.929","0.0","0.024","0.024","0.024","0.0","0.048","0.927","0.05","0","1","0","223.55070833333332","54.50675","223.55069782","54.50677304","17.330444","15.376605999999999","14.540225","14.142192000000001","13.853167000000001","3225","40","5","92","10.961616000000001"
"587726031730704676","14:54:12.43","+01:17:41.9","35","0.943","0.028999999999999998","0.0","0.028999999999999998","0.0","0.0","0.057","0.938","0.062","0","1","0","223.55179166666667","1.2949722222222222","223.55178118","1.29498563","20.216753","17.762253","16.531805","15.989397","15.564857","1462","40","2","655","7.074705000000001"
"587736546310422764","14:54:13.61","+05:43:02.9","59","0.983","0.0","0.0","0.017","0.0","0.0","0.017","0.937","0.063","0","1","0","223.55670833333332","5.717472222222222","223.55670422","5.71745768","19.149376","17.122954999999997","16.185268","15.74867","15.385976000000001","3910","40","3","89","6.810455999999999"
"587742577532141756","14:54:14.19","+16:22:20.0","26","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.55912500000002","16.372222222222224","223.55912728","16.37221674","18.94418","17.080343","16.220789","15.817732999999999","15.487181","5314","40","5","301","3.860901"
"587733411522740579","14:54:14.70","+48:31:34.8","28","0.929","0.0","0.0","0.036000000000000004","0.036000000000000004","0.0","0.036000000000000004","0.929","0.036000000000000004","0","1","0","223.56124999999997","48.52633333333333","223.56124817","48.52633164","20.870435999999998","19.058267999999998","17.693584","17.175304","16.834421","3180","40","4","113","6.701357000000001"
"587735489748271327","14:54:16.42","+42:35:04.7","36","0.9440000000000001","0.0","0.0","0.027999999999999997","0.027999999999999997","0.0","0.027999999999999997","0.9440000000000001","0.027999999999999997","0","1","0","223.56841666666665","42.58463888888889","223.56839390000002","42.58462864","18.929333","16.794332999999998","15.768799","15.329822","14.939191000000001","3664","40","3","86","5.671298"
"587729159515865215","14:54:17.84","+04:17:02.0","32","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.5743333333333","4.283888888888889","223.57431178","4.28390012","16.044415","14.178588000000001","13.285824","12.834652","12.500208","2190","40","4","277","13.456035"
"587739828742062257","14:54:19.37","+22:36:24.1","34","0.941","0.0","0.0","0.028999999999999998","0.028999999999999998","0.0","0.028999999999999998","0.934","0.037000000000000005","0","1","0","223.58070833333335","22.606694444444443","223.58070306","22.60668691","20.421013000000002","18.418979999999998","17.138195","16.642416","16.270178","4674","40","5","133","5.234382"
"587735489211531405","14:54:20.16","+42:01:20.6","27","0.9259999999999999","0.0","0.037000000000000005","0.0","0.037000000000000005","0.0","0.037000000000000005","0.9259999999999999","0.037000000000000005","0","1","0","223.584","42.02238888888889","223.58399814","42.02238891","20.11886","18.115607999999998","16.78614","16.287319","15.912282999999999","3664","40","2","88","8.699671"
"587739459373564069","14:54:20.56","+27:15:39.8","64","0.9690000000000001","0.016","0.0","0.016","0.0","0.0","0.031","0.956","0.044000000000000004","0","1","0","223.58566666666667","27.261055555555554","223.58567000000002","27.26104852","18.779503","16.868123999999998","15.911010999999998","15.483011","15.150386","4588","40","5","113","5.892545"
"587733399711056068","14:54:22.21","+49:21:01.3","81","0.951","0.0","0.0","0.025","0.025","0.0","0.025","0.94","0.035","0","1","0","223.59254166666665","49.35036111111111","223.59261549","49.35036948","18.296896","16.586901","15.775858","15.400739000000002","15.076723999999999","3177","40","6","105","7.818086999999999"
"588023720172847112","14:54:22.27","+19:10:42.7","30","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.59279166666667","19.178527777777777","223.59277532","19.17849939","19.237867","17.177015","16.137751","15.687129","15.304288","5237","41","2","104","7.937249"
"588023720172847223","14:54:25.15","+19:10:23.3","28","0.9640000000000001","0.0","0.0","0.0","0.036000000000000004","0.0","0.0","0.9640000000000001","0.0","0","1","0","223.60479166666667","19.17313888888889","223.60478682","19.173123800000003","18.822333999999998","16.819353","15.770145000000001","15.31456","14.951452","5237","41","2","104","9.336411"
"587739811564617798","14:54:25.72","+22:50:53.3","36","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.60716666666664","22.84813888888889","223.60717835","22.84814072","18.022263","16.144209","15.263751999999998","14.874628","14.580897","4670","40","5","170","9.402525"
"587736807771603092","14:54:27.45","+11:06:37.5","26","0.9620000000000001","0.038","0.0","0.0","0.0","0.0","0.038","0.927","0.073","0","0","1","223.614375","11.110416666666667","223.61438811","11.11042772","19.171282","17.245361","16.302042","15.884854","15.565728","3971","40","2","166","5.063199"
"587739459373564089","14:54:28.21","+27:17:11.9","27","0.9259999999999999","0.0","0.037000000000000005","0.0","0.0","0.037000000000000005","0.037000000000000005","0.9259999999999999","0.037000000000000005","0","1","0","223.61754166666665","27.286638888888888","223.61754307","27.28664878","18.885542","17.016722","16.13269","15.7112","15.384768","4588","40","5","113","3.782836"
"588017625631621139","14:54:32.27","+37:04:32.2","50","0.94","0.0","0.0","0.0","0.06","0.0","0.0","0.94","0.0","0","1","0","223.63445833333333","37.07561111111111","223.63446864","37.07561016","17.100065","15.130789000000002","14.254052","13.832942000000001","13.479064000000001","3818","41","2","369","11.98285"
"587736942521876627","14:54:32.40","+34:02:54.3","32","0.938","0.0","0.0","0.031","0.031","0.0","0.031","0.93","0.039","0","1","0","223.63500000000002","34.04841666666667","223.63500665","34.04842699","20.308382","17.971467999999998","16.646604999999997","16.132406","15.79544","4002","40","5","100","6.581767"
"587729157905318003","14:54:32.75","+02:57:59.2","62","0.935","0.0","0.0","0.048","0.016","0.0","0.048","0.935","0.048","0","1","0","223.63645833333334","2.9664444444444444","223.63644022","2.96643421","15.959203","13.977529999999998","13.104712","12.669874","12.358854","2190","40","1","278","19.333494"
"587739382063431811","14:54:34.46","+29:31:06.0","30","0.9670000000000001","0.0","0.0","0.0","0.033","0.0","0.0","0.9670000000000001","0.0","0","1","0","223.64358333333334","29.518333333333334","223.64359018","29.51833432","19.473568","17.529557999999998","16.525381","16.104687","15.753939","4570","40","5","102","4.056768"
"587736809382150221","14:54:35.22","+12:15:17.2","63","0.968","0.0","0.0","0.016","0.0","0.016","0.016","0.961","0.023","0","1","0","223.64675","12.254777777777777","223.64674771","12.25477553","18.949621","16.953028","15.882596","15.43116","15.067038","3971","40","5","165","8.053865"
"587742014910431315","14:54:36.22","+18:41:18.5","35","0.971","0.0","0.0","0.028999999999999998","0.0","0.0","0.028999999999999998","0.958","0.042","0","1","0","223.6509166666667","18.688472222222224","223.65088989","18.68847462","18.1415","16.086153","15.141077","14.690964000000001","14.316814","5183","40","5","591","5.441029"
"587739828742062325","14:54:41.44","+22:42:59.0","33","0.97","0.0","0.0","0.0","0.03","0.0","0.0","0.97","0.0","0","1","0","223.6726666666667","22.71638888888889","223.67264053","22.71637752","20.477272","18.587385","17.630556","17.2199","16.870766","4674","40","5","133","4.27043"
"587742551219372135","14:54:41.53","+16:13:36.2","54","0.963","0.0","0.0","0.037000000000000005","0.0","0.0","0.037000000000000005","0.9540000000000001","0.046","0","1","0","223.67304166666665","16.22672222222222","223.67303556","16.22669926","17.946614999999998","15.984143","15.093351","14.653379999999999","14.284895","5308","40","4","208","8.222285000000001"
"587739459373564108","14:54:43.12","+27:19:32.3","26","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.6796666666667","27.32563888888889","223.67966151","27.32565997","18.159133999999998","16.178457","15.291026","14.860567000000001","14.546965","4588","40","5","113","6.347252"
"587742609730896078","14:54:43.66","+12:49:53.4","44","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.6819166666667","12.8315","223.68190319999997","12.83150132","18.974644","17.029581","16.079269","15.635142000000002","15.291471","5322","40","1","95","6.543126999999999"
"587739458300018810","14:54:44.36","+26:22:23.1","32","0.938","0.0","0.031","0.0","0.0","0.031","0.031","0.934","0.034","0","1","0","223.68483333333336","26.373083333333334","223.68480572","26.37306745","20.503443","18.528736","17.068796","16.519054","16.121060999999997","4588","40","3","116","5.574811"
"587739707413168409","14:54:44.41","+24:12:41.1","30","0.9329999999999999","0.0","0.0","0.0","0.067","0.0","0.0","0.9329999999999999","0.0","0","1","0","223.6850416666667","24.21141666666667","223.68501968","24.21141333","19.718035","17.589594","16.561308","16.139689999999998","15.766959","4646","40","3","193","6.746445"
"587730022256541948","14:54:46.86","+05:26:57.5","27","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","223.69525","5.449305555555555","223.69523811","5.44930445","18.347298000000002","16.407349","15.517534","15.124982000000001","14.777829999999998","2391","40","3","111","6.7487960000000005"
"588017702412484815","14:54:47.23","+08:57:20.2","27","0.963","0.0","0.0","0.0","0.037000000000000005","0.0","0.0","0.963","0.0","0","1","0","223.69679166666668","8.95561111111111","223.69678775","8.95560886","19.561815","17.549765","16.457998","15.971407999999998","15.602638","3836","41","1","496","7.345589"
"587739811027878020","14:54:47.71","+22:23:07.9","54","0.9440000000000001","0.0","0.0","0.055999999999999994","0.0","0.0","0.055999999999999994","0.929","0.071","0","1","0","223.69879166666664","22.385527777777778","223.69876857","22.38554486","19.417645999999998","17.321092999999998","16.252535","15.812975","15.432656","4670","40","4","172","5.151022"
"587739827131646099","14:54:53.99","+21:21:53.9","65","0.9540000000000001","0.0","0.015","0.0","0.031","0.0","0.015","0.9540000000000001","0.015","0","1","0","223.72495833333332","21.36497222222222","223.72496375","21.36497942","20.449444","18.618528","17.176308","16.630846","16.291109","4674","40","2","136","7.9854899999999995"
"587733605868634207","14:54:57.89","+54:50:09.0","28","0.9640000000000001","0.0","0.0","0.0","0.036000000000000004","0.0","0.0","0.9640000000000001","0.0","0","1","0","223.74120833333333","54.83583333333333","223.74118827","54.83584354","18.202776","16.3155","15.389492","14.964179999999999","14.645620000000001","3225","40","6","92","8.94401"
"587733605331894414","14:55:03.62","+54:19:45.5","31","0.968","0.0","0.0","0.0","0.032","0.0","0.0","0.968","0.0","0","1","0","223.76508333333334","54.32930555555556","223.76506559","54.32932556","18.734220999999998","16.750944","15.707231","15.266305","14.912701","3225","40","5","94","7.2514080000000005"
"587725817494831344","14:55:06.82","+61:58:09.7","27","0.9259999999999999","0.0","0.0","0.037000000000000005","0.0","0.037000000000000005","0.037000000000000005","0.9259999999999999","0.037000000000000005","0","1","0","223.7784166666667","61.96936111111111","223.77841227","61.96936176","20.255754","18.005613","16.458887","15.914010999999999","15.560342000000002","1412","40","3","283","9.141026"
