Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
WISEA J005434.07+144647.1,13.642029999999998,14.77979,231815,0.773252,23.7g
WISEA J005438.65+005606.0,13.661,0.9351700000000001,284311,0.948358,22.6g
WISEA J005457.61-002348.1,13.740120000000001,-0.39694,225714,0.7529,22.4g
WISEA J005536.26+002428.1,13.901079999999999,0.40798,230840,0.77,21.3g
WISEA J005536.29-004514.9,13.90121,-0.7541899999999999,278207,0.928,21.9g
WISEA J005541.84-003104.5,13.924470000000001,-0.5178699999999999,238365,0.7951,21.7g
WISEA J005600.93-005626.8,14.00376,-0.94075,225813,0.753232,20.01
WISEA J005601.98+134944.6,14.00814,13.829,241719,0.806288,20.6r
SDSS J005622.61-005505.6,14.09424,-0.91822,291728,0.9730989999999999,21.5g
WISEA J005638.19-003959.4,14.15905,-0.66689,266270,0.8881819999999999,22.7g
SDSS J005700.75-000712.0,14.25314,-0.12000999999999999,239984,0.8005,21.2g
WISEA J005729.29-000556.2,14.371970000000001,-0.0989,288640,0.9628,21.7g
WISEA J005745.88+003919.1,14.441310000000001,0.65541,237306,0.791569,21.4g
WISEA J005747.24-002207.3,14.44656,-0.36835,231650,0.7727,21.9g
WISEA J005842.77-005142.8,14.678270000000001,-0.86177,235805,0.786562,22.6g
SDSS J005908.49-005005.6,14.7854,-0.8349,236114,0.787592,23.6g
WISEA J005954.78+000316.4,14.97824,0.054689999999999996,232957,0.777062,21.8g
WISEA J010017.96+001335.8,15.07489,0.22662,225106,0.7508729999999999,21.1g
WISEA J010022.35+152425.5,15.09325,15.40705,229578,0.765789,22.1g
WISEA J010024.29+154452.6,15.101420000000001,15.74795,241015,0.8039390000000001,20.8g
WISEA J010027.18+003802.2,15.11295,0.63421,230451,0.768702,22.3g
WISEA J010035.61-003420.7,15.14833,-0.5723699999999999,280396,0.9353,20.9g
WISEA J010054.62-003054.5,15.227839999999999,-0.5152,231156,0.771054,23.9g
WISEA J010116.60-000946.0,15.31913,-0.16280999999999998,232175,0.774451,22.2g
WISEA J010118.40+145927.4,15.32668,14.990920000000001,230174,0.767777,22.7g
WISEA J010118.97+155548.3,15.32875,15.93007,234001,0.780542,21.6g
WISEA J010121.55+144124.1,15.339839999999999,14.68997,279405,0.9319940000000001,21.9g
WISEA J010124.41+000602.9,15.351479999999999,0.10073,225909,0.75355,21.5g
WISEA J010126.08+004056.1,15.35871,0.6823199999999999,226928,0.756951,23.4g
WISEA J010126.84+004700.4,15.361870000000001,0.7834899999999999,227038,0.757316,22.7g
WISEA J010130.07+144342.0,15.375210000000001,14.72839,230414,0.768579,22.7g
WISEA J010132.91+005215.2,15.38703,0.87098,227291,0.7581600000000001,19.9g
SDSS J010138.02-004722.0,15.40845,-0.78946,250321,0.834982,22.0g
SDSS J010144.04+004333.3,15.433670000000001,0.72585,252003,0.840592,22.8g
WISEA J010208.98+143701.2,15.53752,14.616929999999998,231498,0.772195,22.5g
WISEA J010209.92+141113.2,15.541620000000002,14.187029999999998,233392,0.778513,22.1g
WISEA J010219.03+005049.6,15.579279999999999,0.8469899999999999,274173,0.914543,21.7g
WISEA J010246.58-000413.4,15.69415,-0.07035,225123,0.75093,22.8g
SDSS J010301.13-003521.0,15.75474,-0.58917,293456,0.978865,21.7g
WISEA J010305.91-003244.3,15.77471,-0.5456,226157,0.754379,21.4g
WISEA J010336.32+155236.7,15.90126,15.87686,225758,0.753047,22.7g
SDSS J010339.52+152758.7,15.91474,15.466370000000001,228786,0.7631479999999999,21.2g
WISEA J010344.63-011408.1,15.935920000000001,-1.23561,231860,0.7734,22.2g
SDSS J010346.31+011106.6,15.94297,1.18518,246702,0.82291,21.2g
WISEA J010355.88+145915.4,15.98277,14.987689999999999,235660,0.786076,18.3r
SDSS J010357.88+011519.8,15.99117,1.25553,226520,0.755588,21.3g
WISEA J010358.44+143848.8,15.9935,14.64686,246033,0.820679,19.7r
WISEA J010401.12-003506.5,16.00468,-0.58519,261812,0.8733110000000001,21.5g
WISEA J010436.95+010838.1,16.15397,1.14392,235929,0.7869729999999999,23.6g
WISEA J010505.03-003110.9,16.270979999999998,-0.51976,287437,0.958786,21.3g
WISEA J010516.48-004021.7,16.31876,-0.67278,230481,0.768803,20.8g
WISEA J010519.19+010633.1,16.32989,1.10922,225232,0.751293,22.2g
WISEA J010535.68-003655.2,16.39862,-0.61538,228038,0.7606539999999999,21.5g
WISEA J010544.25+141530.8,16.43451,14.25852,228903,0.763537,19.7g
SDSS J010550.72+010554.2,16.46135,1.09841,278666,0.929528,21.4g
SDSS J010551.40+005323.9,16.46421,0.8900100000000001,245389,0.81853,21.9g
WISEA J010554.95-000056.8,16.47896,-0.01577,243537,0.812353,20.9g
WISEA J010610.68+133918.1,16.544520000000002,13.65497,226036,0.753975,22.6g
SDSS J010618.05+150842.1,16.57524,15.14505,227219,0.7579199999999999,23.8g
WISEA J010620.81+134140.4,16.58659,13.69452,226941,0.756995,22.7g
WISEA J010628.04-002627.4,16.61678,-0.44088,225571,0.752423,22.6g
WISEA J010630.72+005046.1,16.62799,0.84614,236023,0.787288,21.9g
WISEA J010641.13-002323.2,16.67148,-0.38994,225250,0.751352,23.1g
WISEA J010652.35-010306.3,16.718220000000002,-1.0518,225587,0.7524770000000001,23.6g
WISEA J010707.18-001705.2,16.780170000000002,-0.28465999999999997,226487,0.755479,20.9g
WISEA J010718.37+144650.8,16.82656,14.7809,235515,0.785593,22.1g
WISEA J010728.46-004721.4,16.86859,-0.7892899999999999,230033,0.767309,20.7g
WISEA J010749.47+005021.5,16.95609,0.83931,233781,0.779808,21.9g
WISEA J010749.72+135721.7,16.95725,13.95607,235983,0.787155,21.2g
WISEA J010754.80-003433.5,16.978260000000002,-0.57591,246291,0.8215389999999999,21.2g
WISEA J010757.23-010946.4,16.98854,-1.16306,227560,0.7590600000000001,22.6g
WISEA J010807.42-004847.1,17.03081,-0.81307,231608,0.77256,22.6g
WISEA J010811.48-002011.6,17.04779,-0.33634000000000003,249860,0.833443,21.7g
WISEA J010812.17-001253.6,17.05078,-0.215,252635,0.842699,22.3g
WISEA J010828.46+004816.2,17.11859,0.80462,251671,0.839484,22.4g
WISEA J010829.64+011052.0,17.123479999999997,1.18117,233080,0.777472,22.8g
WISEA J010837.94+021305.5,17.15812,2.21828,232545,0.775688,22.1V
WISEA J010839.62-010823.8,17.16491,-1.14004,225969,0.7537520000000001,22.2g
WISEA J010920.34-000254.0,17.33469,-0.0483,231483,0.772143,22.2g
WISEA J010955.36+003535.0,17.48072,0.59313,252845,0.8434,21.4g
SDSS J011002.66+004052.1,17.51109,0.68114,235307,0.7849,22.5g
SDSS J011002.98+003948.9,17.512420000000002,0.66361,271981,0.90723,22.4g
SDSS J011009.59+003804.7,17.54,0.63466,287861,0.9602,22.7g
WISEA J011014.17+011145.4,17.5591,1.196,251701,0.839584,21.0g
SDSS J011029.28+010217.1,17.622020000000003,1.03811,280426,0.9354,21.1g
WISEA J011042.83-005947.1,17.67855,-0.99641,225664,0.752734,21.5g
SDSS J011051.40+011154.7,17.714170000000003,1.19855,237142,0.79102,22.3g
SDSS J011058.62+005705.6,17.74427,0.9515600000000001,272448,0.90879,21.3g
SDSS J011111.10+003628.9,17.79628,0.6080399999999999,248546,0.82906,22.4g
SDSS J011122.58+011052.8,17.844089999999998,1.18135,235466,0.7854300000000001,22.2g
WISEA J011130.05+003252.6,17.87515,0.54783,293740,0.9798100000000001,22.9g
