Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
WISEA J103321.24+032842.1,158.33852,3.47839,-173,-0.0005780000000000001,17.9g
SDSS J103322.15+354402.1,158.34232,35.73393,-31,-0.000102,21.1g
WISEA J103322.80+274049.2,158.34503999999998,27.680320000000002,-22,-7.2e-05,19.1g
WISEA J103332.49+242631.6,158.38535,24.44207,-100,-0.000333,22.8g
2MASXi J1033327+141506,158.38638,14.25181,-10,-3.2e-05,17.1g
WISEA J103338.58+132326.1,158.41076999999999,13.390579999999998,-34,-0.00011200000000000001,21.4g
SDSS J103348.73+641412.1,158.45308,64.23671999999999,-226,-0.000755,21.3g
SDSS J103352.74+110357.9,158.46979,11.06612,-69,-0.00022999999999999998,21.6g
SDSS J103354.16+534814.2,158.4757,53.80396999999999,-5,-1.7e-05,17.1g
SDSS J103356.34+523237.7,158.48478,52.54383000000001,-54,-0.00018,22.0g
SDSS J103359.35+002432.0,158.49731,0.4089,-91,-0.000305,20.0g
SDSS J103401.27+190555.1,158.50538,19.098689999999998,-28,-9.4e-05,20.6g
WISEA J103409.47+222331.4,158.53959,22.39208,-28,-9.2e-05,18.4g
WISEA J103411.70+630434.6,158.54861,63.07625,-19,-6.4e-05,17.3g
2MASS J10341930+2216366,158.5807,22.27686,-14,-4.7e-05,18.1g
2MASS J10342780+2642139,158.61576000000002,26.70385,-38,-0.000127,21.3g
WISEA J103428.29+300320.3,158.61782,30.055629999999997,-73,-0.00024300000000000002,21.4g
2MASS J10343107+2535466,158.62958,25.5965,-4,-1.2e-05,17.6g
WISEA J103443.74+392815.2,158.68225,39.470929999999996,-46,-0.000152,18.1g
WISEA J103443.95+324837.8,158.68317,32.81045,-37,-0.000122,21.8g
SDSS J103453.77+011458.7,158.72411,1.2496200000000002,-3,-1.1e-05,22.0g
SDSS J103454.87-023002.7,158.72866000000002,-2.5007599999999996,-4,-1.4999999999999999e-05,22.2g
WISEA J103504.27+474910.7,158.76809,47.81963,-24,-8e-05,21.4g
WISEA J103505.00+152631.4,158.77078,15.442039999999999,-4,-1.3000000000000001e-05,20.7g
WISEA J103515.20+214153.5,158.81325,21.69799,-15,-4.9e-05,21.9g
WISEA J103517.58+483120.0,158.82318999999998,48.52217,-3,-1e-05,19.4g
WISEA J103538.35+462315.3,158.91007,46.3877,-130,-0.00043499999999999995,23.5g
WISEA J103544.29+284327.7,158.93487,28.72423,-38,-0.000128,21.5g
WISEA J103546.27+590452.2,158.94286,59.081030000000005,-30,-9.9e-05,21.8g
WISEA J103550.39+531135.9,158.95969,53.193540000000006,-16,-5.2000000000000004e-05,18.9g
WISEA J103551.92+210300.5,158.96636,21.05014,-4,-1.2e-05,19.1g
WISEA J103553.83+370515.6,158.97431,37.0877,-42,-0.00014099999999999998,18.2g
WISEA J103558.82-003026.8,158.99518,-0.5073,-11,-3.7e-05,20.8g
WISEA J103606.79+555044.1,159.02825,55.84559,-113,-0.000376,18.6g
SDSS J103607.14+294433.9,159.02978000000002,29.74277,-17,-5.7999999999999994e-05,21.4g
WISEA J103618.01+450402.6,159.07488,45.06742,-13,-4.5e-05,17.3g
WISEA J103620.18+643020.9,159.08486000000002,64.50577,-79,-0.000265,22.4g
WISEA J103620.91+163754.4,159.08716,16.631829999999997,-26,-8.7e-05,16.9g
SDSS J103626.66+371124.4,159.11109,37.19014,-20,-6.6e-05,21.2g
SDSS J103626.89-003314.0,159.11209,-0.55389,-40,-0.000133,23.2g
SDSS J103637.83+005856.4,159.15765,0.98234,-13,-4.3e-05,19.5g
SDSS J103641.89+404307.8,159.17455,40.71885,-251,-0.000837,23.3g
SDSS J103651.12+105103.3,159.21301,10.85094,-74,-0.00024700000000000004,18.1g
WISEA J103651.29+382329.9,159.21352,38.39167,-35,-0.00011599999999999999,21.7g
SDSS J103653.62+490533.2,159.22343,49.09257,-166,-0.000554,21.0g
WISEA J103654.08+502943.6,159.22548999999998,50.495290000000004,-37,-0.000122,21.8g
SDSS J103658.42+605147.7,159.2435,60.86315,-112,-0.000373,20.7g
SDSS J103702.93+405335.0,159.26223000000002,40.89307,-252,-0.00084,21.5g
SDSS J103706.15+375949.1,159.27563999999998,37.996990000000004,-58,-0.000193,21.3g
2MASS J10370821+2108575,159.28399,21.14943,-25,-8.4e-05,19.2g
SDSS J103717.55+501705.8,159.32317,50.28496,-109,-0.000362,18.9g
SDSS J103718.22+143118.1,159.32595,14.521720000000002,-33,-0.00011100000000000001,20.3g
SDSS J103718.88+353428.0,159.32869,35.57447,-12,-4.1e-05,20.4g
SDSS J103735.31-014810.8,159.39713,-1.8030099999999998,-8,-2.7000000000000002e-05,21.2g
SDSS J103737.71+474156.1,159.40717,47.69893,-70,-0.000234,21.4g
SDSS J103747.68+313945.2,159.44867,31.662609999999997,-117,-0.000391,20.6g
WISEA J103754.87+375042.4,159.47859,37.845240000000004,-68,-0.000227,21.7g
WISEA J103800.66+661354.1,159.50295,66.23193,-19,-6.2e-05,21.3g
SDSS J103802.64+313555.5,159.51101,31.5988,-6,-1.9e-05,22.5g
SDSS J103805.72+304847.3,159.52386,30.813159999999996,-104,-0.00034700000000000003,21.6g
SDSS J103809.54+630134.2,159.53978999999998,63.02616999999999,-124,-0.000412,20.9g
WISEA J103813.52+330826.3,159.55664,33.14074,-30,-9.9e-05,21.3g
WISEA J103837.87+491905.7,159.658,49.318090000000005,-13,-4.5e-05,21.7g
SDSS J103844.32+242637.7,159.68469,24.44383,-77,-0.000256,20.4g
WISEA J103848.07+142046.1,159.70026000000001,14.346029999999999,-13,-4.4e-05,17.9g
SDSS J103852.90+550053.4,159.72042,55.01484,-10,-3.3e-05,21.1g
WISEA J103853.55+474927.7,159.72315,47.824490000000004,-144,-0.000479,18.76
SDSS J103854.98+393101.3,159.72914,39.51704,-42,-0.00014,21.7g
SDSS J103900.78+264827.1,159.75329,26.807570000000002,-85,-0.00028199999999999997,20.6g
SDSS J103907.80+432815.3,159.78251,43.47094,-178,-0.000594,21.8g
SDSS J103908.17+184938.9,159.78409,18.8275,-14,-4.6e-05,22.1g
SDSS J103911.85+461044.0,159.79938,46.1789,-52,-0.000175,21.6g
SDSS J103912.82+161229.7,159.80346,16.20826,-153,-0.000509,21.2g
WISEA J103917.42+495209.2,159.82286000000002,49.86946,-14,-4.7e-05,21.1g
SDSS J103929.94+515122.1,159.87479,51.856159999999996,-68,-0.000227,20.3g
WISEA J103934.70+503337.4,159.89494,50.560320000000004,-18,-5.9e-05,19.0g
SDSS J103935.24+383219.5,159.89685,38.53875,-6,-2.1e-05,22.1g
WISEA J103936.28+414338.2,159.90115,41.727309999999996,-4,-1.4000000000000001e-05,17.9g
WISEA J103943.05+485039.5,159.92943,48.844440000000006,-41,-0.00013700000000000002,17.9g
WISEA J103948.90+022202.1,159.95376000000002,2.36738,-13,-4.2e-05,21.8g
WISEA J103958.46+454742.7,159.99369,45.794979999999995,-9,-3.1e-05,23.3g
SDSS J104007.57+540441.0,160.03156,54.07806,-44,-0.000148,22.4g
WISEA J104017.37+013352.9,160.07238999999998,1.5646799999999998,-47,-0.000156,20.6g
SDSS J104018.90+585310.2,160.07883,58.88607,-119,-0.000398,20.7g
SDSS J104020.18+190409.7,160.08428,19.068839999999998,-30,-0.000101,19.2g
WISEA J104021.07+060159.3,160.08801,6.03319,-4,-1.4999999999999999e-05,21.0g
SDSS J104029.66+080739.1,160.12362,8.12755,-25,-8.499999999999999e-05,20.6g
SDSS J104029.95+664213.4,160.1248,66.70374,-63,-0.00020899999999999998,21.2g
WISEA J104035.30+183044.7,160.14718,18.51246,-126,-0.00042,21.8g
WISEA J104043.40+325420.5,160.18085,32.906009999999995,-42,-0.00014099999999999998,21.0g
WISEA J104048.86+561213.5,160.20355,56.20381999999999,-67,-0.00022200000000000003,20.8g
WISEA J104055.92+470609.3,160.23303,47.102340000000005,-975,-0.0032530000000000002,22.4g
SDSS J104110.80+322138.6,160.29505,32.36073,-37,-0.000124,20.9g
WISEA J104116.10+205247.4,160.31711,20.87985,-10,-3.5e-05,18.5g
WISEA J104117.41+285339.0,160.32258000000002,28.89418,-27,-9.1e-05,18.1g
WISEA J104132.02+414020.3,160.38351,41.6724,-21,-7e-05,22.6g
SDSS J104139.99+634642.3,160.41663,63.77844,-42,-0.000139,18.1g
WISEA J104153.94+004803.1,160.47473,0.80091,-61278,-0.2044,22.0g
SDSS J104157.03+441810.1,160.48768,44.302859999999995,-169,-0.000563,21.6g
SDSS J104158.39+540142.8,160.49329,54.02856,-14,-4.6e-05,22.1g
SDSS J104159.62+481031.3,160.49845,48.17538,-46,-0.000154,22.9g
SDSS J104159.73+453516.1,160.49894,45.58781,-131,-0.000436,21.5g
SDSS J104208.18+270534.0,160.53412,27.09279,-47,-0.000156,21.5g
WISEA J104210.32+015206.7,160.54311,1.86835,-100,-0.000333,21.9g
SDSS J104213.34+511845.0,160.5556,51.312529999999995,-35,-0.000117,21.0g
WISEA J104215.73+213844.7,160.56559,21.645770000000002,-12,-4e-05,18.0g
WISEA J104217.17+490525.7,160.57153,49.09045,-1193,-0.003978,21.1g
WISEA J104223.30+094221.4,160.59718999999998,9.70594,-20,-6.8e-05,17.0g
WISEA J104223.70+242603.2,160.59881000000001,24.43425,-862,-0.002876,23.2g
SDSS J104223.83+482838.7,160.59933999999998,48.47746,-8,-2.8000000000000003e-05,20.9g
SDSS J104224.19+434545.3,160.60081,43.76262,-3,-9e-06,18.93
SDSS J104229.88+490132.5,160.62452,49.025729999999996,-29,-9.7e-05,20.8g
WISEA J104236.27+473813.0,160.65122,47.63689,-520,-0.0017350000000000002,24.5g
WISEA J104238.43+155537.7,160.66045,15.927010000000001,-968,-0.003228,22.3g
SDSS J104244.18+642028.4,160.68412,64.34124,-6,-2e-05,21.9g
SDSS J104248.63-011609.4,160.70265,-1.26931,-10,-3.2e-05,20.0g
SDSS J104252.51+034547.0,160.71883,3.7630800000000004,-140,-0.000466,21.5g
WISEA J104306.29+420104.9,160.77612,42.01817,-84,-0.00028,22.4g
SDSS J104306.28+600646.9,160.7762,60.113040000000005,-36,-0.000121,19.3g
WISEA J104308.56+490528.3,160.7855,49.091440000000006,-80,-0.000268,21.4g
SDSS J104310.30+290231.9,160.79292,29.04223,-255,-0.000851,21.3g
WISEA J104337.35+022430.6,160.90555,2.4087,-20,-6.6e-05,16.0g
WISEA J104340.39+393134.9,160.9183,39.52619,-41,-0.000138,22.2g
SDSS J104341.38+372957.0,160.92242,37.49917,-4,-1.4999999999999999e-05,18.8g
WISEA J104349.65+475541.3,160.95661,47.928059999999995,-25,-8.499999999999999e-05,21.3g
WISEA J104352.10+591237.7,160.96703,59.2105,-31,-0.000105,22.5g
WISEA J104355.01+320135.8,160.97939,32.02642,-85,-0.00028399999999999996,21.1g
WISEA J104403.70+311841.5,161.01546000000002,31.3115,0,-1e-06,17.2g
2MASS J10441237+2903391,161.05148,29.06097,-32,-0.00010700000000000001,20.3g
SDSS J104415.68+224730.6,161.06538,22.79185,-105,-0.000349,19.28
WISEA J104431.93+570717.6,161.13323,57.121590000000005,-15,-5e-05,17.07
WISEA J104434.56+475018.4,161.14401999999998,47.83842,-43,-0.000143,19.1g
SDSS J104436.91+232359.3,161.15384,23.399829999999998,-36,-0.00011999999999999999,19.50
WISEA J104443.66+104027.8,161.18212,10.674539999999999,-15,-4.9e-05,18.7g
SDSS J104517.66+592357.6,161.32359,59.39934,-36,-0.00011899999999999999,21.4g
SDSS J104518.97+543126.3,161.32906,54.523990000000005,-63,-0.00020899999999999998,21.4g
WISEA J104519.63+624630.3,161.33168999999998,62.7752,-20,-6.7e-05,18.1g
SDSS J104519.82+170032.2,161.33275,17.00895,-14,-4.7e-05,21.5g
WISEA J104521.12+445108.5,161.33827,44.85246,-8,-2.6000000000000002e-05,19.05
SDSS J104543.35+090636.1,161.43067,9.11008,-6,-2e-05,19.7g
WISEA J104544.21+293749.0,161.43442,29.63025,-94,-0.000314,22.4g
WISEA J104549.65+493344.9,161.45692,49.562490000000004,-5,-1.7e-05,18.8g
WISEA J104550.95+304410.7,161.46261,30.736490000000003,-161,-0.000536,17.1g
SDSS J104551.81+285048.1,161.4659,28.846709999999998,-13,-4.5e-05,21.4g
WISEA J104605.97+240446.8,161.52491,24.07966,-96,-0.00032,18.04
WISEA J104617.38-012852.4,161.57252,-1.48116,-23,-7.7e-05,22.2g
WISEA J104619.85+070935.1,161.58271000000002,7.1597800000000005,-862,-0.002876,22.4g
WISEA J104623.96+170316.9,161.60019,17.05475,-61,-0.00020299999999999997,20.6g
WISEA J104628.49+631305.2,161.61818,63.21816999999999,-19,-6.500000000000001e-05,20.2g
2MASS J10462871+3243040,161.61969,32.71781,-6,-2.1e-05,21.2g
SDSS J104631.66+270109.6,161.63194,27.019340000000003,-150,-0.0005009999999999999,20.5g
WISEA J104636.65+231603.5,161.65272,23.2676,-31,-0.000102,18.1g
SDSS J104641.04-022142.1,161.67105,-2.36174,-42,-0.00014,22.0g
SDSS J104653.63+473825.5,161.72349,47.64042,-30,-0.0001,20.3g
WISEA J104653.93+394305.0,161.72458,39.71784,-81,-0.000269,21.3g
WISEA J104654.16+664112.2,161.72591,66.68686,-61,-0.000204,19.2g
WISEA J104707.81+451415.2,161.78271,45.23758,-7,-2.5e-05,17.8g
WISEA J104712.21+475613.4,161.80098999999998,47.9371,-17,-5.7999999999999994e-05,17.6g
WISEA J104722.45+495355.8,161.84386,49.89897,-5,-1.7e-05,22.1g
SDSS J104727.44+605404.8,161.86442,60.90126,-58,-0.000195,18.7g
WISEA J104729.53+283447.8,161.873,28.58002,-199,-0.000663,21.5g
WISEA J104732.37+584757.3,161.88499,58.7993,-9,-2.9999999999999997e-05,18.8g
2MASS J10473448+1637433,161.89369,16.6287,-70,-0.00023199999999999997,20.5g
SDSS J104740.73+542601.7,161.91971999999998,54.43383000000001,-90,-0.0003,21.7g
WISEA J104745.01+102856.6,161.93737,10.48245,-29,-9.6e-05,15.3g
WISEA J104745.23+034217.7,161.93837,3.705,-26,-8.8e-05,18.3g
WISEA J104748.16+493245.5,161.95082,49.54588,-23,-7.7e-05,20.9g
WISEA J104748.49+423821.5,161.95186,42.639309999999995,-235,-0.0007830000000000001,19.7g
WISEA J104752.77+661100.6,161.96935,66.18358,-89,-0.000298,21.5g
WISEA J104802.80+471533.6,162.01169,47.25935,-10,-3.3e-05,18.30
WISEA J104805.85+143456.7,162.02436,14.58221,-46,-0.000154,18.86
WISEA J104808.25+473727.2,162.03437,47.624179999999996,-50,-0.000167,18.4g
WISEA J104815.67+015542.8,162.06529,1.9286400000000001,-13,-4.2e-05,20.0g
WISEA J104825.29+350828.4,162.10537,35.14131,-37,-0.000124,17.9g
WISEA J104825.78+424849.3,162.10733000000002,42.81375,-37,-0.000122,17.6g
WISEA J104833.83+515011.2,162.14094,51.83647,-46,-0.000154,18.6g
WISEA J104835.81+133349.5,162.14908,13.56351,-7,-2.5e-05,21.6g
WISEA J104837.32+475148.8,162.15548,47.863690000000005,-69,-0.000229,21.5g
SDSS J104837.96-001215.8,162.15818000000002,-0.2044,-58,-0.000193,20.3g
WISEA J104843.68+383442.9,162.1822,38.57849,-42,-0.000139,19.0g
WISEA J104849.87+304233.7,162.20784,30.709509999999998,-6,-2e-05,20.9g
WISEA J104856.28+111401.9,162.23462,11.234010000000001,-7,-2.2e-05,22.0g
SDSS J104900.39+300119.1,162.25166000000002,30.02198,-19,-6.3e-05,19.2g
SDSS J104904.99+655049.7,162.27086,65.84707,-34,-0.000113,21.6g
WISEA J104908.80+575612.2,162.28681,57.9367,-71,-0.000236,21.0g
WISEA J104920.81+435834.3,162.33678,43.97631,-24,-7.900000000000001e-05,19.2g
WISEA J104927.51+335336.4,162.36461,33.89351,-22,-7.2e-05,18.0g
2MASS J10492798+3453273,162.3664,34.891020000000005,-213,-0.0007099999999999999,18.36
SDSS J104931.12+123336.9,162.3797,12.56027,-46,-0.000155,22.5g
WISEA J104934.73+565842.5,162.3947,56.97881999999999,-141,-0.000469,21.5g
SDSS J104941.21+620610.9,162.42172,62.103030000000004,-55,-0.000183,22.5g
WISEA J104943.01+593229.9,162.42913000000001,59.54161,-24,-8e-05,19.3g
WISEA J104951.70+444155.0,162.46565,44.69852,-1,-4e-06,22.0g
WISEA J104954.65+093149.3,162.47775,9.53037,-3,-1.1e-05,21.9g
WISEA J104954.65+174558.1,162.47778,17.76618,-121,-0.000405,22.0g
SDSS J105003.35+470628.3,162.51398,47.10787,-28,-9.499999999999999e-05,21.8g
WISEA J105003.64+541229.5,162.51514,54.2083,-21,-6.9e-05,19.5g
SDSS J105014.33+612739.8,162.55976,61.46102,-240,-0.000802,20.8g
SDSS J105020.37+130731.9,162.58488,13.12555,-1,-5e-06,21.4g
SDSS J105021.43+384611.6,162.58932,38.769909999999996,-7,-2.5e-05,20.6g
WISEA J105030.18+421451.6,162.62588,42.24763,-101,-0.000338,19.2g
SDSS J105043.19-002427.7,162.67997,-0.40771,-7,-2.5e-05,20.1g
WISEA J105058.12+465903.3,162.74238,46.98422,-46,-0.000154,18.2g
WISEA J105059.71+231601.4,162.74858999999998,23.267120000000002,-6,-1.9e-05,20.4g
WISEA J105110.14+591710.9,162.79193999999998,59.2864,-33,-0.000109,21.9g
SDSS J105118.14+443140.0,162.8256,44.52779,-55,-0.000183,21.6g
WISEA J105122.35+465302.7,162.84319,46.88409,-91,-0.000305,22.9g
SDSS J105126.12+400950.8,162.85884,40.164120000000004,-55,-0.000185,20.0g
WISEA J105135.66+275302.6,162.89876999999998,27.884259999999998,-20,-6.8e-05,19.1g
WISEA J105137.84-002956.2,162.9077,-0.49896999999999997,-4,-1.4999999999999999e-05,17.8g
WISEA J105140.98+045933.5,162.92083,4.9926900000000005,-21,-6.9e-05,16.1g
SDSS J105144.07+321616.1,162.93364,32.27115,-96,-0.00032,20.9g
WISEA J105144.69+352556.2,162.9362,35.43258,-16,-5.2000000000000004e-05,20.7g
2MASS J10515157+4946005,162.96469,49.766890000000004,-15,-4.9e-05,17.2g
SDSS J105154.18+155930.5,162.9758,15.991829999999998,-1,-3e-06,21.6g
WISEA J105201.84+481646.9,163.00773,48.27964,-722,-0.002407,21.3g
SDSS J105205.68+135022.9,163.02369,13.8397,-33,-0.00011,21.4g
WISEA J105207.55+044651.3,163.03145,4.78104,-4,-1.4999999999999999e-05,16.9g
SDSS J105226.18-010852.2,163.1091,-1.14784,-4,-1.4999999999999999e-05,20.8g
WISEA J105226.56+340235.9,163.11052,34.04326,-9,-2.8999999999999997e-05,20.6g
WISEA J105229.09+533245.3,163.12133,53.54585,-36,-0.000121,22.9g
WISEA J105233.61+462546.5,163.14012,46.429590000000005,-70,-0.000233,21.9g
WISEA J105249.33+125601.0,163.20543,12.93361,-7,-2.2e-05,17.5g
WISEA J105250.20+480629.6,163.209,48.108270000000005,-1131,-0.0037719999999999997,21.8g
SDSS J105257.55+410937.1,163.23983,41.160309999999996,-15,-4.9e-05,21.5g
WISEA J105303.76+620318.8,163.26559,62.0552,-40,-0.000135,21.9g
WISEA J105305.27+120644.6,163.27205,12.11253,-20,-6.8e-05,20.9g
WISEA J105317.33+445721.7,163.32232,44.95616,-34,-0.00011499999999999999,21.2g
SDSS J105323.63+470536.8,163.34853999999999,47.09356,-31,-0.00010400000000000001,21.4g
WISEA J105328.67+473220.3,163.3695,47.538959999999996,-9,-2.8999999999999997e-05,18.6g
WISEA J105333.87+134916.2,163.39106,13.820889999999999,-18,-6.1e-05,21.7g
WISEA J105336.62+123904.0,163.40235,12.65115,-23,-7.7e-05,21.9g
SDSS J105347.31+601822.9,163.44713000000002,60.306369999999994,-92,-0.000306,21.4g
WISEA J105406.61+260448.7,163.52757,26.080170000000003,-69,-0.00022999999999999998,20.7g
WISEA J105423.92+505758.1,163.59968999999998,50.965740000000004,-35,-0.00011599999999999999,22.1g
WISEA J105428.71+581328.6,163.61918,58.22484,-37,-0.000125,21.3g
WISEA J105430.19+085943.7,163.62575,8.99565,-2,-6e-06,20.2g
WISEA J105432.92+240518.1,163.63727,24.08833,-25,-8.3e-05,18.3g
WISEA J105437.70+621133.0,163.6569,62.19266,-12,-3.9e-05,21.7g
SDSS J105440.37+431031.6,163.66824,43.175470000000004,-42,-0.000139,20.5g
SDSS J105445.65+452217.4,163.69021,45.37151,-245,-0.0008179999999999999,22.4g
SDSS J105449.40+161050.1,163.70586,16.18061,-8,-2.6000000000000002e-05,21.4g
WISEA J105451.18+264903.8,163.71328,26.81772,-60,-0.0002,21.4g
WISEA J105451.67+012854.8,163.71525,1.48197,-3,-1e-05,18.7g
WISEA J105502.85+115549.6,163.76197,11.93052,-10,-3.2e-05,18.0g
SDSS J105507.42+471444.4,163.78105,47.24565,-19,-6.500000000000001e-05,20.3g
WISEA J105510.50+462556.0,163.79359,46.43228,-725,-0.002419,21.4g
WISEA J105513.94+180323.8,163.80822,18.056729999999998,-32,-0.000106,21.4g
WISEA J105517.60+281337.2,163.82325,28.22727,-20,-6.8e-05,21.0g
SDSS J105519.51+064623.0,163.8313,6.77308,-50,-0.000168,22.4g
WISEA J105520.17+244614.5,163.83406000000002,24.7707,-13,-4.3e-05,18.4g
SDSS J105525.45+201531.1,163.85605,20.25866,-28,-9.499999999999999e-05,22.1g
SDSS J105525.83+214012.2,163.85764,21.67006,-99,-0.00033,21.4g
SDSS J105527.30+614119.7,163.86382,61.68874,-178,-0.000594,21.4g
WISEA J105529.82+060111.0,163.87431,6.01976,-58,-0.000194,18.5g
SDSS J105535.10+172319.1,163.89628000000002,17.38864,-36,-0.00011999999999999999,21.1g
WISEA J105538.08+445551.4,163.90864,44.93096,-7,-2.4e-05,18.47
SDSS J105541.59+025156.6,163.92334,2.86574,-10,-3.4e-05,22.1g
SDSS J105543.42+621524.5,163.93104,62.256730000000005,-29,-9.8e-05,21.5g
SDSS J105548.09+145915.3,163.95038,14.987589999999999,-31,-0.000105,21.7g
WISEA J105548.98+363205.9,163.95415,36.53485,-60,-0.000199,18.4g
WISEA J105549.94+662024.7,163.95793,66.34004,-25,-8.4e-05,22.1g
WISEA J105550.69+064003.3,163.96095,6.66787,-56,-0.000188,21.0g
WISEA J105604.54+310235.9,164.01897,31.043309999999998,-49,-0.000165,15.8g
SDSS J105605.96+205925.1,164.02489,20.99033,-33,-0.000109,21.7g
SDSS J105606.95+324551.3,164.02899,32.76427,-97,-0.000324,22.5g
WISEA J105611.30+480920.7,164.04705,48.15574,-790,-0.002635,21.5g
SDSS J105612.31-000621.6,164.05132,-0.10605,-15,-4.9e-05,17.5g
WISEA J105615.89+431615.4,164.06634,43.27095,-11,-3.6e-05,18.1g
SDSS J105616.07+362258.8,164.067,36.383,-20,-6.8e-05,21.6g
SDSS J105618.17+260754.2,164.07574,26.131729999999997,-93,-0.00031099999999999997,21.3g
SDSS J105624.44+193958.9,164.10188,19.66638,-151,-0.000505,23.3g
WISEA J105640.39+201935.3,164.16825,20.32646,-1411,-0.004707,20.7g
SDSS J105644.62+671416.9,164.18595,67.23804,-71,-0.000236,20.8g
SDSS J105655.61+471037.7,164.23173,47.17716,-11,-3.6e-05,24.0g
SDSS J105658.17-010112.4,164.24239,-1.02017,-31,-0.000103,22.4g
WISEA J105701.13+132827.3,164.25466,13.47427,-34,-0.00011399999999999999,22.5g
WISEA J105708.19+124738.8,164.28425,12.79388,-14,-4.6e-05,22.9g
SDSS J105711.13+285628.0,164.29639,28.94114,-37,-0.000123,20.7g
SDSS J105715.30+215637.5,164.31376,21.94377,-30,-0.000101,21.7g
WISEA J105715.97+405921.7,164.31663,40.98936,-42,-0.000139,19.2g
WISEA J105716.55+032824.4,164.31896,3.4735199999999997,-10,-3.5e-05,21.5g
SDSS J105717.02+482318.0,164.32092,48.38835,-1067,-0.0035600000000000002,22.3g
WISEA J105723.31+094506.8,164.34726,9.75199,0,-1e-06,20.4g
WISEA J105729.20+492244.1,164.37161,49.379220000000004,-33,-0.000109,22.1g
WISEA J105731.68+285801.9,164.38211,28.967309999999998,-8,-2.8000000000000003e-05,18.28
SDSS J105733.91+364456.5,164.39131,36.74905,-53,-0.000178,22.1g
SDSS J105734.34+003936.0,164.39309,0.66001,-27,-8.9e-05,22.0g
WISEA J105734.82+474255.4,164.39512,47.71542,-20,-6.7e-05,17.30
WISEA J105738.07+043322.5,164.40873,4.55626,-16,-5.3e-05,18.5g
WISEA J105743.53+653359.3,164.43192,65.56669000000001,-19,-6.3e-05,21.4g
SDSS J105744.90+474747.1,164.4371,47.79643,-292,-0.000975,21.5g
WISEA J105746.03+093332.5,164.44178,9.55896,-31,-0.000105,16.1g
WISEA J105758.83+245032.7,164.49523,24.84234,-7,-2.2e-05,19.5g
WISEA J105801.34+021902.1,164.50561000000002,2.31727,-18,-5.9999999999999995e-05,18.9g
WISEA J105805.27+595009.0,164.52206,59.835919999999994,-221,-0.000736,22.5g
WISEA J105823.43+273529.6,164.59765,27.591520000000003,-158,-0.000528,18.14
SDSS J105828.47+284333.9,164.61867,28.726090000000003,-7,-2.3e-05,19.03
WISEA J105830.72+471925.3,164.62808,47.32378,-55,-0.000185,21.1g
WISEA J105842.64+614943.6,164.67772,61.82872,-187,-0.0006230000000000001,22.0g
WISEA J105848.75+225408.9,164.70318999999998,22.90247,-37,-0.000125,19.6g
WISEA J105857.55+554213.5,164.73971,55.70397,-26,-8.7e-05,21.8g
WISEA J105908.16+344210.0,164.78403,34.70276,-11,-3.7e-05,17.8g
SDSS J105909.84+172604.8,164.79101,17.43469,-4,-1.4000000000000001e-05,19.5g
SDSS J105915.28+203330.8,164.81375,20.55861,-39,-0.00013000000000000002,20.9g
WISEA J105916.03+591003.9,164.81728,59.16741999999999,-68,-0.00022799999999999999,22.7g
WISEA J105917.55-022344.1,164.82321000000002,-2.39603,-6,-1.9e-05,22.7g
WISEA J105918.86+193621.5,164.82886000000002,19.60568,-38,-0.000127,21.2g
SDSS J105922.69+224216.3,164.84458,22.70455,-6,-1.9e-05,21.0g
2MASS J10594146+2938332,164.92271000000002,29.642490000000002,-33,-0.00011100000000000001,18.05
WISEA J105954.79+080021.9,164.9782,8.0061,-29,-9.8e-05,15.6g
WISEA J105955.20+463111.0,164.98002,46.519909999999996,-51,-0.00016999999999999999,20.8g
SDSS J105956.88+174241.1,164.98703999999998,17.71144,-48,-0.000161,21.3g
WISEA J105959.14+151039.4,164.99603000000002,15.177520000000001,-34,-0.00011200000000000001,21.7g
SDSS J105959.70+500320.9,164.99878999999999,50.05583,-36,-0.000121,15.2g
WISEA J110002.05+091520.6,165.00856000000002,9.25572,-6,-2e-05,16.9g
SDSS J110002.93+014639.2,165.01225,1.77757,-10,-3.4e-05,24.0g
SDSS J110009.02+454523.6,165.03828000000001,45.75662,0,-1e-06,22.1g
WISEA J110011.49+552514.7,165.04783999999998,55.420730000000006,-36,-0.00011999999999999999,17.6g
WISEA J110012.23+280553.0,165.05088999999998,28.097790000000003,-33,-0.00011100000000000001,20.8g
SDSS J110012.82+562825.6,165.05348,56.47371,-44,-0.000147,20.1g
WISEA J110020.28+043028.5,165.08446,4.50799,-3,-9e-06,18.1g
WISEA J110032.14+480257.6,165.13412,48.04951,-20,-6.8e-05,21.7g
WISEA J110032.20+652815.2,165.13465,65.47074,-204,-0.0006799999999999999,21.5g
WISEA J110033.09+634327.0,165.13797,63.72419,-38,-0.000126,17.3g
SDSS J110036.45+440538.1,165.1519,44.09393,-1002,-0.0033420000000000004,21.3g
SDSS J110044.89+482049.0,165.1871,48.34697,-40,-0.000134,21.2g
WISEA J110047.32+561242.7,165.19722,56.211890000000004,-38,-0.000126,17.5g
WISEA J110051.13+523145.8,165.2131,52.52944,-75,-0.000251,16.63
SDSS J110052.35-003911.1,165.21813999999998,-0.65312,-115,-0.000384,20.9g
