

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T12:25:26PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
67	SDSS J031450.61+000903.0	 48.71090 	   0.15085 	G	1187178	 3.960000 	PHOT	23.1g	  0.000	1	0	21	2	0	4	0
68	SDSS J031633.29+011421.0	 49.13874 	   1.23919 	G	1166474	 3.890939 	SPEC	20.1g	  0.000	1	0	15	2	1	4	0
69	SDSS J033032.95+000727.2	 52.63732 	   0.12425 	G	1137341	 3.793762 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
70	SDSS J033147.52+002701.3	 52.94803 	   0.45039 	G	910985	 3.038719 	SPEC	21.4g	  0.000	1	0	15	2	1	4	0
71	SDSS J033533.53-011450.3	 53.88973 	  -1.24732 	G	2028678	 6.766939 	SPEC	22.5g	  0.000	1	0	15	2	1	4	0
72	SDSS J0338+0021:[HBS2013] 1a11	 54.57256 	   0.40150 	G	1498962	 5.000000 	    	     	  0.000	1	0	0	1	1	0	0
73	SDSS J0338+0021:[HBS2013] 1a12	 54.58068 	   0.40493 	G	1525944	 5.090000 	    	     	  0.000	1	0	0	1	1	0	0
74	SDSS J0338+0021:[HBS2013] 2a06	 54.65893 	   0.38288 	G	1507057	 5.027000 	    	     	  0.000	1	0	0	1	1	0	0
75	SDSS J0338+0021:[HBS2013] 2b10	 54.68122 	   0.35007 	G	1519648	 5.069000 	    	     	  0.000	1	0	0	1	1	0	0
76	SDSS J034057.48+000647.8	 55.23953 	   0.11330 	G	1894689	 6.320003 	SPEC	22.3g	  0.000	0	0	15	3	2	4	0
77	SDSS J034225.69+005355.7	 55.60704 	   0.89881 	G	1354344	 4.517605 	SPEC	21.3g	  0.000	1	0	15	2	1	4	0
78	SDSS J034307.90+005610.1	 55.78292 	   0.93616 	G	1133353	 3.780458 	SPEC	20.2g	  0.000	1	0	15	3	2	4	0
79	SDSS J034323.00+002435.1	 55.84587 	   0.40976 	G	1471410	 4.908094 	SPEC	17.0g	  0.000	1	0	15	2	1	4	0
80	SDSS J034603.21+001310.7	 56.51340 	   0.21965 	G	1211378	 4.040723 	SPEC	22.9g	  0.000	1	0	15	2	1	4	0
81	SDSS J034953.26+004310.1	 57.47195 	   0.71950 	G	1584570	 5.285557 	SPEC	23.3g	  0.000	2	0	15	2	1	4	0
82	SDSS J072048.40+402157.0	110.20168 	  40.36584 	G	2045824	 6.824133 	SPEC	24.0g	  0.000	0	0	15	2	1	3	0
83	SDSS J072358.88+384804.5	110.99535 	  38.80128 	G	1248008	 4.162907 	SPEC	23.1g	  0.000	0	0	15	2	1	4	0
84	SDSS J072452.38+384953.1	111.21827 	  38.83142 	G	1229427	 4.100928 	SPEC	23.1g	  0.000	0	0	15	2	1	3	0
85	SDSS J072504.60+395340.1	111.26920 	  39.89449 	G	2059888	 6.871047 	SPEC	22.2g	  0.000	2	0	15	2	1	4	0
86	SDSS J072516.91+415821.5	111.32047 	  41.97265 	G	1139406	 3.800649 	SPEC	22.4g	  0.000	2	0	15	2	1	4	0
87	SDSS J072627.83+423657.8	111.61600 	  42.61607 	G	2065810	 6.890799 	SPEC	22.5g	  0.000	2	0	15	2	1	4	0
88	SDSS J072944.10+430308.9	112.43379 	  43.05247 	G	1904804	 6.353742 	SPEC	22.8g	  0.000	2	0	15	2	1	4	0
89	SDSS J072946.50+250621.5	112.44376 	  25.10599 	G	1402270	 4.677469 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
90	SDSS J073006.80+445301.6	112.52836 	  44.88379 	G	1205372	 4.020688 	SPEC	23.9g	  0.000	0	0	15	2	1	4	0
91	SDSS J073022.56+384219.5	112.59402 	  38.70544 	G	1218764	 4.065359 	SPEC	23.7g	  0.000	0	0	15	3	2	4	0
92	SDSS J073031.21+444728.6	112.63005 	  44.79130 	G	2101919	 7.011245 	SPEC	23.0g	  0.000	2	0	15	2	1	4	0
93	SDSS J073324.74+464613.9	113.35310 	  46.77055 	G	2098688	 7.000467 	SPEC	22.1g	  0.000	2	0	15	2	1	4	0
94	SDSS J073503.49+370545.4	113.76458 	  37.09597 	G	1987106	 6.628270 	SPEC	22.4g	  0.000	2	0	15	2	1	4	0
95	SDSS J073523.71+213115.2	113.84882 	  21.52089 	G	1700395	 5.671906 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
96	SDSS J073630.34+411816.5	114.12643 	  41.30460 	G	1815945	 6.057341 	SPEC	21.9g	  0.000	0	0	15	2	1	4	0
97	SDSS J073814.22+430935.3	114.55925 	  43.15983 	G	1131993	 3.775923 	SPEC	23.7g	  0.000	0	0	15	3	2	4	0
98	SDSS J073828.66+374841.8	114.61945 	  37.81162 	G	932355	 3.110001 	SPEC	21.8g	  0.000	2	0	15	2	1	4	0
99	SDSS J074309.93+382947.8	115.79139 	  38.49663 	G	1752432	 5.845483 	SPEC	21.9g	  0.000	1	0	15	3	2	4	0
100	SDSS J074438.48+461900.8	116.16035 	  46.31691 	G	1624926	 5.420169 	SPEC	21.9g	  0.000	0	0	15	3	2	4	0
101	SDSS J074450.12+423102.0	116.20883 	  42.51723 	G	2093923	 6.984574 	SPEC	23.8g	  0.000	0	0	15	3	2	4	0
102	SDSS J074806.32+450807.5	117.02637 	  45.13542 	G	1642351	 5.478292 	SPEC	23.8g	  0.000	0	0	15	2	1	3	0
